股票代碼,公司名稱,公司產業,上市櫃,prev_body,avg_volume_5d,foreign_yesterday,foreign_3days,trust_yesterday,trust_3days
1101,台泥,水泥工業,上市,0.29999999999999716,26952.5376,-9610.14,-2120.94,73.0,114.0
1102,亞泥,水泥工業,上市,0.0,9252.5636,-5141.22,-12522.25,234.95,-368.13
1103,嘉泥,水泥工業,上市,0.05000000000000071,387.659,-172.0,-96.0,0.0,0.0
1104,環泥,水泥工業,上市,0.5500000000000007,938.6100000000002,-50.0,-152.0,0.0,134.0
1108,幸福,水泥工業,上市,0.09999999999999964,267.0534,-52.0,-3.0,0.0,0.0
1109,信大,水泥工業,上市,0.049999999999998934,154.69639999999998,-74.0,-109.0,0.0,0.0
1110,東泥,水泥工業,上市,0.29999999999999893,236.496,-66.0,-120.0,0.0,0.0
1201,味全,食品工業,上市,0.05000000000000071,451.82199999999995,-18.0,25.0,0.0,0.0
1203,味王,食品工業,上市,0.45000000000000284,44.324799999999996,-36.0,-79.0,0.0,0.0
1210,大成,食品工業,上市,0.0,2559.3077999999996,506.6,1947.9,-15.0,-272.0
1213,大飲,食品工業,上市,0.0,8.6006,0.0,0.0,0.0,0.0
1215,卜蜂,食品工業,上市,0.5,982.176,-202.0,-1222.0,127.0,465.0
1216,統一,食品工業,上市,0.0,11104.423999999999,-3079.1,-4381.05,-75.07,-1775.61
1217,愛之味,食品工業,上市,0.05000000000000071,482.24899999999997,26.0,-98.0,0.0,0.0
1218,泰山,食品工業,上市,0.05000000000000071,2083.3872,430.0,2835.0,0.0,0.0
1219,福壽,食品工業,上市,0.0,448.19300000000004,-55.0,-98.0,0.0,0.0
1220,台榮,食品工業,上市,0.05000000000000071,263.643,3.0,31.0,0.0,0.0
1225,福懋油,食品工業,上市,1.25,1020.2504000000001,-107.28,50.73,0.0,0.0
1227,佳格,食品工業,上市,0.5499999999999972,807.3204,268.0,31.0,0.0,0.0
1229,聯華,食品工業,上市,0.0,3678.5906000000004,-581.85,-2703.26,0.0,26.0
1231,聯華食,食品工業,上市,1.2999999999999972,552.7008,-114.0,-262.06,-1.0,-14.0
1232,大統益,食品工業,上市,0.5,110.9248,-26.14,-45.14,0.0,20.0
1233,天仁,食品工業,上市,0.8500000000000014,14.385200000000001,-9.0,-13.0,0.0,0.0
1234,黑松,食品工業,上市,0.0,221.1134,-60.0,-109.0,0.0,0.0
1235,興泰,食品工業,上市,1.7000000000000028,34.1666,-25.0,-34.0,0.0,0.0
1236,宏亞,食品工業,上市,0.25,106.05080000000001,-3.0,-19.0,0.0,0.0
1240,茂生農經,農業科技業,上櫃,0.10000000000000142,50.5304,7.0,8.0,0.0,0.0
1256,鮮活果汁-KY,食品工業,上市,3.0,75.6408,-27.0,-33.8,0.0,0.0
1259,安心,觀光餐旅,上櫃,0.10000000000000142,10.144200000000001,-1.0,1.0,0.0,0.0
1264,德麥,食品工業,上櫃,3.0,31.4478,9.12,11.12,0.0,0.0
1268,漢來美食,觀光餐旅,上櫃,0.5,35.68820000000001,4.0,5.0,0.0,0.0
1294,漢田生技,食品工業,上櫃,3.0,307.7114,15.0,57.0,0.0,0.0
