股票代碼,公司名稱,突破日期,突破日股價,今日收盤價,今日至突破日漲跌幅,突破日成交量(張),20MA成交量(張),成交量倍數
6147,頎邦,2026-03-17,61.0,65.4,7.21%,37999,7332,5.18
5443,均豪,2026-03-17,109.0,101.0,-7.34%,20779,4113,5.05
6550,北極星藥業-KY,2026-03-17,19.55,23.85,21.99%,10805,2094,5.16
3031,佰鴻,2026-03-17,21.6,23.0,6.48%,6756,934,7.23
3033,威健,2026-03-17,32.2,33.35,3.57%,23375,4104,5.7
3163,波若威,2026-03-17,912.0,881.0,-3.4%,12315,2332,5.28
6167,久正,2026-03-17,15.0,15.95,6.33%,6223,1046,5.95
8215,明基材,2026-03-16,23.9,24.4,2.09%,9789,1823,5.37
6741,91APP*-KY,2026-03-16,60.5,61.7,1.98%,5996,694,8.64
6175,立敦,2026-03-16,48.8,50.7,3.89%,9601,1486,6.46
6167,久正,2026-03-16,14.3,15.95,11.54%,5153,746,6.91
8240,華宏,2026-03-16,46.15,54.2,17.44%,10087,1427,7.07
1709,和益,2026-03-16,17.2,18.05,4.94%,5025,847,5.93
1708,東鹼,2026-03-13,40.0,44.0,10.0%,27454,4746,5.78
6148,驊宏資,2026-03-13,37.6,38.3,1.86%,6315,677,9.32
6164,華興,2026-03-13,11.9,13.3,11.76%,5288,718,7.36
4973,廣穎,2026-03-13,60.0,81.2,35.33%,20909,4113,5.08
3714,富采,2026-03-13,44.5,48.15,8.2%,42387,8329,5.09
6167,久正,2026-03-13,12.25,15.95,30.2%,5339,502,10.63
6168,宏齊,2026-03-13,21.7,22.85,5.3%,10434,1583,6.59
3339,泰谷,2026-03-13,31.85,33.5,5.18%,11351,1356,8.37
2468,華經,2026-03-13,38.45,41.8,8.71%,5630,993,5.67
6683,雍智科技,2026-03-13,1210.0,1160.0,-4.13%,5725,925,6.19
2426,鼎元,2026-03-13,32.95,36.8,11.68%,85311,12226,6.98
1432,大魯閣,2026-03-13,19.0,18.3,-3.68%,7111,1236,5.75
