公司名稱,股票代碼,最新收盤價,標的債券,債券代號,轉換價格,差異百分比,股票成交量,股票5MA,可轉債成交量,可轉債5MA
寬魚國際,6101,38.1,寬魚國際一,61011,36.9,-3.15,451621,140880.0,66,16.0
