排名,族群,族群平均漲幅,族群上漲檔數(%),族群上漲檔數(數量),外資近一日總買超(億元),外資近三日總買超(億元),投信近一日總買超(億元),投信近三日總買超(億元)
1,CPO_光通訊,7.13,100.0,6/6,1.9,-19.75,-0.48,41.04
2,光學元件或組裝,5.55,100.0,15/15,39.76,7.33,5.83,57.02
3,航運,2.44,86.67,13/15,90.67,99.36,0.88,1.76
4,造紙,1.85,85.71,6/7,0.99,1.21,0.0,-0.0
5,工業自動化與機器人,0.98,85.71,6/7,4.82,22.91,0.71,-7.93
6,鋼鐵,1.18,80.0,12/15,11.9,21.78,-3.31,-9.93
7,TPU_光通訊與連接器,5.14,75.0,3/4,-8.95,-29.03,-3.86,12.97
8,廠務系統與水處理,1.41,71.43,5/7,0.38,-1.37,0.0,-0.0
9,半導體設備,1.92,71.43,5/7,4.21,27.37,15.35,23.93
10,機器人,1.09,64.29,9/14,38.88,87.38,-13.31,-17.58
11,無塵室與機電工程,2.13,60.0,3/5,12.22,7.87,-2.78,-10.64
12,電器電纜,-0.24,60.0,6/10,3.78,32.59,-0.0,0.27
13,TPU_伺服器主板與印刷電路板,2.51,60.0,3/5,245.51,296.02,-5.93,28.76
14,PCB,1.37,53.33,8/15,145.44,204.55,9.03,72.79
15,TPU_散熱,1.03,50.0,2/4,10.65,101.71,-12.7,42.32
16,玻璃,0.29,46.67,7/15,215.86,283.81,-4.0,-9.83
17,塑膠,-0.41,44.44,8/18,-21.19,14.72,5.2,-6.51
18,金融,-0.41,42.11,8/19,-21.19,14.72,5.2,-6.51
19,電池或電源,0.09,40.0,8/20,26.55,84.83,-15.19,-5.06
20,化學,0.11,40.0,8/20,-22.61,5.87,5.12,-6.67
21,CPO_先進封裝測試,2.14,40.0,2/5,11.48,26.88,-10.52,-52.29
22,IC設計,-0.69,38.46,5/13,54.27,335.61,-47.99,-86.25
23,銅,-1.03,30.0,3/10,-40.25,22.36,0.59,-1.09
24,網通設備組件,0.72,30.0,6/20,50.84,314.86,-57.7,9.79
25,BBU_電池模組,-0.78,28.57,2/7,-0.76,0.14,0.62,5.7
26,記憶體模組,-1.07,28.57,2/7,-8.98,-72.53,-0.35,-13.69
27,軟體設計,-0.7,26.67,4/15,1.15,4.51,0.0,-0.01
28,銀,-2.03,25.0,1/4,-29.09,-159.63,-4.62,15.75
29,記憶體製造,-2.27,25.0,1/4,-25.09,439.22,-12.34,-46.16
30,軍工_無人機相關,-1.33,22.22,2/9,41.29,261.62,-33.21,-57.48
31,紡織,-0.66,20.0,4/20,-6.17,-19.25,0.53,1.76
32,記憶體控制IC,-0.38,20.0,1/5,0.83,3.3,0.0,-0.01
33,軍工_航太製造與維修,-2.47,16.67,1/6,4.33,8.66,0.0,-0.0
34,被動元件,-0.88,15.79,3/19,1.76,-198.23,-20.67,12.71
35,低軌衛星,-0.79,14.29,1/7,-5.73,-1.12,-7.83,-7.74
36,記憶體封裝與測試,-1.04,0.0,0/4,-1.07,-2.59,-3.36,-11.45
37,BBU_電源供應器與整合,-1.24,0.0,0/5,23.11,57.93,-16.05,-11.18
