排名,股票代碼,公司名稱,公司產業,上市櫃,今日主力買超(張),5日累積買超(張)
1,6770,力積電,半導體業,上市,138468,312856
2,1605,華新,電器電纜,上市,1983,104610
3,2887,台新金,金融保險業,上市,37308,62308
4,2356,英業達,電腦及週邊設備業,上市,11966,43985
5,3231,緯創,電腦及週邊設備業,上市,2060,40490
6,2883,凱基金,金融保險業,上市,12779,35689
7,2337,旺宏,半導體業,上市,5821,35657
8,2353,宏碁,電腦及週邊設備業,上市,8932,33440
9,4938,和碩,電腦及週邊設備業,上市,985,32717
10,2354,鴻準,其他電子業,上市,2372,19011
11,3706,神達,電腦及週邊設備業,上市,9018,18551
12,5351,鈺創,半導體業,上櫃,1401,16806
13,1301,台塑,塑膠工業,上市,10865,16204
14,2376,技嘉,電腦及週邊設備業,上市,4121,16100
15,2542,興富發,建材營造業,上市,2003,13785
16,2312,金寶,其他電子業,上市,2118,13523
17,2867,三商壽,金融保險業,上市,4501,13372
18,1513,中興電,電機機械,上市,589,13018
19,6213,聯茂,電子零組件業,上市,1576,11999
20,3037,欣興,電子零組件業,上市,3200,11489
21,2890,永豐金,金融保險業,上市,7048,11233
22,2357,華碩,電腦及週邊設備業,上市,5799,9662
23,3605,宏致,電子零組件業,上市,95,9408
24,3576,聯合再生,光電業,上市,1313,9359
25,1904,正隆,造紙工業,上市,394,9291
26,1802,台玻,玻璃陶瓷,上市,2963,9230
27,6265,方土昶,電子通路業,上櫃,3676,9151
28,9933,中鼎,其他業,上市,1987,8043
29,2323,中環,光電業,上市,7534,7524
30,2474,可成,其他電子業,上市,900,7092
31,1319,東陽,汽車工業,上市,4004,6441
32,2454,聯發科,半導體業,上市,1071,6326
33,4931,新盛力,電腦及週邊設備業,上櫃,419,5738
34,1609,大亞,電器電纜,上市,1206,5224
35,3017,奇鋐,電腦及週邊設備業,上市,994,4770
36,3006,晶豪科,半導體業,上市,328,4661
37,2371,大同,電機機械,上市,1389,4373
38,1440,南紡,紡織纖維,上市,630,4280
39,2367,燿華,電子零組件業,上市,199,4010
40,3450,聯鈞,半導體業,上市,31,3927
41,3498,陽程,其他電子業,上櫃,2332,3710
42,3234,光環,通信網路業,上櫃,127,3667
43,6443,元晶,光電業,上市,220,3186
44,2201,裕隆,汽車工業,上市,717,3122
45,2328,廣宇,電子零組件業,上市,173,3015
46,6108,競國,電子零組件業,上市,835,2923
47,2520,冠德,建材營造業,上市,30,2875
48,3044,健鼎,電子零組件業,上市,110,2837
49,5521,工信,建材營造業,上市,362,2835
50,1815,富喬,電子零組件業,上櫃,2332,2825
51,2851,中再保,金融保險業,上市,1599,2821
52,1313,聯成,塑膠工業,上市,183,2513
53,5371,中光電,光電業,上櫃,693,2330
54,1310,台苯,塑膠工業,上市,1253,2277
55,2536,宏普,建材營造業,上市,56,2275
56,6538,倉和,電子零組件業,上櫃,295,2174
57,8070,長華*,電子通路業,上市,1149,2105
58,4906,正文,通信網路業,上市,174,2052
59,6187,萬潤,其他電子業,上櫃,226,2005
60,6488,環球晶,半導體業,上櫃,612,1970
61,1304,台聚,塑膠工業,上市,42,1824
62,1618,合機,電器電纜,上市,686,1787
63,3356,奇偶,光電業,上市,829,1723
64,6753,龍德造船,航運業,上市,1714,1693
65,3005,神基,電腦及週邊設備業,上市,960,1609
66,2495,普安,電腦及週邊設備業,上市,217,1606
67,6548,長科*,半導體業,上櫃,263,1466
68,3029,零壹,資訊服務業,上市,721,1456
69,2485,兆赫,通信網路業,上市,264,1432
70,3661,世芯-KY,半導體業,上市,413,1381
71,4976,佳凌,光電業,上市,664,1378
72,3059,華晶科,光電業,上市,264,1354
73,3673,TPK-KY,光電業,上市,500,1331
74,3046,建碁,電腦及週邊設備業,上市,79,1316
75,1612,宏泰,電器電纜,上市,373,1292
76,6781,AES-KY,電子零組件業,上市,19,1286
77,1416,廣豐,其他業,上市,370,1273
78,3062,建漢,通信網路業,上市,409,1142
79,6829,千附精密,電機機械,上櫃,676,1036
80,6112,邁達特,資訊服務業,上市,270,1035
81,3443,創意,半導體業,上市,231,1009
82,2369,菱生,半導體業,上市,239,1000
83,2364,倫飛,電腦及週邊設備業,上市,143,983
84,6706,惠特,光電業,上市,69,948
85,3490,單井,光電業,上櫃,322,941
86,1519,華城,電機機械,上市,111,924
87,2365,昆盈,電腦及週邊設備業,上市,197,887
88,6279,胡連,電子零組件業,上櫃,60,869
89,2360,致茂,其他電子業,上市,272,850
90,6716,應廣,半導體業,上櫃,267,833
91,5607,遠雄港,航運業,上市,51,827
92,6133,金橋,電子零組件業,上市,60,797
93,3052,夆典,建材營造業,上市,114,770
94,2385,群光,電子零組件業,上市,372,694
95,2457,飛宏,電子零組件業,上市,70,686
96,6840,東研信超,其他電子業,上櫃,336,674
97,8942,森鉅,其他業,上櫃,146,652
98,3617,碩天,其他電子業,上市,503,637
99,8027,鈦昇,電機機械,上櫃,159,555
100,6125,廣運,光電業,上櫃,308,529
101,1603,華電,電器電纜,上市,375,527
102,6532,瑞耘,半導體業,上櫃,66,483
103,3008,大立光,光電業,上市,87,457
104,1217,愛之味,食品工業,上市,310,451
105,8354,冠好,其他業,上櫃,14,434
106,3024,憶聲,光電業,上市,89,432
107,3260,威剛,半導體業,上櫃,230,415
108,1617,榮星,電器電纜,上市,7,413
109,3652,精聯,電腦及週邊設備業,上市,37,393
110,2480,敦陽科,資訊服務業,上市,27,386
111,6913,鴻呈,電子零組件業,上櫃,10,381
112,3051,力特,光電業,上市,144,379
113,6592,和潤企業,其他業,上市,37,360
114,5222,全訊,半導體業,上市,45,331
115,4927,泰鼎-KY,電子零組件業,上市,43,324
116,6163,華電網,通信網路業,上櫃,172,312
117,4207,環泰,食品工業,上櫃,21,291
118,8415,大國鋼,鋼鐵工業,上櫃,37,284
119,4714,永捷,化學工業,上櫃,50,282
120,3580,友威科,其他電子業,上櫃,162,278
121,6130,上亞科技,生技醫療業,上櫃,2,275
122,5452,佶優,其他電子業,上櫃,43,270
123,3035,智原,半導體業,上市,53,265
124,6208,日揚,電子零組件業,上櫃,75,263
125,6235,華孚,電腦及週邊設備業,上市,116,263
126,6491,晶碩,生技醫療業,上市,67,263
127,6805,富世達,電子零組件業,上市,83,251
128,2351,順德,半導體業,上市,113,250
129,6259,百徽,電子零組件業,上櫃,91,246
130,2397,友通,電腦及週邊設備業,上市,70,242
131,6136,富爾特,通信網路業,上市,10,234
132,1713,國化,化學工業,上市,7,220
133,2419,仲琦,通信網路業,上市,42,218
134,1586,和勤,電機機械,上櫃,116,212
135,4562,穎漢,電機機械,上市,27,210
136,3294,英濟,電子零組件業,上櫃,26,209
137,8255,朋程,電機機械,上櫃,21,199
138,5474,聰泰,電腦及週邊設備業,上櫃,77,193
139,6606,建德工業,電機機械,上市,4,192
140,5283,禾聯碩,電器電纜,上市,69,184
141,6263,普萊德,通信網路業,上櫃,5,181
142,3437,榮創,光電業,上市,9,176
143,6223,旺矽,半導體業,上櫃,32,173
144,2471,資通,資訊服務業,上市,6,171
145,3520,華盈,電子零組件業,上櫃,53,170
146,6224,聚鼎,電子零組件業,上市,52,165
147,6742,澤米,光電業,上市,31,156
148,4414,如興,紡織纖維,上市,4,146
149,1219,福壽,食品工業,上市,61,144
150,6270,倍微,電子通路業,上櫃,30,142
151,6788,華景電,半導體業,上櫃,48,140
152,1558,伸興,電機機械,上市,16,138
153,2395,研華,電腦及週邊設備業,上市,253,136
154,1437,勤益控,其他業,上市,9,135
155,6150,撼訊,電腦及週邊設備業,上櫃,22,135
156,4909,新復興,通信網路業,上櫃,36,130
157,8074,鉅橡,電子零組件業,上櫃,96,125
158,8183,精星,其他電子業,上櫃,18,118
159,1457,宜進,紡織纖維,上市,4,108
160,5274,信驊,半導體業,上櫃,30,105
161,1339,昭輝,汽車工業,上市,59,103
162,3228,金麗科,半導體業,上櫃,17,101
163,3508,位速,其他電子業,上櫃,85,97
164,2739,寒舍,觀光餐旅,上市,28,94
165,6517,保勝光學,光電業,上櫃,20,94
166,1527,鑽全,電機機械,上市,28,90
167,3025,星通,通信網路業,上市,9,88
168,1442,名軒,建材營造業,上市,36,86
169,3631,晟楠,電子零組件業,上櫃,18,83
170,3047,訊舟,通信網路業,上市,61,81
171,3147,大綜,資訊服務業,上櫃,66,81
172,3528,安馳,電子通路業,上市,18,77
173,3628,盈正,其他電子業,上櫃,59,75
174,6596,寬宏藝術,文化創意業,上櫃,18,73
175,4549,桓達,電機機械,上櫃,19,72
176,4413,飛寶企業,紡織纖維,上櫃,52,70
177,6101,寬魚國際,文化創意業,上櫃,13,67
178,1569,濱川,電腦及週邊設備業,上櫃,56,62
179,6695,芯鼎,半導體業,上市,34,59
180,1234,黑松,食品工業,上市,33,58
181,3511,矽瑪,電子零組件業,上櫃,1,57
182,1452,宏益,紡織纖維,上市,23,55
183,2908,特力,貿易百貨業,上市,3,53
184,5230,雷笛克光學,光電業,上櫃,2,50
185,5356,協益,電腦及週邊設備業,上櫃,3,44
186,6576,逸達,生技醫療業,上櫃,15,44
187,8476,台境*,綠能環保,上市,10,44
188,4577,達航科技,其他電子業,上櫃,39,39
189,3609,三一東林,電子零組件業,上櫃,11,35
190,6461,益得,生技醫療業,上櫃,8,29
191,4923,力士,半導體業,上櫃,79,28
192,1584,精剛,其他業,上櫃,38,27
193,9912,偉聯,電腦及週邊設備業,上市,6,27
194,2115,六暉-KY,汽車工業,上市,2,26
195,6625,必應,其他業,上市,26,26
196,3373,熱映,其他電子業,上櫃,20,24
197,8040,九暘,半導體業,上櫃,9,24
198,4737,華廣,生技醫療業,上市,7,24
199,4533,協易機,電機機械,上櫃,284,22
200,3438,類比科,半導體業,上櫃,1,21
201,2423,固緯,其他電子業,上市,12,18
202,4754,國碳科,化學工業,上櫃,2,17
203,2509,全坤建,建材營造業,上市,2,14
204,6870,騰雲,數位雲端,上櫃,5,12
205,3701,大眾控,電腦及週邊設備業,上市,113,11
206,5210,寶碩,資訊服務業,上櫃,18,10
207,1512,瑞利,汽車工業,上市,1,9
208,6570,維田,電腦及週邊設備業,上櫃,14,9
209,4432,銘旺實,紡織纖維,上櫃,1,7
210,3057,喬鼎,電腦及週邊設備業,上市,2,7
211,8277,商丞,半導體業,上櫃,1,4
212,6506,雙邦,紡織纖維,上櫃,1,-7
213,3653,健策,電子零組件業,上市,110,-12
214,1733,五鼎,生技醫療業,上市,22,-17
215,1611,中電,電器電纜,上市,81,-63
