股票代碼,公司名稱,收盤價,近10日漲幅,成交量(張),量能比
1709,和益,32.75,42.7%,13746,2.75
2359,所羅門,175.0,32.08%,15342,2.02
2615,萬海,99.6,15.68%,49767,1.88
2634,漢翔,71.0,16.97%,134348,1.74
2915,潤泰全,60.6,15.43%,10684,1.71
6214,精誠,175.5,18.18%,23596,2.22
