排名,族群,族群平均漲幅,族群上漲檔數(%),族群上漲檔數(數量),外資近一日總買超(億元),外資近三日總買超(億元),投信近一日總買超(億元),投信近三日總買超(億元)
1,CPO_先進封裝測試,2.99,100.0,5/5,-0.37,-7.99,3.89,0.4
2,工業自動化與機器人,6.34,100.0,7/7,22.98,35.52,0.53,-1.34
3,半導體設備,4.73,100.0,7/7,13.97,20.5,-0.75,-6.62
4,TPU_散熱,3.93,100.0,4/4,-10.53,-58.29,11.45,-10.34
5,TPU_伺服器主板與印刷電路板,3.44,100.0,5/5,38.11,-37.59,13.38,-0.55
6,記憶體製造,6.42,100.0,4/4,75.33,46.63,22.35,58.4
7,PCB,3.9,93.33,14/15,75.52,-4.79,-14.26,-42.72
8,IC設計,7.68,92.31,12/13,61.52,-34.29,4.45,82.19
9,電池或電源,4.04,90.0,18/20,52.04,68.81,0.27,14.17
10,BBU_電池模組,4.34,85.71,6/7,4.83,7.32,0.92,1.62
11,機器人,3.59,85.71,12/14,28.39,-8.05,1.45,24.46
12,化學,2.45,85.0,17/20,41.75,-15.2,0.98,-0.12
13,塑膠,1.36,83.33,15/18,22.44,-22.55,-0.04,-0.18
14,CPO_光通訊,3.39,80.0,4/5,9.38,-0.39,-4.32,-21.45
15,BBU_電源供應器與整合,3.58,80.0,4/5,31.49,44.63,-0.4,13.03
16,網通設備組件,3.42,80.0,16/20,60.15,34.25,29.04,-11.23
17,銅,2.54,80.0,8/10,32.37,-25.59,2.36,9.38
18,記憶體控制IC,2.55,80.0,4/5,3.38,20.59,-0.01,0.0
19,金融,1.21,78.95,15/19,22.44,-22.55,-0.04,-0.18
20,銀,1.48,75.0,3/4,-28.08,-25.75,26.78,58.9
21,TPU_光通訊與連接器,3.79,75.0,3/4,73.45,41.62,10.99,-6.6
22,記憶體模組,5.05,71.43,5/7,6.53,38.26,-11.96,13.52
23,低軌衛星,2.77,71.43,5/7,40.11,35.83,21.65,11.12
24,電器電纜,1.96,70.0,7/10,15.05,12.37,-0.04,-0.05
25,鋼鐵,1.39,66.67,10/15,0.6,-19.23,-0.45,-1.11
26,玻璃,1.69,66.67,10/15,13.65,-83.87,3.07,8.96
27,光學元件或組裝,1.24,64.29,9/14,-5.83,26.52,-4.53,-17.54
28,被動元件,1.49,63.16,12/19,-6.78,11.25,36.89,102.48
29,軍工_無人機相關,-0.36,55.56,5/9,-18.37,-61.97,-0.52,4.36
30,航運,-0.12,53.33,8/15,16.5,27.98,-3.18,-7.55
31,記憶體封裝與測試,0.75,50.0,2/4,-13.93,-62.86,-2.26,7.99
32,紡織,0.11,50.0,10/20,-0.37,-4.69,0.22,2.5
33,無塵室與機電工程,-1.47,40.0,2/5,-24.75,-2.46,-1.57,-2.26
34,軟體設計,-0.38,40.0,6/15,-0.79,-1.69,-0.09,-0.13
35,造紙,0.02,28.57,2/7,-0.05,-0.17,-0.0,-0.01
36,廠務系統與水處理,-2.2,0.0,0/7,-6.95,-3.32,-0.1,-1.57
37,軍工_航太製造與維修,-7.04,0.0,0/6,-5.81,-2.09,-0.04,-0.23
