股票代碼,公司名稱,突破日期,突破日股價,今日收盤價,今日至突破日漲跌幅,突破日成交量(張),20MA成交量(張),成交量倍數
1310,台苯,2026-03-04,10.7,9.62,-10.09%,26987,4737,5.7
2609,陽明,2026-03-04,68.9,63.6,-7.69%,288355,38153,7.56
6994,富威電力,2026-03-04,100.0,101.5,1.5%,9312,971,9.59
4123,晟德,2026-03-04,48.5,49.35,1.75%,39716,5636,7.05
3498,陽程,2026-03-04,62.0,63.0,1.61%,21821,2894,7.54
1313,聯成,2026-03-04,12.85,12.8,-0.39%,50945,8845,5.76
2615,萬海,2026-03-04,90.0,81.5,-9.44%,121525,17222,7.06
2613,中櫃,2026-03-04,29.45,26.1,-11.38%,14268,1566,9.11
9908,大台北,2026-03-04,30.85,31.3,1.46%,7418,557,13.31
1582,信錦,2026-03-04,75.5,81.4,7.81%,16751,2483,6.75
2609,陽明,2026-03-03,61.1,63.6,4.09%,176100,24625,7.15
8086,宏捷科,2026-03-03,132.0,126.5,-4.17%,30617,5539,5.53
8048,德勝,2026-03-03,66.5,65.3,-1.8%,8804,1251,7.04
1313,聯成,2026-03-03,11.4,12.8,12.28%,37238,6396,5.82
6477,安集,2026-03-03,41.35,35.65,-13.78%,15239,3038,5.02
2543,皇昌,2026-03-03,70.3,70.0,-0.43%,14006,2491,5.62
4908,前鼎,2026-03-03,100.5,99.4,-1.09%,15811,2730,5.79
3092,鴻碩,2026-03-03,36.05,37.3,3.47%,11747,1986,5.91
2338,光罩,2026-03-03,58.2,48.65,-16.41%,32170,4743,6.78
2615,萬海,2026-03-03,80.4,81.5,1.37%,84974,11513,7.38
2399,映泰,2026-03-03,23.3,22.8,-2.15%,20340,3532,5.76
2613,中櫃,2026-03-03,25.3,26.1,3.16%,6616,870,7.6
1402,遠東新,2026-03-02,31.35,28.3,-9.73%,77971,14153,5.51
6112,邁達特,2026-03-02,46.2,43.2,-6.49%,5021,848,5.92
6546,正基,2026-03-02,76.0,81.5,7.24%,5830,909,6.41
8048,德勝,2026-03-02,60.9,65.3,7.22%,6899,863,7.99
8438,昶昕,2026-03-02,68.5,64.7,-5.55%,13505,2339,5.77
2615,萬海,2026-03-02,82.4,81.5,-1.09%,37560,7488,5.02
