排名,族群,族群平均漲幅,族群上漲檔數(%),族群上漲檔數(數量),外資近一日總買超(億元),外資近三日總買超(億元),投信近一日總買超(億元),投信近三日總買超(億元)
1,TPU_散熱,-2.76,25.0,1/4,-13.45,16.29,11.45,36.69
2,塑膠,-3.36,16.67,3/18,-0.07,-45.56,0.35,-3.34
3,軍工_航太製造與維修,-3.14,16.67,1/6,-0.33,0.28,-0.51,-2.99
4,金融,-3.3,15.79,3/19,-0.07,-45.55,0.35,-3.34
5,鋼鐵,-2.86,13.33,2/15,-7.1,-10.55,0.78,3.93
6,軍工_無人機相關,-4.78,11.11,1/9,-58.05,-151.87,5.85,9.08
7,IC設計,-5.54,7.69,1/13,-60.44,-156.35,7.45,13.43
8,電池或電源,-6.12,5.0,1/20,-25.9,-95.23,2.11,-7.22
9,化學,-4.89,5.0,1/20,4.51,-34.72,0.13,-7.44
10,記憶體封裝與測試,-7.28,0.0,0/4,20.0,13.38,-5.39,-13.72
11,記憶體控制IC,-5.65,0.0,0/5,0.83,9.22,-0.02,0.16
12,記憶體模組,-4.95,0.0,0/7,38.61,24.0,-17.98,-23.11
13,記憶體製造,-8.08,0.0,0/4,150.54,57.65,-18.55,-28.89
14,軟體設計,-3.4,0.0,0/15,-0.5,-2.64,0.03,0.02
15,航運,-3.9,0.0,0/15,-34.72,10.7,6.56,1.04
16,造紙,-3.72,0.0,0/7,-0.8,-0.91,-0.01,-0.02
17,銀,-6.98,0.0,0/4,-14.23,-22.42,2.7,3.51
18,銅,-5.44,0.0,0/10,-7.48,-1.74,-3.63,-22.34
19,電器電纜,-7.06,0.0,0/10,-6.93,-28.14,-0.69,-2.45
20,被動元件,-7.06,0.0,0/19,-33.32,-64.64,6.5,7.36
21,BBU_電池模組,-6.65,0.0,0/7,0.07,-5.16,-0.57,-4.66
22,網通設備組件,-6.88,0.0,0/20,-83.17,-154.11,15.75,69.56
23,紡織,-2.63,0.0,0/20,-2.52,-6.22,0.91,-3.67
24,BBU_電源供應器與整合,-7.38,0.0,0/5,-21.56,-66.15,3.14,-0.22
25,無塵室與機電工程,-4.98,0.0,0/5,-0.67,6.9,4.32,7.24
26,機器人,-5.44,0.0,0/14,-7.76,-9.03,3.34,2.65
27,廠務系統與水處理,-3.86,0.0,0/7,-1.2,-0.57,-0.01,-0.21
28,工業自動化與機器人,-4.75,0.0,0/7,4.07,34.39,0.91,2.78
29,半導體設備,-7.82,0.0,0/7,1.75,13.12,0.04,0.1
30,光學元件或組裝,-7.08,0.0,0/15,-6.98,-29.46,1.69,36.88
31,低軌衛星,-7.0,0.0,0/7,-2.24,42.34,-1.11,5.81
32,TPU_光通訊與連接器,-7.56,0.0,0/4,-0.36,-6.56,2.29,41.99
33,TPU_伺服器主板與印刷電路板,-6.75,0.0,0/5,-21.0,-12.71,-4.44,-16.67
34,PCB,-6.72,0.0,0/15,-25.36,38.14,-10.59,-33.21
35,CPO_光通訊,-8.75,0.0,0/6,14.42,19.11,-1.01,29.39
36,CPO_先進封裝測試,-8.16,0.0,0/5,-0.85,-16.6,-0.19,-6.55
37,玻璃,-7.05,0.0,0/15,-22.88,0.86,-9.27,-26.78
