股票代碼,公司名稱,收盤價,近10日漲幅,成交量(張),量能比
1313,聯成,12.8,26.11%,50945,3.72
1582,信錦,81.4,20.77%,16751,4.66
3036,文曄,195.5,26.54%,31071,1.57
3498,陽程,63.0,29.5%,21821,4.39
4123,晟德,49.35,25.25%,39716,4.09
6505,台塑化,60.3,24.07%,75848,3.83
