排名,股票代碼,公司名稱,公司產業,上市櫃,今日主力買超(張),5日累積買超(張)
1,1301,台塑,塑膠工業,上市,17780,97298
2,1326,台化,塑膠工業,上市,42818,94859
3,3374,精材,半導體業,上櫃,1192,22082
4,4958,臻鼎-KY,電子零組件業,上市,13604,20512
5,2882,國泰金,金融保險業,上市,284,18117
6,1714,和桐,化學工業,上市,13971,16709
7,2455,全新,通信網路業,上市,1796,10532
8,2312,金寶,其他電子業,上市,2532,7608
9,3406,玉晶光,光電業,上市,743,6484
10,2474,可成,其他電子業,上市,1677,5097
11,3045,台灣大,通信網路業,上市,656,5066
12,2855,統一證,金融保險業,上市,262,4424
13,2328,廣宇,電子零組件業,上市,992,3220
14,6805,富世達,電子零組件業,上市,123,2899
15,6190,萬泰科,通信網路業,上櫃,250,2718
16,3044,健鼎,電子零組件業,上市,679,2486
17,3362,先進光,光電業,上櫃,164,2274
18,3017,奇鋐,電腦及週邊設備業,上市,42,1906
19,6933,AMAX-KY,電腦及週邊設備業,上市,767,1684
20,6782,視陽,生技醫療業,上市,110,1357
21,2034,允強,鋼鐵工業,上市,413,1159
22,2476,鉅祥,電子零組件業,上市,209,1123
23,3693,營邦,電腦及週邊設備業,上櫃,378,1067
24,1905,華紙,造紙工業,上市,380,970
25,2465,麗臺,電腦及週邊設備業,上市,252,886
26,5292,華懋,綠能環保,上市,538,750
27,6491,晶碩,生技醫療業,上市,57,469
28,6840,東研信超,其他電子業,上櫃,45,466
29,3218,大學光,生技醫療業,上櫃,59,430
30,4903,聯光通,通信網路業,上櫃,188,412
31,3338,泰碩,電子零組件業,上市,172,389
32,6743,安普新,其他電子業,上市,39,381
33,6235,華孚,電腦及週邊設備業,上市,82,355
34,2107,厚生,橡膠工業,上市,37,352
35,2070,精湛,電機機械,上櫃,11,321
36,1532,勤美,電機機械,上市,186,308
37,5263,智崴,文化創意業,上櫃,3,302
38,3437,榮創,光電業,上市,11,176
39,2597,潤弘,建材營造業,上市,8,151
40,6134,萬旭,電子零組件業,上櫃,18,148
41,6462,神盾,半導體業,上櫃,24,144
42,2206,三陽工業,汽車工業,上市,11,118
43,3188,鑫龍騰,建材營造業,上櫃,30,110
44,6263,普萊德,通信網路業,上櫃,44,104
45,6231,系微,資訊服務業,上櫃,24,93
46,1558,伸興,電機機械,上市,24,90
47,6208,日揚,電子零組件業,上櫃,34,86
48,3705,永信,生技醫療業,上市,8,79
49,1733,五鼎,生技醫療業,上市,6,76
50,2471,資通,資訊服務業,上市,13,71
51,1735,日勝化,化學工業,上市,23,55
52,8277,商丞,半導體業,上櫃,15,54
53,5324,士開,建材營造業,上櫃,29,51
54,6150,撼訊,電腦及週邊設備業,上櫃,2,50
55,3178,公準,半導體業,上櫃,7,40
56,8171,天宇,綠能環保,上櫃,2,38
57,3686,達能,半導體業,上市,17,34
58,1527,鑽全,電機機械,上市,13,32
