股票代碼,公司名稱,突破日期,突破日股價,今日收盤價,今日至突破日漲跌幅,突破日成交量(張),20MA成交量(張),成交量倍數
6668,中揚光,2026-09-02,42.7,44.0,3.04%,8037,1847,4.35
2491,吉祥全,2026-09-02,45.75,50.0,9.29%,8049,2004,4.02
4908,前鼎,2026-09-02,227.0,218.0,-3.96%,17559,4445,3.95
6197,佳必琪,2026-09-02,322.0,313.5,-2.64%,6629,1644,4.03
6209,今國光,2026-09-02,80.5,84.3,4.72%,33317,9663,3.45
6217,中探針,2026-09-02,190.0,195.5,2.89%,16892,3487,4.84
3380,明泰,2026-09-02,28.85,30.05,4.16%,8377,1854,4.52
6530,創威,2026-09-02,93.7,101.0,7.79%,8685,1981,4.38
3141,晶宏,2026-09-02,93.5,99.5,6.42%,18169,2402,7.56
3019,亞光,2026-09-02,143.0,157.5,10.14%,24643,4373,5.63
4976,佳凌,2026-09-02,37.95,41.55,9.49%,12907,3957,3.26
6669,緯穎,2026-09-02,2790.0,2610.0,-6.45%,10869,2022,5.37
4971,IET-KY,2026-09-02,654.0,669.0,2.29%,8621,2788,3.09
8111,立碁,2026-09-02,75.0,76.4,1.87%,45295,9670,4.68
6530,創威,2026-09-01,89.9,101.0,12.35%,5744,1599,3.59
1312,國喬,2026-09-01,15.8,15.25,-3.48%,139318,26931,5.17
1309,台達化,2026-09-01,13.5,13.8,2.22%,5877,1924,3.05
1409,新纖,2026-09-01,25.0,25.35,1.4%,65478,14436,4.54
8111,立碁,2026-09-01,72.8,76.4,4.95%,34425,8382,4.11
2457,飛宏,2026-09-01,23.0,23.05,0.22%,6205,1327,4.68
3141,晶宏,2026-09-01,83.0,99.5,19.88%,10432,1538,6.78
3037,欣興,2026-09-01,921.0,973.0,5.65%,94479,24497,3.86
8103,瀚荃,2026-09-01,120.5,122.0,1.24%,17338,4447,3.9
2897,王道銀行,2026-09-01,10.35,10.7,3.38%,14531,3653,3.98
6533,晶心科,2026-09-01,273.0,263.5,-3.48%,6838,1919,3.56
2201,裕隆,2026-09-01,30.05,31.95,6.32%,17333,3429,5.05
2402,毅嘉,2026-09-01,60.0,59.3,-1.17%,6075,1872,3.24
6962,ITH-KY,2026-09-01,31.95,32.3,1.1%,11035,2738,4.03
1326,台化,2026-09-01,69.3,72.8,5.05%,119283,30526,3.91
6179,亞通,2026-08-31,30.4,29.75,-2.14%,11108,2774,4.0
6919,康霈*,2026-08-31,99.9,88.1,-11.81%,84080,9516,8.84
8299,群聯,2026-08-31,2130.0,2065.0,-3.05%,20146,6108,3.3
6226,光鼎,2026-08-31,35.25,34.15,-3.12%,64819,21587,3.0
6269,台郡,2026-08-31,73.3,71.7,-2.18%,40184,8421,4.77
1101,台泥,2026-08-31,24.3,24.8,2.06%,557094,52576,10.6
3380,明泰,2026-08-31,28.15,30.05,6.75%,6684,1515,4.41
4716,大立,2026-08-31,19.05,17.3,-9.19%,8320,1745,4.77
3703,欣陸,2026-08-31,19.4,19.4,0.0%,10020,2327,4.3
1312,國喬,2026-08-31,14.2,15.25,7.39%,108410,20192,5.37
1712,興農,2026-08-31,39.8,41.05,3.14%,9180,1301,7.06
1717,長興,2026-08-31,77.6,80.8,4.12%,53441,17021,3.14
2106,建大,2026-08-31,16.9,17.4,2.96%,15574,2290,6.8
2402,毅嘉,2026-08-31,56.6,59.3,4.77%,7201,1646,4.37
2421,建準,2026-08-31,163.5,168.0,2.75%,21013,4503,4.67
2530,華建,2026-08-31,19.2,19.25,0.26%,8735,1006,8.68
2834,臺企銀,2026-08-31,16.5,17.25,4.55%,750619,67850,11.06
2887,台新金,2026-08-31,37.5,41.2,9.87%,185653,56417,3.29
3293,鈊象,2026-08-31,703.0,708.0,0.71%,25878,3586,7.21
3339,泰谷,2026-08-31,43.0,46.7,8.6%,9229,2569,3.59
1104,環泥,2026-08-31,26.45,27.05,2.27%,8828,1124,7.85
3529,力旺,2026-08-31,2500.0,2395.0,-4.2%,7847,1373,5.71
3576,聯合再生,2026-08-31,17.35,17.3,-0.29%,37850,12043,3.14
3645,達邁,2026-08-31,75.4,72.5,-3.85%,10020,2008,4.99
9925,新保,2026-08-31,39.85,40.0,0.38%,10669,1174,9.09
