排名,股票代碼,公司名稱,公司產業,上市櫃,今日主力買超(張),5日累積買超(張)
1,1301,台塑,塑膠工業,上市,17780,97298
2,1326,台化,塑膠工業,上市,42818,94859
3,2883,凱基金,金融保險業,上市,17539,75338
4,2887,台新金,金融保險業,上市,29971,67700
5,1815,富喬,電子零組件業,上櫃,12674,58758
6,1303,南亞,塑膠工業,上市,-26238,46601
7,1717,長興,化學工業,上市,10388,41098
8,2303,聯電,半導體業,上市,-8693,38557
9,2409,友達,光電業,上市,-14558,32197
10,2892,第一金,金融保險業,上市,8014,27847
11,1312,國喬,塑膠工業,上市,-20611,26221
12,2317,鴻海,其他電子業,上市,13180,25948
13,2313,華通,電子零組件業,上市,-185,24756
14,3105,穩懋,半導體業,上櫃,13920,23473
15,3374,精材,半導體業,上櫃,1192,22082
16,6770,力積電,半導體業,上市,-72719,21634
17,1314,中石化,塑膠工業,上市,4935,21340
18,2890,永豐金,金融保險業,上市,3862,21252
19,4958,臻鼎-KY,電子零組件業,上市,13604,20512
20,1802,台玻,玻璃陶瓷,上市,1862,18589
21,2882,國泰金,金融保險業,上市,284,18117
22,8150,南茂,半導體業,上市,17226,17778
23,2354,鴻準,其他電子業,上市,8966,17477
24,2421,建準,電子零組件業,上市,-266,17261
25,1714,和桐,化學工業,上市,13971,16709
26,1605,華新,電器電纜,上市,-1656,15614
27,2886,兆豐金,金融保險業,上市,107,15347
28,6182,合晶,半導體業,上櫃,25543,14707
29,2885,元大金,金融保險業,上市,6473,14662
30,2449,京元電子,半導體業,上市,11452,14516
31,2801,彰銀,金融保險業,上市,-162,14428
32,3706,神達,電腦及週邊設備業,上市,11730,14253
33,2834,臺企銀,金融保險業,上市,-2688,14093
34,2880,華南金,金融保險業,上市,3065,13613
35,5880,合庫金,金融保險業,上市,-740,13087
36,2610,華航,航運業,上市,95,12293
37,2481,強茂,半導體業,上市,128,12278
38,2618,長榮航,航運業,上市,4882,12253
39,2330,台積電,半導體業,上市,6790,11691
40,2455,全新,通信網路業,上市,1796,10532
41,3037,欣興,電子零組件業,上市,5498,10217
42,6116,彩晶,光電業,上市,-1368,10176
43,2897,王道銀行,金融保險業,上市,6059,10148
44,2382,廣達,電腦及週邊設備業,上市,2857,9672
45,2353,宏碁,電腦及週邊設備業,上市,3381,9466
46,6505,台塑化,油電燃氣業,上市,4156,8732
47,3324,雙鴻,其他電子業,上櫃,2594,8639
48,2312,金寶,其他電子業,上市,2532,7608
49,4763,材料-KY,化學工業,上市,5882,7437
50,1504,東元,電機機械,上市,4352,7261
