排名,股票代碼,公司名稱,公司產業,上市櫃,今日主力買超(張),5日累積買超(張)
1,1301,台塑,塑膠工業,上市,17780,97298
2,1326,台化,塑膠工業,上市,42818,94859
3,2883,凱基金,金融保險業,上市,17539,75338
4,1717,長興,化學工業,上市,10388,41098
5,2892,第一金,金融保險業,上市,8014,27847
6,3374,精材,半導體業,上櫃,1192,22082
7,2890,永豐金,金融保險業,上市,3862,21252
8,4958,臻鼎-KY,電子零組件業,上市,13604,20512
9,2882,國泰金,金融保險業,上市,284,18117
10,1714,和桐,化學工業,上市,13971,16709
11,2886,兆豐金,金融保險業,上市,107,15347
12,2885,元大金,金融保險業,上市,6473,14662
13,3706,神達,電腦及週邊設備業,上市,11730,14253
14,2880,華南金,金融保險業,上市,3065,13613
15,2455,全新,通信網路業,上市,1796,10532
16,3324,雙鴻,其他電子業,上櫃,2594,8639
17,2312,金寶,其他電子業,上市,2532,7608
18,3406,玉晶光,光電業,上市,743,6484
19,2891,中信金,金融保險業,上市,9047,6381
20,3576,聯合再生,光電業,上市,1745,5725
21,2474,可成,其他電子業,上市,1677,5097
22,3045,台灣大,通信網路業,上市,656,5066
23,2855,統一證,金融保險業,上市,262,4424
24,3141,晶宏,半導體業,上櫃,2045,3724
25,2881,富邦金,金融保險業,上市,168,3591
26,2328,廣宇,電子零組件業,上市,992,3220
27,6805,富世達,電子零組件業,上市,123,2899
28,6190,萬泰科,通信網路業,上櫃,250,2718
29,3044,健鼎,電子零組件業,上市,679,2486
30,3362,先進光,光電業,上櫃,164,2274
31,2103,台橡,橡膠工業,上市,608,2143
32,3017,奇鋐,電腦及週邊設備業,上市,42,1906
33,1710,東聯,化學工業,上市,43,1852
34,6933,AMAX-KY,電腦及週邊設備業,上市,767,1684
35,6782,視陽,生技醫療業,上市,110,1357
36,2034,允強,鋼鐵工業,上市,413,1159
37,2476,鉅祥,電子零組件業,上市,209,1123
38,2486,一詮,光電業,上市,830,1091
39,3693,營邦,電腦及週邊設備業,上櫃,378,1067
40,1905,華紙,造紙工業,上市,380,970
41,2465,麗臺,電腦及週邊設備業,上市,252,886
42,2723,美食-KY,觀光餐旅,上市,113,789
43,4971,IET-KY,半導體業,上櫃,535,771
44,5292,華懋,綠能環保,上市,538,750
45,8085,福華,其他電子業,上櫃,177,672
46,2434,統懋,半導體業,上市,50,486
47,6491,晶碩,生技醫療業,上市,57,469
48,2352,佳世達,電腦及週邊設備業,上市,532,468
49,6840,東研信超,其他電子業,上櫃,45,466
50,3218,大學光,生技醫療業,上櫃,59,430
51,4903,聯光通,通信網路業,上櫃,188,412
52,3338,泰碩,電子零組件業,上市,172,389
53,6743,安普新,其他電子業,上市,39,381
54,1455,集盛,紡織纖維,上市,158,371
55,6235,華孚,電腦及週邊設備業,上市,82,355
56,2107,厚生,橡膠工業,上市,37,352
57,2070,精湛,電機機械,上櫃,11,321
58,1532,勤美,電機機械,上市,186,308
59,5263,智崴,文化創意業,上櫃,3,302
60,1319,東陽,汽車工業,上市,367,272
61,2367,燿華,電子零組件業,上市,286,265
62,6426,統新,通信網路業,上市,24,253
63,3032,偉訓,電子零組件業,上市,94,205
64,3228,金麗科,半導體業,上櫃,53,195
65,3555,博士旺,半導體業,上櫃,24,191
66,4119,旭富,生技醫療業,上市,52,183
67,3437,榮創,光電業,上市,11,176
68,2597,潤弘,建材營造業,上市,8,151
69,6134,萬旭,電子零組件業,上櫃,18,148
70,6462,神盾,半導體業,上櫃,24,144
71,6756,威鋒電子,半導體業,上市,59,120
72,2206,三陽工業,汽車工業,上市,11,118
73,9919,康那香,其他業,上市,19,112
74,3188,鑫龍騰,建材營造業,上櫃,30,110
75,6263,普萊德,通信網路業,上櫃,44,104
76,6231,系微,資訊服務業,上櫃,24,93
77,1558,伸興,電機機械,上市,24,90
78,6654,天正國際,其他電子業,上櫃,52,87
79,8937,合騏,其他業,上櫃,24,86
80,6208,日揚,電子零組件業,上櫃,34,86
81,3705,永信,生技醫療業,上市,8,79
82,1733,五鼎,生技醫療業,上市,6,76
83,2471,資通,資訊服務業,上市,13,71
84,2387,精元,電腦及週邊設備業,上市,7,66
85,6870,騰雲,數位雲端,上櫃,52,55
86,3057,喬鼎,電腦及週邊設備業,上市,21,55
87,1735,日勝化,化學工業,上市,23,55
88,8277,商丞,半導體業,上櫃,15,54
89,1713,國化,化學工業,上市,24,52
90,5324,士開,建材營造業,上櫃,29,51
91,6150,撼訊,電腦及週邊設備業,上櫃,2,50
92,3178,公準,半導體業,上櫃,7,40
93,3623,富晶通,光電業,上櫃,18,38
94,8171,天宇,綠能環保,上櫃,2,38
95,3686,達能,半導體業,上市,17,34
96,1527,鑽全,電機機械,上市,13,32
97,4741,泓瀚,化學工業,上櫃,4,22
98,5465,富驊,電腦及週邊設備業,上櫃,8,12
99,4907,富宇,建材營造業,上櫃,5,10
100,6577,勁豐,電腦及週邊設備業,上櫃,1,1
101,2228,劍麟,汽車工業,上市,4,-9
102,6716,應廣,半導體業,上櫃,34,-38
103,6442,光聖,通信網路業,上市,4,-60
