股票代碼,公司名稱,突破日期,突破日股價,今日收盤價,今日至突破日漲跌幅,突破日成交量(張),20MA成交量(張),成交量倍數
8431,匯鑽科,2025-12-09,53.7,58.3,8.57%,5038,927,5.43
3535,晶彩科,2025-12-09,96.8,90.0,-7.02%,41210,7560,5.45
6104,創惟,2025-12-09,100.0,105.0,5.0%,8775,1410,6.22
2367,燿華,2025-12-09,25.6,27.8,8.59%,41677,5091,8.19
2388,威盛,2025-12-09,59.6,62.5,4.87%,19615,3155,6.22
2402,毅嘉,2025-12-09,56.0,61.0,8.93%,40006,6927,5.78
3010,華立,2025-12-09,116.0,118.0,1.72%,9807,1785,5.49
2493,揚博,2025-12-08,112.0,113.0,0.89%,13924,1509,9.23
6120,達運,2025-12-08,12.85,12.9,0.39%,13261,2073,6.4
2467,志聖,2025-12-08,214.5,225.0,4.9%,8655,1724,5.02
2436,偉詮電,2025-12-08,47.5,48.4,1.89%,8818,1490,5.92
6275,元山,2025-12-08,54.7,54.2,-0.91%,10483,866,12.1
6215,和椿,2025-12-05,117.0,108.5,-7.26%,13826,1909,7.24
6120,達運,2025-12-05,11.6,12.9,11.21%,10344,1463,7.07
4533,協易機,2025-12-05,22.75,23.15,1.76%,12868,1463,8.79
8234,新漢,2025-12-05,75.0,73.3,-2.27%,8557,1513,5.65
5392,能率,2025-12-05,50.3,49.1,-2.39%,56849,6820,8.33
2009,第一銅,2025-12-05,48.0,44.9,-6.46%,44938,8041,5.59
4510,高鋒,2025-12-05,40.5,44.0,8.64%,11244,1789,6.28
3530,晶相光,2025-12-05,74.8,72.7,-2.81%,6847,844,8.11
2349,錸德,2025-12-05,11.35,10.6,-6.61%,21311,3429,6.21
2612,中航,2025-12-05,74.1,66.6,-10.12%,24193,4139,5.84
2605,新興,2025-12-05,30.45,27.9,-8.37%,82102,14770,5.56
2365,昆盈,2025-12-05,38.2,36.7,-3.93%,54718,4252,12.87
2359,所羅門,2025-12-05,144.5,132.5,-8.3%,28457,3200,8.89
3354,律勝,2025-12-05,22.6,21.35,-5.53%,5259,528,9.95
