股票代碼,公司名稱,當下價格,當下漲跌幅(%),外資昨日買超(張),外資前三日總買超(張),投信昨日買超(張),投信前三日總買超(張)
3006,晶豪科,96.4,9.92,727.7,2518.47,0.0,0.0
4989,榮科,45.9,8.13,587.83,936.83,0.0,0.0
