股票代碼,公司名稱,族群,今日漲跌幅,近三交易日漲跌幅,今日成交量
3211,順達,BBU_電池模組,5.3,4.73,8930
3323,加百裕,BBU_電池模組,2.39,3.15,326
4931,新盛力,BBU_電池模組,0.84,1.48,4324
6558,興能高,BBU_電池模組,0.84,2.77,160
6121,新普,BBU_電池模組,0.54,-0.8,603
6781,AES-KY,BBU_電池模組,0.0,0.5,203
3625,西勝,BBU_電池模組,-0.87,-5.39,171
2308,台達電,BBU_電源供應器與整合,8.07,9.65,19102
2301,光寶科,BBU_電源供應器與整合,2.3,4.15,16254
5309,系統電,BBU_電源供應器與整合,1.17,3.17,916
3305,昇貿,BBU_電源供應器與整合,0.0,1.49,656
3625,西勝,BBU_電源供應器與整合,-0.87,-5.39,171
6257,矽格,CPO_先進封裝測試,2.45,19.29,28056
3265,台星科,CPO_先進封裝測試,0.56,11.73,1890
6451,訊芯-KY,CPO_先進封裝測試,-2.14,3.09,1711
3363,上詮,CPO_先進封裝測試,-3.22,-3.36,2386
6515,穎崴,CPO_先進封裝測試,-9.95,-6.68,1406
2455,全新,CPO_光通訊,2.88,11.07,15658
4979,華星光,CPO_光通訊,1.15,12.98,14728
3163,波若威,CPO_光通訊,0.3,0.6,1227
3081,聯亞,CPO_光通訊,-0.17,2.5,2735
4977,眾達-KY,CPO_光通訊,-0.57,-1.42,1462
6442,光聖,CPO_光通訊,-3.17,-3.17,1794
3443,創意,IC設計,6.5,23.42,3187
3443,創意,IC設計,6.5,23.42,3187
2454,聯發科,IC設計,6.37,10.6,11237
6643,M31,IC設計,4.37,13.81,1107
3661,世芯-KY,IC設計,3.53,9.57,1760
3661,世芯-KY,IC設計,3.53,9.57,1760
8054,安國,IC設計,0.59,3.54,662
3035,智原,IC設計,0.26,10.09,4394
3035,智原,IC設計,0.26,10.09,4394
2388,威盛,IC設計,-0.29,-2.24,2376
3529,力旺,IC設計,-0.53,4.81,914
6531,愛普*,IC設計,-2.07,-0.11,1894
6533,晶心科,IC設計,-2.59,15.07,1937
6213,聯茂,PCB,7.33,-1.45,17958
6274,台燿,PCB,4.74,1.41,11543
3037,欣興,PCB,3.98,6.14,17461
2367,燿華,PCB,2.58,5.03,3540
2368,金像電,PCB,2.45,5.34,7314
1815,富喬,PCB,1.26,2.11,66579
5469,瀚宇博,PCB,0.96,-1.61,769
2383,台光電,PCB,0.1,-3.74,2394
3715,定穎投控,PCB,0.0,-4.05,2328
2316,楠梓電,PCB,-0.32,-1.58,839
3189,景碩,PCB,-0.6,0.85,23391
4958,臻鼎-KY,PCB,-0.63,-4.76,26718
8358,金居,PCB,-1.6,-3.63,2345
2313,華通,PCB,-2.84,-1.33,22722
8046,南電,PCB,-3.64,-4.07,13819
3037,欣興,TPU_伺服器主板與印刷電路板,3.98,6.14,17461
2368,金像電,TPU_伺服器主板與印刷電路板,2.45,5.34,7314
5469,瀚宇博,TPU_伺服器主板與印刷電路板,0.96,-1.61,769
2383,台光電,TPU_伺服器主板與印刷電路板,0.1,-3.74,2394
3715,定穎投控,TPU_伺服器主板與印刷電路板,0.0,-4.05,2328
6805,富世達,TPU_光通訊與連接器,5.23,18.09,2483
3081,聯亞,TPU_光通訊與連接器,-0.17,2.5,2735
2345,智邦,TPU_光通訊與連接器,-0.81,0.0,3499
6442,光聖,TPU_光通訊與連接器,-3.17,-3.17,1794
6805,富世達,TPU_散熱,5.23,18.09,2483
