排名,股票代碼,公司名稱,公司產業,上市櫃,5天正天數,今日主力買超(張),5日累積買超(張)
1,6770,力積電,半導體業,上市,4,78440,79699
2,2303,聯電,半導體業,上市,4,28063,78068
3,2449,京元電子,半導體業,上市,4,30357,32852
4,2412,中華電,通信網路業,上市,5,5508,31593
5,6257,矽格,半導體業,上市,4,17778,26209
6,2408,南亞科,半導體業,上市,3,32934,20477
7,8150,南茂,半導體業,上市,4,15246,17196
8,3105,穩懋,半導體業,上櫃,5,8393,16464
9,6168,宏齊,光電業,上市,5,3894,15955
10,5880,合庫金,金融保險業,上市,4,359,15350
11,5483,中美晶,半導體業,上櫃,5,4018,13979
12,5347,世界,半導體業,上櫃,4,2715,13268
13,6226,光鼎,光電業,上市,5,140,12559
14,2615,萬海,航運業,上市,5,1151,11789
15,2880,華南金,金融保險業,上市,5,875,10574
16,6505,台塑化,油電燃氣業,上市,3,912,9334
17,3702,大聯大,電子通路業,上市,4,1830,8166
18,3711,日月光投控,半導體業,上市,4,7994,8036
19,2441,超豐,半導體業,上市,4,2321,6028
20,5876,上海商銀,金融保險業,上市,5,5,5988
21,2603,長榮,航運業,上市,4,113,5341
22,2377,微星,電腦及週邊設備業,上市,4,326,5169
23,3094,聯傑,半導體業,上市,4,3519,5054
24,3045,台灣大,通信網路業,上市,5,655,4981
25,6239,力成,半導體業,上市,5,2606,4677
26,2542,興富發,建材營造業,上市,3,3033,4586
27,3035,智原,半導體業,上市,4,1949,4360
28,6290,良維,電子零組件業,上櫃,4,2488,4125
29,8064,東捷,光電業,上櫃,3,1116,4119
30,2855,統一證,金融保險業,上市,4,1256,3958
31,4956,光鋐,光電業,上市,4,1482,3547
32,4919,新唐,半導體業,上市,4,2376,2948
33,6548,長科*,半導體業,上櫃,4,1261,2701
34,2474,可成,其他電子業,上市,5,825,2684
35,3005,神基,電腦及週邊設備業,上市,4,142,2491
36,2034,允強,鋼鐵工業,上市,5,1101,2423
37,6148,驊宏資,資訊服務業,上櫃,4,2133,2364
38,3707,漢磊,半導體業,上櫃,4,395,2207
39,2340,台亞,半導體業,上市,3,1206,2176
40,3034,聯詠,半導體業,上市,4,1307,2131
41,2376,技嘉,電腦及週邊設備業,上市,3,978,1952
42,4961,天鈺,半導體業,上市,5,262,1881
43,6668,中揚光,光電業,上市,3,1220,1838
44,2006,東和鋼鐵,鋼鐵工業,上市,4,1507,1785
