排名,股票代碼,公司名稱,公司產業,上市櫃,今日主力買超(張),5日累積買超(張)
1,1815,富喬,電子零組件業,上櫃,2898,10708
2,5351,鈺創,半導體業,上櫃,818,6672
3,3498,陽程,其他電子業,上櫃,555,4924
4,3490,單井,光電業,上櫃,1881,4739
5,4931,新盛力,電腦及週邊設備業,上櫃,204,3801
6,6538,倉和,電子零組件業,上櫃,274,2967
7,8932,智通*,其他業,上櫃,245,1595
8,3455,由田,光電業,上櫃,12,1403
9,6716,應廣,半導體業,上櫃,160,1149
10,6207,雷科,電子零組件業,上櫃,269,1029
11,6840,東研信超,其他電子業,上櫃,115,903
12,5392,能率,光電業,上櫃,164,723
13,5314,世紀,半導體業,上櫃,50,498
14,8415,大國鋼,鋼鐵工業,上櫃,32,374
15,6913,鴻呈,電子零組件業,上櫃,33,365
16,4714,永捷,化學工業,上櫃,1,308
17,5452,佶優,其他電子業,上櫃,26,301
18,8074,鉅橡,電子零組件業,上櫃,8,278
19,3508,位速,其他電子業,上櫃,142,238
20,3484,崧騰,電子零組件業,上櫃,14,234
21,4577,達航科技,其他電子業,上櫃,30,220
22,3631,晟楠,電子零組件業,上櫃,30,195
23,4207,環泰,食品工業,上櫃,11,182
24,6270,倍微,電子通路業,上櫃,20,169
25,3520,華盈,電子零組件業,上櫃,19,168
26,6263,普萊德,通信網路業,上櫃,15,149
27,6122,擎邦,電機機械,上櫃,50,141
28,6101,寬魚國際,文化創意業,上櫃,60,139
29,1569,濱川,電腦及週邊設備業,上櫃,29,137
30,6788,華景電,半導體業,上櫃,10,129
31,6570,維田,電腦及週邊設備業,上櫃,4,125
32,4167,松瑞藥,生技醫療業,上櫃,23,121
33,4549,桓達,電機機械,上櫃,22,116
34,2641,正德,航運業,上櫃,256,110
35,6150,撼訊,電腦及週邊設備業,上櫃,15,108
36,3628,盈正,其他電子業,上櫃,4,100
37,8284,三竹,資訊服務業,上櫃,3,77
38,3609,三一東林,電子零組件業,上櫃,24,61
39,7712,博盛半導體,半導體業,上櫃,17,61
40,4905,台聯電,通信網路業,上櫃,12,47
41,6576,逸達,生技醫療業,上櫃,1,44
42,3073,天方能源,綠能環保,上櫃,6,44
43,5324,士開,建材營造業,上櫃,11,34
44,5489,彩富,其他電子業,上櫃,14,28
45,8109,博大,電子零組件業,上櫃,5,17
46,6418,詠昇,電子零組件業,上櫃,4,14
47,3354,律勝,電子零組件業,上櫃,2,-21
48,5511,德昌,建材營造業,上櫃,19,-76
49,5498,凱崴,電子零組件業,上櫃,45,-151
50,4716,大立,化學工業,上櫃,3,-2176
51,4991,環宇-KY,半導體業,上櫃,56,-2202
