排名,股票代碼,公司名稱,公司產業,上市櫃,今日主力買超(張),5日累積買超(張)
1,6770,力積電,半導體業,上市,-36274,277834
2,2324,仁寶,電腦及週邊設備業,上市,-16404,145513
3,2887,台新金,金融保險業,上市,-1041,56791
4,1605,華新,電器電纜,上市,-3075,49763
5,2634,漢翔,航運業,上市,14093,48586
6,2356,英業達,電腦及週邊設備業,上市,-4002,34826
7,1303,南亞,塑膠工業,上市,-3655,32079
8,4938,和碩,電腦及週邊設備業,上市,-492,24674
9,2883,凱基金,金融保險業,上市,-4424,23663
10,2542,興富發,建材營造業,上市,9321,21720
11,2408,南亞科,半導體業,上市,1812,21092
12,2867,三商壽,金融保險業,上市,9494,20691
13,2603,長榮,航運業,上市,12744,18725
14,3231,緯創,電腦及週邊設備業,上市,-9031,18483
15,2353,宏碁,電腦及週邊設備業,上市,-3651,18301
16,3706,神達,電腦及週邊設備業,上市,-1454,17982
17,2615,萬海,航運業,上市,2127,17694
18,1301,台塑,塑膠工業,上市,-2411,16828
19,9945,潤泰新,其他業,上市,1949,16530
20,2890,永豐金,金融保險業,上市,2832,15627
21,1504,東元,電機機械,上市,1596,15261
22,2027,大成鋼,鋼鐵工業,上市,-394,15110
23,8105,凌巨,光電業,上市,14194,14417
24,2301,光寶科,電腦及週邊設備業,上市,11408,13515
25,3037,欣興,電子零組件業,上市,5748,13451
26,2376,技嘉,電腦及週邊設備業,上市,-1576,13108
27,1513,中興電,電機機械,上市,-549,12085
28,1717,長興,化學工業,上市,-407,10870
29,1815,富喬,電子零組件業,上櫃,2898,10708
30,3605,宏致,電子零組件業,上市,2612,10141
31,2881,富邦金,金融保險業,上市,8570,10114
32,8039,台虹,電子零組件業,上市,4780,9905
33,2354,鴻準,其他電子業,上市,531,9841
34,2377,微星,電腦及週邊設備業,上市,-2470,9830
35,6265,方土昶,電子通路業,上櫃,-611,9461
36,1326,台化,塑膠工業,上市,1056,8918
37,2357,華碩,電腦及週邊設備業,上市,-23,8739
38,2344,華邦電,半導體業,上市,-559,8053
39,2884,玉山金,金融保險業,上市,5671,7992
40,8070,長華*,電子通路業,上市,6249,7842
41,9933,中鼎,其他業,上市,5,7609
42,2609,陽明,航運業,上市,13211,7431
43,2359,所羅門,其他電子業,上市,-726,7324
44,5351,鈺創,半導體業,上櫃,818,6672
45,6213,聯茂,電子零組件業,上市,1510,6606
46,9904,寶成,運動休閒,上市,-3960,6104
47,3576,聯合再生,光電業,上市,-2426,6043
48,2892,第一金,金融保險業,上市,7317,5982
49,2882,國泰金,金融保險業,上市,2483,5750
50,1608,華榮,電器電纜,上市,-173,5684
