股票代碼,公司名稱,突破日期,突破日股價,今日收盤價,今日至突破日漲跌幅,突破日成交量(張),20MA成交量(張),成交量倍數
1447,力鵬,2026-05-14,4.92,5.22,6.1%,6341,1301,4.87
2393,億光,2026-05-14,69.4,65.7,-5.33%,11639,3350,3.47
3537,堡達,2026-05-14,50.5,51.5,1.98%,5270,540,9.76
5328,華容,2026-05-14,30.35,29.15,-3.95%,31287,10299,3.04
5381,合正,2026-05-14,28.0,26.65,-4.82%,5377,1209,4.44
6166,凌華,2026-05-14,111.5,111.5,0.0%,12618,3539,3.56
3236,千如,2026-05-14,40.3,40.2,-0.25%,37525,7055,5.32
6208,日揚,2026-05-14,104.5,104.5,0.0%,10017,1853,5.41
6217,中探針,2026-05-14,365.5,324.5,-11.22%,22220,3290,6.75
6218,豪勉,2026-05-14,45.0,41.55,-7.67%,13621,3958,3.44
3048,益登,2026-05-14,48.5,51.0,5.15%,34119,7948,4.29
4123,晟德,2026-05-14,39.05,39.45,1.02%,9309,2849,3.27
6806,森崴能源,2026-05-14,17.3,17.3,0.0%,5129,1082,4.74
3005,神基,2026-05-14,98.5,103.5,5.08%,19737,4794,4.12
8105,凌巨,2026-05-14,16.3,16.0,-1.84%,25024,5034,4.97
8088,品安,2026-05-14,60.0,56.3,-6.17%,14514,4836,3.0
8926,台汽電,2026-05-14,59.7,57.6,-3.52%,22306,4594,4.85
8163,達方,2026-05-14,29.7,32.3,8.75%,6437,1591,4.05
1904,正隆,2026-05-14,18.9,19.95,5.56%,7652,2061,3.71
2302,麗正,2026-05-14,27.0,25.25,-6.48%,17155,3504,4.9
3615,安可,2026-05-14,36.8,36.15,-1.77%,15453,4041,3.82
8071,能率網通,2026-05-14,16.95,18.3,7.96%,5228,616,8.49
2377,微星,2026-05-14,121.0,117.0,-3.31%,98929,26794,3.69
8069,元太,2026-05-14,217.0,226.0,4.15%,51749,15686,3.3
6443,元晶,2026-05-13,41.5,39.8,-4.1%,96402,10639,9.06
6446,藥華藥,2026-05-13,761.0,782.0,2.76%,7395,2352,3.14
6901,鑽石投資,2026-05-13,13.45,14.25,5.95%,6835,1327,5.15
