股票代碼,公司名稱,最新收盤價,投信買超天數,投信5日淨買超,平均買超張數,5日最高價,5日最低價,價格波動率
2313,華通,245.5,4,2890880,578,264.5,237.0,11.60%
3711,日月光投控,548.0,4,8700553,1740,579.0,511.0,13.31%
5347,世界,175.0,4,4416119,883,184.5,163.5,12.84%
6770,力積電,62.2,4,2537000,507,66.5,59.0,12.71%
