排名,族群,族群平均漲幅,族群上漲檔數(%),族群上漲檔數(數量),外資近一日總買超(億元),外資近三日總買超(億元),投信近一日總買超(億元),投信近三日總買超(億元)
1,金融,5.2,94.74,18/19,40.51,50.59,5.11,-3.59
2,塑膠,4.94,94.44,17/18,40.51,50.59,5.11,-3.59
3,記憶體製造,0.41,75.0,3/4,-3.45,-45.99,-0.44,-37.12
4,造紙,3.74,71.43,5/7,-1.35,-1.99,0.0,0.0
5,化學,1.58,55.0,11/20,32.1,37.1,5.07,-4.87
6,記憶體封裝與測試,-0.27,50.0,2/4,-0.92,-6.56,0.44,2.25
7,軍工_航太製造與維修,2.05,50.0,3/6,0.7,-1.25,0.0,0.06
8,工業自動化與機器人,0.52,42.86,3/7,5.43,2.78,0.05,0.2
9,紡織,-0.55,35.0,7/20,3.56,9.2,-0.12,-0.33
10,CPO_光通訊,-1.11,33.33,2/6,-6.42,-36.07,-0.2,22.72
11,軍工_無人機相關,-0.85,33.33,3/9,-19.21,-46.18,1.83,-16.01
12,銅,-1.14,30.0,3/10,3.7,24.97,2.38,-10.04
13,記憶體模組,-0.28,28.57,2/7,-6.93,40.78,-3.57,-48.22
14,航運,-0.32,26.67,4/15,-1.45,-8.71,0.57,1.24
15,玻璃,-1.29,26.67,4/15,-20.35,-22.52,-2.76,2.14
16,被動元件,0.07,26.32,5/19,-18.63,-66.25,2.79,12.87
17,機器人,-1.08,21.43,3/14,-6.36,-69.75,1.32,11.74
18,鋼鐵,-1.01,20.0,3/15,-18.28,-16.03,-0.02,-0.02
19,電器電纜,-1.51,20.0,2/10,2.27,-20.19,-3.65,-7.33
20,CPO_先進封裝測試,-3.51,20.0,1/5,2.38,13.26,-3.5,-5.34
21,IC設計,-4.26,15.38,2/13,-52.37,-93.62,-7.05,-44.35
22,半導體設備,-3.46,14.29,1/7,2.9,20.53,0.02,7.72
23,軟體設計,-1.56,13.33,2/15,-0.59,1.11,-0.0,0.13
24,光學元件或組裝,-2.84,6.67,1/15,-14.72,-28.48,-1.33,11.26
25,PCB,-2.68,6.67,1/15,-60.91,107.55,-6.68,24.44
26,電池或電源,-2.31,5.0,1/20,-15.72,-85.44,-1.68,14.27
27,記憶體控制IC,-2.62,0.0,0/5,-0.15,0.21,0.0,-0.02
28,網通設備組件,-3.18,0.0,0/20,-52.34,-89.31,13.88,29.15
29,BBU_電源供應器與整合,-1.68,0.0,0/5,-13.42,-61.47,1.4,11.18
30,無塵室與機電工程,-2.92,0.0,0/5,-6.39,-56.13,-0.46,-11.01
31,廠務系統與水處理,-2.74,0.0,0/7,-2.77,-4.97,0.0,0.0
32,低軌衛星,-2.91,0.0,0/7,-41.76,60.93,15.2,35.84
33,銀,-3.14,0.0,0/4,-14.19,-8.18,1.47,1.43
34,TPU_散熱,-3.67,0.0,0/4,-6.26,-27.33,0.68,14.4
35,TPU_光通訊與連接器,-1.49,0.0,0/4,-6.53,-16.62,13.99,33.57
36,TPU_伺服器主板與印刷電路板,-4.05,0.0,0/5,-44.16,-17.29,-6.43,-6.63
37,BBU_電池模組,-2.58,0.0,0/7,-2.29,-2.43,0.56,10.45
