股票代碼,公司名稱,突破日期,突破日股價,今日收盤價,今日至突破日漲跌幅,突破日成交量(張),20MA成交量(張),成交量倍數
2405,輔信,2026-05-25,16.9,17.05,0.89%,8397,2594,3.24
6226,光鼎,2026-05-25,14.1,14.0,-0.71%,6722,1723,3.9
2002,中鋼,2026-05-25,18.5,19.95,7.84%,209932,50286,4.17
3062,建漢,2026-05-25,30.05,31.25,3.99%,27382,9017,3.04
3013,晟銘電,2026-05-25,113.5,121.5,7.05%,19744,4095,4.82
2633,台灣高鐵,2026-05-25,25.75,25.3,-1.75%,24174,7135,3.39
6125,廣運,2026-05-25,60.5,65.4,8.1%,8124,2430,3.34
2478,大毅,2026-05-25,134.0,120.0,-10.45%,25874,8203,3.15
6168,宏齊,2026-05-25,31.65,30.9,-2.37%,24050,6957,3.46
2375,凱美,2026-05-25,142.0,138.0,-2.82%,40344,11535,3.5
2353,宏碁,2026-05-25,31.8,32.5,2.2%,95589,28862,3.31
3537,堡達,2026-05-25,76.7,76.7,0.0%,11561,1958,5.9
2349,錸德,2026-05-25,13.2,14.3,8.33%,17477,4522,3.86
2014,中鴻,2026-05-25,17.4,18.85,8.33%,27164,5946,4.57
2331,精英,2026-05-25,21.15,21.8,3.07%,12607,2847,4.43
2324,仁寶,2026-05-25,33.5,34.65,3.43%,279874,74752,3.74
6271,同欣電,2026-05-25,234.0,243.5,4.06%,31053,7582,4.1
4743,合一,2026-05-22,53.0,52.0,-1.89%,9729,2758,3.53
3704,合勤控,2026-05-22,41.45,43.5,4.95%,13709,4278,3.2
6834,天二科技,2026-05-22,73.2,77.5,5.87%,12289,3982,3.09
4128,中天,2026-05-22,16.05,15.1,-5.92%,5699,1641,3.47
6742,澤米,2026-05-22,61.0,59.5,-2.46%,10296,2519,4.09
6411,晶焱,2026-05-22,95.8,96.0,0.21%,7152,1158,6.18
5328,華容,2026-05-22,35.3,36.0,1.98%,56818,16339,3.48
4916,事欣科,2026-05-22,100.0,101.5,1.5%,50432,11927,4.23
6120,達運,2026-05-22,13.4,15.15,13.06%,13984,3835,3.65
6284,佳邦,2026-05-22,96.1,112.5,17.07%,11337,2820,4.02
6151,晉倫,2026-05-22,48.5,48.8,0.62%,5272,1186,4.44
6155,鈞寶,2026-05-22,59.2,61.2,3.38%,23088,6788,3.4
3490,單井,2026-05-22,42.6,41.95,-1.53%,13143,3790,3.47
6168,宏齊,2026-05-22,29.3,30.9,5.46%,24535,5962,4.12
3663,鑫科,2026-05-22,84.5,91.7,8.52%,16885,5523,3.06
8182,加高,2026-05-22,38.5,45.45,18.05%,5579,1637,3.41
3479,安勤,2026-05-22,117.5,129.5,10.21%,6005,1232,4.87
2352,佳世達,2026-05-22,28.2,28.65,1.6%,31150,7715,4.04
2061,風青,2026-05-22,24.7,29.3,18.62%,7123,1918,3.71
2241,艾姆勒,2026-05-22,38.5,38.05,-1.17%,5313,1747,3.04
2495,普安,2026-05-22,41.4,46.15,11.47%,24118,7861,3.07
2324,仁寶,2026-05-22,30.95,34.65,11.95%,199926,62528,3.2
2401,凌陽,2026-05-22,30.45,29.45,-3.28%,57498,13485,4.26
2331,精英,2026-05-22,19.7,21.8,10.66%,8000,2329,3.43
2515,中工,2026-05-22,13.95,13.15,-5.73%,21266,7047,3.02
6174,安碁,2026-05-21,45.35,47.5,4.74%,11041,3284,3.36
6175,立敦,2026-05-21,83.0,94.2,13.49%,26403,8386,3.15
6209,今國光,2026-05-21,85.6,86.2,0.7%,52264,13650,3.83
6224,聚鼎,2026-05-21,85.7,84.6,-1.28%,7507,2022,3.71
3479,安勤,2026-05-21,114.0,129.5,13.6%,5623,964,5.83
6237,驊訊,2026-05-21,51.0,54.6,7.06%,7161,2064,3.47
6284,佳邦,2026-05-21,91.1,112.5,23.49%,7770,2374,3.27
6719,力智,2026-05-21,237.0,255.0,7.59%,5716,1759,3.25
