排名,族群,族群平均漲幅,族群上漲檔數(%),族群上漲檔數(數量),外資近一日總買超(億元),外資近三日總買超(億元),投信近一日總買超(億元),投信近三日總買超(億元)
1,BBU_電池模組,3.3,100.0,7/7,48.27,60.66,-7.29,-13.65
2,工業自動化與機器人,4.72,100.0,7/7,5.89,13.28,-0.62,-0.74
3,鋼鐵,3.63,100.0,15/15,12.94,22.37,-0.45,-1.17
4,CPO_光通訊,6.15,100.0,6/6,-21.13,-50.99,21.32,40.61
5,TPU_伺服器主板與印刷電路板,4.5,100.0,5/5,22.56,170.58,7.64,23.15
6,記憶體封裝與測試,6.21,100.0,4/4,-1.3,-11.58,-2.98,-4.95
7,BBU_電源供應器與整合,6.07,100.0,5/5,121.53,114.82,5.47,-2.02
8,半導體設備,5.48,100.0,7/7,6.85,-1.19,6.12,9.69
9,PCB,4.65,93.33,14/15,-41.29,299.24,4.54,92.94
10,IC設計,2.94,92.31,12/13,-104.2,-255.81,-31.14,39.45
11,銅,3.74,90.0,9/10,25.7,117.31,0.4,7.81
12,低軌衛星,5.18,85.71,6/7,48.39,167.79,3.33,-8.24
13,機器人,4.43,85.71,12/14,107.97,125.03,3.3,-5.08
14,電池或電源,3.44,85.0,17/20,166.53,206.42,-0.44,-13.09
15,電器電纜,2.43,80.0,8/10,8.05,57.74,1.22,1.92
16,光學元件或組裝,3.91,80.0,12/15,1.26,-0.3,18.28,28.14
17,CPO_先進封裝測試,3.42,80.0,4/5,18.45,29.38,-10.18,-32.72
18,網通設備組件,3.44,80.0,16/20,-85.06,-138.54,-24.55,17.98
19,被動元件,4.85,78.95,15/19,78.54,80.39,27.54,43.11
20,軍工_無人機相關,2.17,77.78,7/9,-43.8,-111.23,-41.88,2.33
21,TPU_光通訊與連接器,4.46,75.0,3/4,5.01,-8.5,11.92,13.99
22,銀,5.78,75.0,3/4,-12.02,-17.26,20.29,38.0
23,記憶體製造,1.52,75.0,3/4,154.73,223.39,-28.96,-38.28
24,玻璃,3.76,66.67,10/15,56.5,218.0,-4.85,5.29
25,無塵室與機電工程,1.49,60.0,3/5,11.83,53.84,10.05,18.62
26,記憶體控制IC,1.35,60.0,3/5,-6.39,15.9,0.0,0.01
27,造紙,1.15,57.14,4/7,0.1,-0.02,0.0,-0.0
28,記憶體模組,0.08,57.14,4/7,-19.98,-89.31,-24.38,-44.78
29,廠務系統與水處理,1.27,57.14,4/7,1.0,4.66,-0.0,-0.02
30,化學,1.02,55.0,11/20,1.21,90.3,-1.7,-3.51
31,航運,0.59,53.33,8/15,-13.87,26.47,13.64,37.4
32,TPU_散熱,-0.21,50.0,2/4,-25.86,-47.95,-6.82,7.79
33,軍工_航太製造與維修,0.72,33.33,2/6,0.41,4.04,0.02,0.16
34,紡織,0.15,30.0,6/20,0.74,14.53,-3.67,-8.52
35,塑膠,-0.41,27.78,5/18,-4.27,9.44,0.01,0.24
36,軟體設計,-0.27,26.67,4/15,-1.92,1.91,-0.01,-0.07
37,金融,-0.74,26.32,5/19,-4.27,9.44,0.01,0.24
