排名,股票代碼,公司名稱,公司產業,上市櫃,今日主力買超(張),5日累積買超(張)
1,2409,友達,光電業,上市,151385,280371
2,3481,群創,光電業,上市,47727,174301
3,2312,金寶,其他電子業,上市,36471,85274
4,6116,彩晶,光電業,上市,45617,78437
5,2891,中信金,金融保險業,上市,1926,59615
6,2489,瑞軒,光電業,上市,19603,54090
7,2356,英業達,電腦及週邊設備業,上市,35628,50118
8,2027,大成鋼,鋼鐵工業,上市,1033,45313
9,2313,華通,電子零組件業,上市,28524,44489
10,3231,緯創,電腦及週邊設備業,上市,30624,41518
11,6282,康舒,電子零組件業,上市,17454,37345
12,3714,富采,光電業,上市,16253,36483
13,6770,力積電,半導體業,上市,88474,35276
14,2609,陽明,航運業,上市,17571,34195
15,1717,長興,化學工業,上市,19242,33722
16,2615,萬海,航運業,上市,8974,32962
17,2353,宏碁,電腦及週邊設備業,上市,15669,30590
18,2887,台新金,金融保險業,上市,-61,30470
19,1605,華新,電器電纜,上市,13079,30307
20,2603,長榮,航運業,上市,12377,27698
21,2324,仁寶,電腦及週邊設備業,上市,24656,27309
22,2886,兆豐金,金融保險業,上市,-1872,27010
23,2327,國巨,電子零組件業,上市,5100,26708
24,2317,鴻海,其他電子業,上市,17091,21618
25,6182,合晶,半導體業,上櫃,4931,19924
26,3189,景碩,半導體業,上市,3335,19157
27,4958,臻鼎-KY,電子零組件業,上市,5749,19126
28,1802,台玻,玻璃陶瓷,上市,33849,18601
29,3706,神達,電腦及週邊設備業,上市,12255,18411
30,4919,新唐,半導體業,上市,8829,18289
31,2377,微星,電腦及週邊設備業,上市,24100,16415
32,2367,燿華,電子零組件業,上市,19875,14465
33,2412,中華電,通信網路業,上市,-3456,14410
34,8096,擎亞,電子通路業,上櫃,5761,13721
35,5425,台半,半導體業,上櫃,-4722,13550
36,2882,國泰金,金融保險業,上市,5539,12133
37,2388,威盛,半導體業,上市,2116,11319
38,2492,華新科,電子零組件業,上市,3172,11317
39,2369,菱生,半導體業,上市,10100,10916
40,2363,矽統,半導體業,上市,4038,10902
41,6271,同欣電,半導體業,上市,2041,10689
42,3037,欣興,電子零組件業,上市,2563,10612
43,5876,上海商銀,金融保險業,上市,711,10195
44,6168,宏齊,光電業,上市,5958,9958
45,3673,TPK-KY,光電業,上市,2793,9867
46,2375,凱美,電子零組件業,上市,2700,9865
47,3704,合勤控,通信網路業,上市,3642,9670
48,4927,泰鼎-KY,電子零組件業,上市,11045,9550
49,6284,佳邦,電子零組件業,上櫃,5487,9328
50,6456,GIS-KY,光電業,上市,5127,9142
