股票代碼,公司名稱,公司產業,上市櫃,prev_body,avg_volume_5d,foreign_yesterday,foreign_3days,trust_yesterday,trust_3days
1101,台泥,水泥工業,上市,0.04999999999999716,45160.0038,-818.42,-15376.98,-102.0,-172.0
1102,亞泥,水泥工業,上市,0.3500000000000014,8836.1508,-4664.36,-8210.5,-264.82,-441.18
1103,嘉泥,水泥工業,上市,0.0,294.89199999999994,25.0,343.0,0.0,0.0
1104,環泥,水泥工業,上市,0.1999999999999993,559.0078000000001,110.0,176.84,0.0,1.0
1108,幸福,水泥工業,上市,0.0,321.37780000000004,3.0,197.0,0.0,0.0
1109,信大,水泥工業,上市,0.049999999999998934,75.9914,21.0,84.0,0.0,0.0
1110,東泥,水泥工業,上市,0.20000000000000107,217.824,-13.0,92.0,0.0,0.0
1201,味全,食品工業,上市,0.0,418.082,-37.0,-464.3,0.0,0.0
1203,味王,食品工業,上市,0.3499999999999943,18.9362,10.0,37.0,0.0,0.0
1210,大成,食品工業,上市,0.09999999999999432,2145.4006,399.0,146.0,-15.0,-54.0
1213,大飲,食品工業,上市,0.05000000000000071,16.190399999999997,0.0,0.0,0.0,0.0
1215,卜蜂,食品工業,上市,2.5,965.5312,-250.86,-1074.86,0.0,-2.0
1216,統一,食品工業,上市,0.7999999999999972,8612.591,-2095.15,-2575.5,-1928.0,-2071.78
1217,愛之味,食品工業,上市,0.05000000000000071,296.6804,35.2,-93.8,0.0,0.0
1218,泰山,食品工業,上市,0.0,719.2608,-9.3,-270.3,0.0,0.0
1219,福壽,食品工業,上市,0.25,655.9472000000001,89.0,550.0,0.0,0.0
1220,台榮,食品工業,上市,0.0,85.17479999999999,5.02,26.02,0.0,0.0
1225,福懋油,食品工業,上市,0.45000000000000284,249.13979999999998,66.6,49.6,0.0,0.0
1227,佳格,食品工業,上市,0.14999999999999858,653.9688,-3.0,-599.0,11.0,33.0
1229,聯華,食品工業,上市,0.0,1515.0426,-374.82,-394.82,0.0,-5.0
1231,聯華食,食品工業,上市,1.7000000000000028,298.6938,-104.8,-208.8,0.0,0.0
1232,大統益,食品工業,上市,0.5,69.59,15.0,65.0,0.0,0.0
1233,天仁,食品工業,上市,0.15000000000000213,14.4252,3.0,22.0,0.0,0.0
1234,黑松,食品工業,上市,0.10000000000000142,132.79619999999997,5.0,54.0,0.0,0.0
1235,興泰,食品工業,上市,0.7000000000000028,49.955600000000004,10.0,34.0,0.0,0.0
1236,宏亞,食品工業,上市,0.3500000000000014,33.06699999999999,1.0,14.92,0.0,0.0
1240,茂生農經,農業科技業,上櫃,0.20000000000000284,22.204,1.0,-1.0,0.0,0.0
1256,鮮活果汁-KY,食品工業,上市,0.5,50.0388,20.0,-12.0,0.0,0.0
1259,安心,觀光餐旅,上櫃,0.29999999999999716,8.8454,1.0,2.0,0.0,0.0
