股票代碼,公司名稱,族群,今日漲跌幅,近三交易日漲跌幅,今日成交量
3211,順達,BBU_電池模組,2.32,5.04,7411
6121,新普,BBU_電池模組,1.73,3.07,357
4931,新盛力,BBU_電池模組,0.37,3.44,3078
6781,AES-KY,BBU_電池模組,0.0,1.98,1360
3323,加百裕,BBU_電池模組,-0.46,-0.31,562
6558,興能高,BBU_電池模組,-0.92,0.0,348
3625,西勝,BBU_電池模組,-1.5,2.49,245
3305,昇貿,BBU_電源供應器與整合,7.37,14.22,10357
2308,台達電,BBU_電源供應器與整合,5.47,14.52,11557
2301,光寶科,BBU_電源供應器與整合,4.19,13.33,39144
5309,系統電,BBU_電源供應器與整合,1.44,0.71,2441
3625,西勝,BBU_電源供應器與整合,-1.5,2.49,245
6451,訊芯-KY,CPO_先進封裝測試,9.92,32.92,12124
6257,矽格,CPO_先進封裝測試,2.92,13.55,15610
3363,上詮,CPO_先進封裝測試,2.75,18.79,8100
3265,台星科,CPO_先進封裝測試,1.24,13.19,4652
6515,穎崴,CPO_先進封裝測試,-0.81,11.69,205
3081,聯亞,CPO_光通訊,9.98,15.46,2730
6442,光聖,CPO_光通訊,9.93,10.98,3476
4977,眾達-KY,CPO_光通訊,7.41,8.27,19610
4979,華星光,CPO_光通訊,4.78,11.12,3871
2455,全新,CPO_光通訊,3.82,5.1,28989
3163,波若威,CPO_光通訊,3.28,20.57,986
6531,愛普*,IC設計,7.39,9.44,5840
3661,世芯-KY,IC設計,4.49,11.83,1912
3661,世芯-KY,IC設計,4.49,11.83,1912
3529,力旺,IC設計,2.96,5.72,1685
8054,安國,IC設計,2.94,8.52,2362
3443,創意,IC設計,0.38,12.68,2503
3443,創意,IC設計,0.38,12.68,2503
2454,聯發科,IC設計,0.0,7.14,5738
2388,威盛,IC設計,-1.29,7.65,2877
3035,智原,IC設計,-1.64,6.79,1739
3035,智原,IC設計,-1.64,6.79,1739
6533,晶心科,IC設計,-1.96,-1.13,410
6643,M31,IC設計,-4.12,-1.94,1804
2316,楠梓電,PCB,9.77,27.43,13079
2383,台光電,PCB,6.21,18.54,3018
5469,瀚宇博,PCB,5.88,11.79,8997
3037,欣興,PCB,2.08,13.12,31035
2313,華通,PCB,1.6,4.0,87024
6274,台燿,PCB,1.38,18.3,14760
4958,臻鼎-KY,PCB,0.57,17.78,33833
8358,金居,PCB,0.55,12.32,28861
3715,定穎投控,PCB,-0.27,2.75,23846
8046,南電,PCB,-0.3,6.89,20854
2368,金像電,PCB,-0.46,17.58,9042
6213,聯茂,PCB,-1.15,14.44,37919
3189,景碩,PCB,-1.55,6.28,25688
2367,燿華,PCB,-3.23,4.6,111796
1815,富喬,PCB,-9.47,7.84,117493
2383,台光電,TPU_伺服器主板與印刷電路板,6.21,18.54,3018
5469,瀚宇博,TPU_伺服器主板與印刷電路板,5.88,11.79,8997
3037,欣興,TPU_伺服器主板與印刷電路板,2.08,13.12,31035
3715,定穎投控,TPU_伺服器主板與印刷電路板,-0.27,2.75,23846
2368,金像電,TPU_伺服器主板與印刷電路板,-0.46,17.58,9042
3081,聯亞,TPU_光通訊與連接器,9.98,15.46,2730
6442,光聖,TPU_光通訊與連接器,9.93,10.98,3476
2345,智邦,TPU_光通訊與連接器,8.58,13.62,5713
6805,富世達,TPU_光通訊與連接器,1.36,0.81,1690
6831,未知,TPU_散熱,2.99,9.41,1185
6805,富世達,TPU_散熱,1.36,0.81,1690
3017,奇鋐,TPU_散熱,1.34,11.58,3201
3324,雙鴻,TPU_散熱,0.1,7.84,4276
2345,智邦,低軌衛星,8.58,13.62,5713
2485,兆赫,低軌衛星,5.15,0.55,40563
3491,昇達科,低軌衛星,3.12,10.67,2285
2313,華通,低軌衛星,1.6,4.0,87024
2367,燿華,低軌衛星,-3.23,4.6,111796
6190,萬泰科,低軌衛星,-4.09,14.05,19843
6443,元晶,低軌衛星,-4.18,-8.97,43860
3081,聯亞,光學元件或組裝,9.98,15.46,2730
6442,光聖,光學元件或組裝,9.93,10.98,3476
6451,訊芯-KY,光學元件或組裝,9.92,32.92,12124
4977,眾達-KY,光學元件或組裝,7.41,8.27,19610
3450,聯鈞,光學元件或組裝,5.87,18.8,31966
4979,華星光,光學元件或組裝,4.78,11.12,3871
2374,佳能,光學元件或組裝,1.59,4.63,3682
3008,大立光,光學元件或組裝,1.32,6.45,379
3406,玉晶光,光學元件或組裝,1.22,2.71,674
3504,揚明光,光學元件或組裝,0.77,2.96,179
6668,中揚光,光學元件或組裝,0.74,2.11,163
