股票代碼,公司名稱,突破日期,突破日股價,今日收盤價,今日至突破日漲跌幅,突破日成交量(張),20MA成交量(張),成交量倍數
1313,聯成,2026-03-03,11.4,12.55,10.09%,37238,6396,5.82
2609,陽明,2026-03-03,61.1,66.0,8.02%,176100,24625,7.15
8086,宏捷科,2026-03-03,132.0,137.0,3.79%,30617,5539,5.53
8048,德勝,2026-03-03,66.5,69.0,3.76%,8804,1251,7.04
6477,安集,2026-03-03,41.35,38.2,-7.62%,15239,3038,5.02
4908,前鼎,2026-03-03,100.5,105.0,4.48%,15811,2730,5.79
2615,萬海,2026-03-03,80.4,87.0,8.21%,84974,11513,7.38
2613,中櫃,2026-03-03,25.3,27.75,9.68%,6616,870,7.6
3092,鴻碩,2026-03-03,36.05,36.8,2.08%,11747,1986,5.91
2543,皇昌,2026-03-03,70.3,69.8,-0.71%,14006,2491,5.62
2338,光罩,2026-03-03,58.2,53.9,-7.39%,32170,4743,6.78
2399,映泰,2026-03-03,23.3,25.15,7.94%,20340,3532,5.76
8048,德勝,2026-03-02,60.9,69.0,13.3%,6899,863,7.99
2615,萬海,2026-03-02,82.4,87.0,5.58%,37560,7488,5.02
8438,昶昕,2026-03-02,68.5,68.6,0.15%,13505,2339,5.77
1402,遠東新,2026-03-02,31.35,29.1,-7.18%,77971,14153,5.51
6112,邁達特,2026-03-02,46.2,46.0,-0.43%,5021,848,5.92
6546,正基,2026-03-02,76.0,90.0,18.42%,5830,909,6.41
8464,億豐,2026-02-26,413.5,382.0,-7.62%,18465,2166,8.52
8183,精星,2026-02-26,40.0,38.6,-3.5%,8580,754,11.37
1476,儒鴻,2026-02-26,423.5,405.0,-4.37%,18387,1708,10.76
6456,GIS-KY,2026-02-26,43.65,57.7,32.19%,15634,2570,6.08
2105,正新,2026-02-26,30.55,29.6,-3.11%,215051,21546,9.98
2316,楠梓電,2026-02-26,107.5,96.7,-10.05%,20493,4080,5.02
3372,典範,2026-02-26,25.0,22.9,-8.4%,12078,2410,5.01
3078,僑威,2026-02-26,60.2,60.7,0.83%,10080,1743,5.78
2387,精元,2026-02-26,43.95,42.9,-2.39%,7504,1154,6.5
9910,豐泰,2026-02-26,95.0,92.3,-2.84%,47374,4484,10.57
