股票代碼,公司名稱,族群,今日漲跌幅,近三交易日漲跌幅,今日成交量
3211,順達,BBU_電池模組,-0.96,7.67,10468
6121,新普,BBU_電池模組,-2.56,-4.57,742
6558,興能高,BBU_電池模組,-3.01,-3.45,961
3323,加百裕,BBU_電池模組,-3.28,-3.15,2149
4931,新盛力,BBU_電池模組,-3.74,-4.71,3554
6781,AES-KY,BBU_電池模組,-5.08,-6.28,1491
3625,西勝,BBU_電池模組,-5.08,-5.84,848
3305,昇貿,BBU_電源供應器與整合,-2.13,-0.86,6451
2301,光寶科,BBU_電源供應器與整合,-2.37,-14.06,29085
5309,系統電,BBU_電源供應器與整合,-4.59,-3.88,13878
3625,西勝,BBU_電源供應器與整合,-5.08,-5.84,848
2308,台達電,BBU_電源供應器與整合,-5.96,-6.62,17852
6451,訊芯-KY,CPO_先進封裝測試,1.47,-1.66,8054
6257,矽格,CPO_先進封裝測試,-0.73,-0.73,23358
6515,穎崴,CPO_先進封裝測試,-0.94,-5.4,528
3265,台星科,CPO_先進封裝測試,-1.06,-3.1,2121
3363,上詮,CPO_先進封裝測試,-1.11,4.37,2473
3081,聯亞,CPO_光通訊,7.27,16.6,7718
2455,全新,CPO_光通訊,5.23,27.02,14563
4979,華星光,CPO_光通訊,0.43,14.69,7268
6442,光聖,CPO_光通訊,-1.06,12.02,5486
3163,波若威,CPO_光通訊,-1.11,2.17,1020
4977,眾達-KY,CPO_光通訊,-1.15,9.21,30944
8054,安國,IC設計,1.28,-2.07,3556
3035,智原,IC設計,-1.2,-1.79,4832
3035,智原,IC設計,-1.2,-1.79,4832
3661,世芯-KY,IC設計,-2.47,-3.59,1648
3661,世芯-KY,IC設計,-2.47,-3.59,1648
6531,愛普*,IC設計,-2.65,-1.29,3167
2388,威盛,IC設計,-3.02,-2.93,4453
6643,M31,IC設計,-3.19,-0.56,851
2454,聯發科,IC設計,-4.47,-2.94,11048
3443,創意,IC設計,-5.86,-3.3,2818
3443,創意,IC設計,-5.86,-3.3,2818
6533,晶心科,IC設計,-5.88,-8.05,911
3529,力旺,IC設計,-8.25,-6.04,871
1815,富喬,PCB,4.65,-0.44,150603
2367,燿華,PCB,2.12,23.34,278391
6213,聯茂,PCB,1.52,-8.53,21340
3189,景碩,PCB,1.48,-5.07,46756
2313,華通,PCB,0.0,7.16,145077
3715,定穎投控,PCB,0.0,0.0,43377
6274,台燿,PCB,-0.37,-6.76,8306
4958,臻鼎-KY,PCB,-2.28,-6.08,22233
5469,瀚宇博,PCB,-2.44,-2.65,5462
2383,台光電,PCB,-2.52,-4.13,3063
2368,金像電,PCB,-2.67,-9.35,7741
3037,欣興,PCB,-3.74,0.98,18315
8046,南電,PCB,-7.58,-9.58,3183
8358,金居,PCB,-7.68,-9.42,30721
2316,楠梓電,PCB,-9.2,-5.66,10009
3715,定穎投控,TPU_伺服器主板與印刷電路板,0.0,0.0,43377
5469,瀚宇博,TPU_伺服器主板與印刷電路板,-2.44,-2.65,5462
2383,台光電,TPU_伺服器主板與印刷電路板,-2.52,-4.13,3063
