股票代碼,公司名稱,當下價格,當下漲跌幅(%),外資昨日買超(張),外資前三日總買超(張),投信昨日買超(張),投信前三日總買超(張)
2609,陽明,66.0,10.0,-7117.13,18643.05,-36.27,-229.09
4533,協易機,35.2,10.0,415.0,-299.0,0.0,0.0
1310,台苯,9.98,9.91,-1932.0,-158.0,0.0,0.0
1313,聯成,12.55,9.6,-914.0,2138.0,0.0,0.0
2615,萬海,87.0,8.88,-4932.85,-357.46,-280.36,-1844.76
2399,映泰,25.15,8.4,244.0,927.34,-6.0,-8.0
