股票代碼,公司名稱,收盤價,近10日漲幅,成交量(張),量能比
2425,承啟,48.3,16.11%,10094,1.69
3231,緯創,186.0,29.62%,162427,1.86
3441,聯一光,92.4,45.05%,33102,4.72
