排名,族群,族群平均漲幅,族群上漲檔數(%),族群上漲檔數(數量),外資近一日總買超(億元),外資近三日總買超(億元),投信近一日總買超(億元),投信近三日總買超(億元)
1,BBU_電池模組,4.37,100.0,7/7,3.73,0.55,-3.78,-5.35
2,TPU_散熱,7.77,100.0,4/4,17.09,9.27,16.39,34.36
3,記憶體製造,7.58,100.0,4/4,78.68,85.55,-0.85,-9.32
4,無塵室與機電工程,4.11,100.0,5/5,6.54,-23.03,-0.67,0.6
5,工業自動化與機器人,6.6,100.0,7/7,3.85,0.98,2.19,5.36
6,銀,7.57,100.0,4/4,22.84,44.01,-2.88,-29.93
7,半導體設備,4.14,100.0,7/7,6.4,3.57,0.07,0.5
8,低軌衛星,7.32,100.0,7/7,-3.2,-18.5,3.62,11.61
9,記憶體封裝與測試,5.64,100.0,4/4,-10.03,-25.96,-1.08,4.8
10,TPU_光通訊與連接器,9.64,100.0,4/4,-10.44,-24.46,4.0,10.21
11,TPU_伺服器主板與印刷電路板,6.03,100.0,5/5,-58.55,-140.24,29.41,53.73
12,PCB,6.98,100.0,15/15,-93.28,-252.96,34.31,63.65
13,CPO_光通訊,8.92,100.0,6/6,8.96,2.52,1.19,1.77
14,CPO_先進封裝測試,7.46,100.0,5/5,-4.0,2.94,-0.66,-10.57
15,網通設備組件,7.02,95.0,19/20,79.77,-98.32,18.05,64.68
16,被動元件,5.82,94.74,18/19,-29.1,-126.62,-16.49,-20.32
17,機器人,6.3,92.86,13/14,-43.38,-161.97,-1.21,42.24
18,銅,6.2,90.0,9/10,-150.21,-267.64,38.61,53.1
19,光學元件或組裝,5.8,86.67,13/15,-5.57,-23.16,-4.64,4.96
20,造紙,0.61,85.71,6/7,0.15,0.61,0.13,0.14
21,IC設計,6.01,84.62,11/13,56.48,-117.66,13.03,45.63
22,記憶體控制IC,2.89,80.0,4/5,4.5,2.86,-0.01,0.14
23,玻璃,4.57,80.0,12/15,9.48,-38.55,7.5,25.09
24,BBU_電源供應器與整合,3.0,80.0,4/5,-53.89,-167.25,-3.41,36.81
25,電池或電源,2.86,80.0,16/20,-48.58,-157.51,-6.44,33.0
26,軍工_無人機相關,2.91,77.78,7/9,46.94,-80.56,5.71,23.14
27,電器電纜,1.9,70.0,7/10,4.11,13.08,-0.09,0.59
28,軍工_航太製造與維修,0.03,66.67,4/6,-1.47,-2.77,-0.34,-0.82
29,鋼鐵,1.71,66.67,10/15,7.68,10.68,-1.62,-0.1
30,航運,0.7,60.0,9/15,20.63,76.08,-2.6,-2.62
31,紡織,0.26,60.0,12/20,-1.75,6.65,-0.12,-0.03
32,化學,1.49,60.0,12/20,-82.8,-130.35,22.07,26.25
33,記憶體模組,2.48,57.14,4/7,-14.68,-0.46,3.31,10.28
34,軟體設計,-0.36,53.33,8/15,-4.64,4.05,-0.02,0.01
35,廠務系統與水處理,0.41,50.0,3/6,-1.17,-3.75,0.61,0.62
36,塑膠,-0.4,38.89,7/18,-85.83,-135.27,22.32,25.18
37,金融,-0.47,36.84,7/19,-85.83,-135.27,22.32,25.18
