排名,股票代碼,公司名稱,公司產業,上市櫃,今日主力買超(張),5日累積買超(張)
1,2610,華航,航運業,上市,33812,105047
2,5880,合庫金,金融保險業,上市,24199,100103
3,2884,玉山金,金融保險業,上市,20729,65576
4,2618,長榮航,航運業,上市,25510,58099
5,2887,台新金,金融保險業,上市,43889,51548
6,2002,中鋼,鋼鐵工業,上市,7120,50235
7,2801,彰銀,金融保險業,上市,20885,45612
8,3481,群創,光電業,上市,1869,44869
9,2883,凱基金,金融保險業,上市,48011,44654
10,2892,第一金,金融保險業,上市,13852,40395
11,1101,台泥,水泥工業,上市,4595,37459
12,2303,聯電,半導體業,上市,10029,35754
13,2867,三商壽,金融保險業,上市,13346,32428
14,2886,兆豐金,金融保險業,上市,8195,30850
15,2890,永豐金,金融保險業,上市,16567,28392
16,1303,南亞,塑膠工業,上市,3622,27335
17,2834,臺企銀,金融保險業,上市,8111,27194
18,3231,緯創,電腦及週邊設備業,上市,20129,26264
19,2885,元大金,金融保險業,上市,18917,26248
20,2880,華南金,金融保險業,上市,6459,23312
21,2882,國泰金,金融保險業,上市,17689,17140
22,5876,上海商銀,金融保險業,上市,2123,16837
23,2412,中華電,通信網路業,上市,1368,14777
24,2812,台中銀,金融保險業,上市,-3327,14025
25,2845,遠東銀,金融保險業,上市,3579,13974
26,2609,陽明,航運業,上市,4580,13899
27,6147,頎邦,半導體業,上櫃,-2063,13721
28,2646,星宇航空,航運業,上市,2079,11770
29,2891,中信金,金融保險業,上市,9134,11367
30,2313,華通,電子零組件業,上市,4447,10774
31,2633,台灣高鐵,航運業,上市,1487,10212
32,9945,潤泰新,其他業,上市,2755,9972
33,2881,富邦金,金融保險業,上市,6552,9465
34,2897,王道銀行,金融保險業,上市,1896,8454
35,1402,遠東新,紡織纖維,上市,-114,8066
36,2027,大成鋼,鋼鐵工業,上市,-3013,7363
37,4958,臻鼎-KY,電子零組件業,上市,1282,7037
38,2615,萬海,航運業,上市,1296,6946
39,2603,長榮,航運業,上市,1514,6921
40,2542,興富發,建材營造業,上市,1597,6745
41,2367,燿華,電子零組件業,上市,546,6482
42,5871,中租-KY,其他業,上市,76,6167
43,2371,大同,電機機械,上市,1494,5810
44,1711,永光,化學工業,上市,568,5747
45,2485,兆赫,通信網路業,上市,1007,5049
46,4904,遠傳,通信網路業,上市,520,4700
47,2357,華碩,電腦及週邊設備業,上市,3860,4641
48,3293,鈊象,文化創意業,上櫃,1747,4372
49,6214,精誠,資訊服務業,上市,2325,4124
50,2540,愛山林,建材營造業,上市,1353,4112
