排名,股票代碼,公司名稱,公司產業,上市櫃,今日主力買超(張),5日累積買超(張)
1,2610,華航,航運業,上市,33812,105047
2,5880,合庫金,金融保險業,上市,24199,100103
3,2884,玉山金,金融保險業,上市,20729,65576
4,2618,長榮航,航運業,上市,25510,58099
5,2887,台新金,金融保險業,上市,43889,51548
6,2002,中鋼,鋼鐵工業,上市,7120,50235
7,2892,第一金,金融保險業,上市,13852,40395
8,1101,台泥,水泥工業,上市,4595,37459
9,2303,聯電,半導體業,上市,10029,35754
10,2867,三商壽,金融保險業,上市,13346,32428
11,2886,兆豐金,金融保險業,上市,8195,30850
12,2890,永豐金,金融保險業,上市,16567,28392
13,2885,元大金,金融保險業,上市,18917,26248
14,2880,華南金,金融保險業,上市,6459,23312
15,5876,上海商銀,金融保險業,上市,2123,16837
16,2412,中華電,通信網路業,上市,1368,14777
17,2845,遠東銀,金融保險業,上市,3579,13974
18,2609,陽明,航運業,上市,4580,13899
19,2646,星宇航空,航運業,上市,2079,11770
20,2891,中信金,金融保險業,上市,9134,11367
21,2633,台灣高鐵,航運業,上市,1487,10212
22,9945,潤泰新,其他業,上市,2755,9972
23,2881,富邦金,金融保險業,上市,6552,9465
24,2897,王道銀行,金融保險業,上市,1896,8454
25,2615,萬海,航運業,上市,1296,6946
26,2603,長榮,航運業,上市,1514,6921
27,2542,興富發,建材營造業,上市,1597,6745
28,2367,燿華,電子零組件業,上市,546,6482
29,5871,中租-KY,其他業,上市,76,6167
30,2371,大同,電機機械,上市,1494,5810
31,2485,兆赫,通信網路業,上市,1007,5049
32,4904,遠傳,通信網路業,上市,520,4700
33,3293,鈊象,文化創意業,上櫃,1747,4372
34,6214,精誠,資訊服務業,上市,2325,4124
35,2540,愛山林,建材營造業,上市,1353,4112
36,2547,日勝生,建材營造業,上市,1350,4055
37,3034,聯詠,半導體業,上市,982,3389
38,6757,台灣虎航,航運業,上市,1634,3352
39,2347,聯強,電子通路業,上市,2872,3201
40,2511,太子,建材營造業,上市,2690,3148
41,2915,潤泰全,貿易百貨業,上市,1106,3128
42,1907,永豐餘,造紙工業,上市,514,3050
43,3260,威剛,半導體業,上櫃,759,2980
44,2206,三陽工業,汽車工業,上市,358,2894
45,6919,康霈*,生技醫療業,上市,80,2739
46,2006,東和鋼鐵,鋼鐵工業,上市,458,2477
47,3029,零壹,資訊服務業,上市,1909,2442
48,2905,三商,貿易百貨業,上市,676,2265
49,2106,建大,橡膠工業,上市,377,2053
50,2727,王品,觀光餐旅,上市,432,2028
51,6285,啟碁,通信網路業,上市,217,2019
52,1808,潤隆,建材營造業,上市,703,1915
53,1477,聚陽,紡織纖維,上市,183,1908
54,5475,德宏,電子零組件業,上櫃,135,1823
55,5498,凱崴,電子零組件業,上櫃,395,1806
56,3189,景碩,半導體業,上市,641,1659
57,2201,裕隆,汽車工業,上市,1182,1653
58,8021,尖點,其他電子業,上市,287,1610
59,4960,誠美材,光電業,上市,21,1539
60,1476,儒鴻,紡織纖維,上市,19,1456
61,8033,雷虎,其他業,上市,117,1441
62,8043,蜜望實,電子零組件業,上櫃,364,1397
63,2207,和泰車,汽車工業,上市,326,1372
64,2101,南港,橡膠工業,上市,339,1209
65,2204,中華,汽車工業,上市,715,1177
66,2451,創見,半導體業,上市,2563,1162
67,3535,晶彩科,光電業,上市,156,1128
68,8069,元太,光電業,上櫃,201,1091
69,3056,富華新,建材營造業,上市,31,998
70,4908,前鼎,通信網路業,上櫃,195,981
71,1519,華城,電機機械,上市,401,949
72,9941,裕融,其他業,上市,206,920
73,2388,威盛,半導體業,上市,801,844
74,6834,天二科技,電子零組件業,上市,191,773
75,8027,鈦昇,電機機械,上櫃,123,730
76,4442,竣邦-KY,紡織纖維,上櫃,175,632
77,2442,新美齊,建材營造業,上市,478,629
78,6277,宏正,電腦及週邊設備業,上市,309,626
79,4909,新復興,通信網路業,上櫃,143,591
80,6605,帝寶,汽車工業,上市,267,584
81,6533,晶心科,半導體業,上市,379,580
82,3520,華盈,電子零組件業,上櫃,39,580
83,2010,春源,鋼鐵工業,上市,103,578
84,1597,直得,電機機械,上市,194,575
85,2480,敦陽科,資訊服務業,上市,430,563
86,6472,保瑞,生技醫療業,上市,65,545
87,1604,聲寶,電器電纜,上市,50,538
88,2015,豐興,鋼鐵工業,上市,19,538
89,6188,廣明,電腦及週邊設備業,上櫃,192,530
90,3141,晶宏,半導體業,上櫃,403,519
91,2731,雄獅,觀光餐旅,上市,238,517
92,8096,擎亞,電子通路業,上櫃,517,517
93,2014,中鴻,鋼鐵工業,上市,262,516
94,8462,柏文,運動休閒,上市,54,507
95,6706,惠特,光電業,上市,57,499
96,3030,德律,其他電子業,上市,25,477
97,2636,台驊控股,航運業,上市,115,476
98,1524,耿鼎,汽車工業,上市,114,468
99,2534,宏盛,建材營造業,上市,6,466
100,4576,大銀微系統,電機機械,上市,214,458
101,3303,岱稜,其他電子業,上櫃,301,456
102,2852,第一保,金融保險業,上市,288,448
103,6279,胡連,電子零組件業,上櫃,379,441
104,5531,鄉林,建材營造業,上市,103,429
105,6205,詮欣,電子零組件業,上市,23,405
106,2607,榮運,航運業,上市,79,404
107,1104,環泥,水泥工業,上市,40,396
108,8042,金山電,電子零組件業,上櫃,157,393
109,1586,和勤,電機機械,上櫃,80,376
110,6259,百徽,電子零組件業,上櫃,97,364
111,4536,拓凱,運動休閒,上市,19,362
112,8011,台通,通信網路業,上市,201,359
113,4991,環宇-KY,半導體業,上櫃,130,353
114,6693,廣閎科,半導體業,上櫃,30,345
115,3339,泰谷,光電業,上櫃,102,340
116,2402,毅嘉,電子零組件業,上市,79,327
117,1522,堤維西,汽車工業,上市,163,320
118,2849,安泰銀,金融保險業,上市,34,313
119,6863,永道-KY,通信網路業,上市,75,309
120,2546,根基,建材營造業,上市,82,278
121,2923,鼎固-KY,建材營造業,上市,87,274
122,2102,泰豐,橡膠工業,上市,96,265
123,3434,哲固,光電業,上櫃,28,263
124,6290,良維,電子零組件業,上櫃,127,252
125,1217,愛之味,食品工業,上市,26,251
126,9935,慶豐富,居家生活,上市,92,248
127,8240,華宏,光電業,上櫃,1,248
128,8249,菱光,電子零組件業,上市,62,247
129,2414,精技,電子通路業,上市,169,236
130,3209,全科,電子通路業,上市,244,224
131,5608,四維航,航運業,上市,1,209
132,2597,潤弘,建材營造業,上市,23,197
133,3388,崇越電,電子零組件業,上櫃,151,189
134,2832,台產,金融保險業,上市,99,187
135,8044,網家,數位雲端,上櫃,14,185
136,2505,國揚,建材營造業,上市,13,176
137,2029,盛餘,鋼鐵工業,上市,7,167
138,8155,博智,電子零組件業,上櫃,88,164
139,1733,五鼎,生技醫療業,上市,5,164
140,3489,森寶,建材營造業,上櫃,112,156
141,6781,AES-KY,電子零組件業,上市,48,155
142,5244,弘凱,光電業,上市,26,155
143,1558,伸興,電機機械,上市,24,152
144,8936,國統,其他業,上櫃,229,146
145,4736,泰博,生技醫療業,上市,19,142
146,3268,海德威,半導體業,上櫃,77,139
147,3548,兆利,電子零組件業,上櫃,36,135
148,4303,信立,塑膠工業,上櫃,48,130
149,2762,世界健身-KY,運動休閒,上市,42,127
150,4506,崇友,電機機械,上櫃,32,124
151,2477,美隆電,其他電子業,上市,22,123
152,1321,大洋,塑膠工業,上市,30,122
153,2247,汎德永業,汽車工業,上市,2,121
154,5283,禾聯碩,電器電纜,上市,38,116
155,1437,勤益控,其他業,上市,14,115
156,3675,德微,半導體業,上櫃,6,112
157,2739,寒舍,觀光餐旅,上市,6,112
158,5278,尚凡*,數位雲端,上櫃,16,112
159,2070,精湛,電機機械,上櫃,1,107
160,1737,臺鹽,食品工業,上市,14,104
161,3311,閎暉,通信網路業,上市,14,102
162,1432,大魯閣,運動休閒,上市,28,98
163,5225,東科-KY,其他電子業,上市,32,96
164,2365,昆盈,電腦及週邊設備業,上市,170,96
165,6596,寬宏藝術,文化創意業,上櫃,11,96
166,2488,漢平,其他電子業,上市,85,96
167,4510,高鋒,電機機械,上櫃,3,93
168,2468,華經,資訊服務業,上市,50,93
169,2230,泰茂,電機機械,上櫃,18,91
170,6292,迅德,電子零組件業,上櫃,50,89
171,2524,京城,建材營造業,上市,5,88
172,6218,豪勉,通信網路業,上櫃,28,84
173,6136,富爾特,通信網路業,上市,6,82
174,3354,律勝,電子零組件業,上櫃,6,76
175,4953,緯軟,資訊服務業,上櫃,16,73
176,6180,橘子,文化創意業,上櫃,43,71
177,8341,日友,綠能環保,上市,13,71
178,2228,劍麟,汽車工業,上市,4,70
179,2017,官田鋼,鋼鐵工業,上市,17,64
180,6215,和椿,其他電子業,上市,13,62
181,1784,訊聯,生技醫療業,上櫃,10,60
182,6606,建德工業,電機機械,上市,46,60
183,6532,瑞耘,半導體業,上櫃,16,59
184,4163,鐿鈦,生技醫療業,上櫃,9,56
185,4120,友華,生技醫療業,上櫃,4,56
186,5213,亞昕,建材營造業,上櫃,23,55
187,4137,麗豐-KY,生技醫療業,上市,28,55
188,2535,達欣工,建材營造業,上市,33,52
189,2704,國賓,觀光餐旅,上市,2,44
190,1438,三地開發,建材營造業,上市,4,41
191,3266,昇陽,建材營造業,上市,9,41
192,2028,威致,鋼鐵工業,上市,3,39
193,5478,智冠,文化創意業,上櫃,10,39
194,1725,元禎,化學工業,上市,5,36
195,6263,普萊德,通信網路業,上櫃,18,36
196,5460,同協,電子零組件業,上櫃,1,35
197,5533,皇鼎,建材營造業,上市,2,35
198,3666,光耀,光電業,上櫃,5,34
199,2908,特力,貿易百貨業,上市,3,33
200,2729,瓦城,觀光餐旅,上櫃,11,33
201,3128,昇銳,光電業,上櫃,11,30
202,6111,大宇資,文化創意業,上櫃,16,29
203,2705,六福,觀光餐旅,上市,3,24
204,5263,智崴,文化創意業,上櫃,11,19
205,1735,日勝化,化學工業,上市,15,19
206,6870,騰雲,數位雲端,上櫃,12,16
207,5519,隆大,建材營造業,上市,40,12
208,8426,紅木-KY,其他業,上櫃,2,12
209,2743,山富,觀光餐旅,上櫃,1,11
210,2545,皇翔,建材營造業,上市,2,11
211,6570,維田,電腦及週邊設備業,上櫃,18,11
212,3288,點晶,電子零組件業,上櫃,7,10
213,3508,位速,其他電子業,上櫃,5,10
214,8908,欣雄,油電燃氣業,上櫃,1,9
215,3224,三顧,電子通路業,上櫃,1,8
216,5381,合正,電子零組件業,上櫃,2,6
217,5209,新鼎,其他業,上櫃,5,4
218,8349,恒耀,鋼鐵工業,上櫃,4,-1
219,6150,撼訊,電腦及週邊設備業,上櫃,36,-8
220,6703,軒郁,生技醫療業,上櫃,7,-13
221,6689,伊雲谷,數位雲端,上市,1,-22
222,6235,華孚,電腦及週邊設備業,上市,134,-72
