股票代碼,公司名稱,突破日期,突破日股價,今日收盤價,今日至突破日漲跌幅,突破日成交量(張),20MA成交量(張),成交量倍數
2006,東和鋼鐵,2026-07-31,73.4,80.4,9.54%,11141,3109,3.58
2511,太子,2026-07-31,8.22,8.5,3.41%,8540,2284,3.74
2540,愛山林,2026-07-31,59.0,60.0,1.69%,8193,1503,5.45
3543,州巧,2026-07-31,30.5,33.0,8.2%,5518,1439,3.83
6165,浪凡,2026-07-31,48.25,47.7,-1.14%,6043,1074,5.62
6166,凌華,2026-07-31,132.5,124.0,-6.42%,15766,3999,3.94
6176,瑞儀,2026-07-31,83.8,86.2,2.86%,20467,5736,3.57
6214,精誠,2026-07-31,148.0,148.5,0.34%,8853,2064,4.29
1526,日馳,2026-07-30,18.9,18.3,-3.17%,6782,1583,4.28
3362,先進光,2026-07-30,173.5,180.0,3.75%,24752,7061,3.51
3441,聯一光,2026-07-30,84.0,92.4,10.0%,37349,9446,3.95
3504,揚明光,2026-07-30,70.7,75.3,6.51%,10775,2085,5.17
4976,佳凌,2026-07-30,38.0,38.0,0.0%,20536,3802,5.4
5880,合庫金,2026-07-30,26.1,26.9,3.07%,70684,22368,3.16
6226,光鼎,2026-07-30,23.7,21.55,-9.07%,40652,9872,4.12
8271,宇瞻,2026-07-30,217.5,219.5,0.92%,18618,5470,3.4
