排名,股票代碼,公司名稱,公司產業,上市櫃,今日主力買超(張),5日累積買超(張)
1,2883,凱基金,金融保險業,上市,2189,42765
2,2885,元大金,金融保險業,上市,4513,35113
3,2892,第一金,金融保險業,上市,3045,31590
4,2880,華南金,金融保險業,上市,2887,17694
5,5876,上海商銀,金融保險業,上市,3572,16563
6,2412,中華電,通信網路業,上市,842,7212
7,3045,台灣大,通信網路業,上市,24,6883
8,2855,統一證,金融保險業,上市,2853,5306
9,8431,匯鑽科,其他電子業,上櫃,78,3285
10,6538,倉和,電子零組件業,上櫃,53,2806
11,3693,營邦,電腦及週邊設備業,上櫃,354,2107
12,3023,信邦,電子零組件業,上市,144,947
13,3219,倚強科,其他電子業,上櫃,89,544
14,1604,聲寶,電器電纜,上市,103,335
15,2461,光群雷,其他電子業,上市,110,324
16,6743,安普新,其他電子業,上市,33,290
17,6235,華孚,電腦及週邊設備業,上市,14,275
18,1558,伸興,電機機械,上市,33,211
19,2613,中櫃,航運業,上市,30,185
20,3551,世禾,綠能環保,上櫃,4,169
21,8277,商丞,半導體業,上櫃,33,164
22,6840,東研信超,其他電子業,上櫃,7,144
23,2440,太空梭,電子零組件業,上市,56,133
24,3705,永信,生技醫療業,上市,79,130
25,1733,五鼎,生技醫療業,上市,21,106
26,3188,鑫龍騰,建材營造業,上櫃,5,94
27,2206,三陽工業,汽車工業,上市,13,81
28,6996,力領科技,半導體業,上櫃,2,75
29,6870,騰雲,數位雲端,上櫃,8,70
30,9912,偉聯,電腦及週邊設備業,上市,7,49
31,5701,劍湖山,觀光餐旅,上櫃,7,17
32,2028,威致,鋼鐵工業,上市,2,14
