股票代碼,公司名稱,收盤價,近10日漲幅,成交量(張),量能比
1815,富喬,135.0,23.85%,115697,2.41
2889,國票金,16.6,6.41%,12640,2.25
3006,晶豪科,298.5,10.56%,18083,1.84
3167,大量,938.0,39.17%,16040,1.9
6179,亞通,33.1,20.8%,12259,1.83
