股票代碼,公司名稱,收盤價,近10日漲幅,成交量(張),量能比
1529,樂事綠能,27.55,11.99%,13932,2.84
2426,鼎元,25.55,29.7%,56727,6.77
3036,文曄,222.0,25.07%,22006,2.41
3645,達邁,75.5,31.99%,29478,2.95
4919,新唐,85.7,29.26%,37178,3.05
