股票代碼,公司名稱,突破日期,突破日股價,今日收盤價,今日至突破日漲跌幅,突破日成交量(張),20MA成交量(張),成交量倍數
2426,鼎元,2026-03-10,25.15,25.55,1.59%,56727,7055,8.04
1785,光洋科,2026-03-10,69.8,74.0,6.02%,82164,14414,5.7
1589,永冠-KY,2026-03-10,5.99,7.31,22.04%,9205,1109,8.3
9908,大台北,2026-03-09,33.3,31.05,-6.76%,19358,1861,10.4
6715,嘉基,2026-03-09,195.5,256.5,31.2%,6241,1151,5.42
3093,港建*,2026-03-09,31.6,33.05,4.59%,10995,1071,10.26
2616,山隆,2026-03-09,23.9,21.55,-9.83%,6441,813,7.92
2426,鼎元,2026-03-09,22.0,25.55,16.14%,40257,4294,9.37
1305,華夏,2026-03-09,14.55,12.85,-11.68%,39964,6119,6.53
1304,台聚,2026-03-09,14.4,12.75,-11.46%,58680,10078,5.82
1718,中纖,2026-03-09,7.98,7.41,-7.14%,34899,6756,5.17
1529,樂事綠能,2026-03-09,27.05,27.55,1.85%,20086,3275,6.13
1337,再生-KY,2026-03-09,6.34,5.71,-9.94%,8127,1067,7.62
1312,國喬,2026-03-09,15.35,13.55,-11.73%,90295,13149,6.87
1310,台苯,2026-03-09,11.7,11.1,-5.13%,42820,7146,5.99
1309,台達化,2026-03-09,15.3,14.0,-8.5%,26060,4160,6.26
1308,亞聚,2026-03-09,16.5,14.55,-11.82%,35238,4538,7.76
2543,皇昌,2026-03-06,72.0,75.9,5.42%,28761,4435,6.49
4952,凌通,2026-03-06,48.25,45.1,-6.53%,10409,1665,6.25
6141,柏承,2026-03-06,18.5,17.8,-3.78%,12120,1371,8.84
6761,穩得,2026-03-06,168.5,154.5,-8.31%,7924,1478,5.36
9908,大台北,2026-03-06,31.5,31.05,-1.43%,5169,912,5.66
