stock_id,lots
1101,1556
1102,3945
1103,15
1104,-43
1108,-27
1109,-2
1110,0
1201,-11
1203,0
1210,218
1213,0
1215,-5
1216,527
1217,28
1218,-192
1219,24
1220,-37
1225,-3
1227,263
1229,1102
1231,-21
1232,60
1233,-1
1234,-17
1235,0
1236,0
1240,0
1256,4
1259,0
1264,-12
1268,-1
1294,-1
1301,5696
1303,3858
1304,482
1305,933
1307,99
1308,1260
1309,414
1310,570
1312,1142
1313,1102
1314,11774
1315,0
1316,-281
1319,-15
1321,0
1323,-1
1324,-1
1325,73
1326,4791
1336,-26
1337,39
1338,-3
1339,-4
1340,9
1341,0
1342,-3
1402,18106
1409,-1337
1410,0
1413,0
1414,21
1416,113
1417,5
1418,0
1419,54
1423,0
1432,-14
1434,495
1435,-1
1436,5
1437,9
1438,-1
1439,3
1440,1253
1441,-1
1442,83
1443,0
1444,125
1445,-6
1446,-12
1447,163
1449,-5
1451,-5
1452,0
1453,-1
1454,-1
1455,14
1456,0
1457,4
1459,6
1460,64
1463,-1
1464,6
1465,-19
1466,-36
1467,39
1468,0
1470,0
1471,0
1472,0
1473,-2
1474,-4
1475,0
1476,-84
1477,-63
1503,104
1504,-1984
1506,-7
1512,-4
1513,-370
1514,145
1515,-1241
1516,-1
1517,-21
1519,-234
1521,0
1522,20
1524,62
1525,0
1526,-6
1527,3
1528,20
1529,18
1530,0
1531,-15
1532,93
1533,3
1535,-3
1536,-627
1537,-53
1539,-4
1540,-14
1541,0
1558,6
1560,-236
1563,323
1565,-1
1568,-1
1569,53
1570,-1
1580,-8
1582,13
1583,-52
1584,40
1586,-22
1587,11
1590,-1
1591,1
1593,0
1595,5
1597,-62
1598,14
1599,-1
1603,5
1604,-25
1605,1744
1608,106
1609,109
1611,45
1612,-25
1614,0
1615,5
1616,8
1617,-3
1618,52
1626,-1
1702,22
1707,-52
1708,-1995
1709,4970
1710,2223
1711,1066
1712,-151
1713,2
1714,955
1717,722
1718,2770
1720,21
1721,43
1722,593
1723,601
1725,5
1726,0
1727,-476
1730,-4
1731,60
1732,-1
1733,23
1734,5
1735,12
1736,3
1737,-162
1742,-8
1752,-1
1760,-9
1762,52
1773,61
1776,-1
1777,-1
1781,0
1783,-3
1784,0
1785,-566
1786,13
1788,-1
1789,-4
1795,316
1796,0
1799,7
1802,33
1805,-1
1806,19
1808,2298
1809,90
1810,-323
1813,-1
1815,16256
1817,-8
1903,27
1904,664
1905,-70
1906,-2
1907,1308
1909,400
2002,12225
2006,-186
2007,4
2008,0
2009,379
2010,128
2012,-34
2013,25
2014,668
2015,-4
2017,23
2020,56
2022,18
2023,14
2024,-1
2025,174
2027,80
2028,3
2029,23
2030,1227
2031,113
2032,68
2033,-25
2034,126
2035,0
2038,40
2049,-1476
2059,-15
2061,128
2062,-3
2063,0
2064,0
2065,0
2066,-41
2067,-13
2069,27
2070,43
2073,0
2101,388
2102,-1
2103,885
2104,975
2105,532
2106,-175
2107,394
2108,880
2114,-1
2115,2
2201,1063
2204,388
2206,375
2207,30
2208,148
2211,144
2221,136
2227,-2
2228,-48
2230,-22
2231,-70
2233,-339
2235,0
2236,-6
2239,0
2241,99
2243,-16
2247,0
2248,24
2250,1
2301,-830
2302,-236
2303,4607
2305,-224
2308,-212
2312,-1123
2313,-3458
2314,-52
2316,12
2317,-5610
2321,0
2323,-164
2324,-4066
2327,-1230
2328,-188
2329,186
2330,5374
2331,-283
2332,-2067
2337,-208
2338,-46
2340,-497
2342,-104
2344,15355
2345,-330
2347,197
2348,77
2349,-185
2351,-174
2352,-1236
2353,-2455
2354,387
2355,108
2356,2920
2357,80
2359,-2252
2360,-7
2362,-130
2363,-680
2364,8
2365,10
2367,-40
2368,-133
2369,-71
2371,337
2373,-1
2374,-1074
2375,-76
2376,-866
2377,-402
2379,331
2380,-10
2382,-1192
2383,-166
2385,-101
2387,-3
2388,161
2390,74
2392,465
2393,-602
2395,-65
2397,-66
2399,39
2401,-336
2402,182
2404,-94
2405,-66
2406,-309
2408,3279
2409,-3703
2412,-178
2413,-25
2414,-3
2417,-1
2419,23
2420,-56
2421,-290
2423,17
2424,0
2425,-149
2426,7118
2427,54
2428,-1115
2429,-32
2430,11
2431,20
2433,0
2434,15
2436,-228
2438,-6
2439,-170
2440,-5
2441,-778
2442,813
2444,-8
2449,-1548
2450,-25
2451,8950
2453,21
2454,294
2455,10
2457,23
2458,-1041
2459,1
2460,-4
2461,128
2462,8
2464,197
2465,-680
2466,536
2467,52
2468,4
2471,-8
2472,-142
2474,268
2476,-223
2477,-10
2478,-1743
2480,10
2481,-4617
2482,18
2483,75
2484,7704
2485,-6
2486,-3661
2488,-8
2489,10506
2491,65
2492,-4407
2493,-234
2495,-39
2496,0
2497,-22
2498,1146
2501,-61
2504,-95
2505,-16
2506,-19
2509,14
2511,103
2514,-5
2515,-373
2516,35
2520,812
2524,8
2527,-24
2528,38
2530,74
2534,29
2535,-12
2536,-5
2537,343
2538,-18
2539,24
2540,-62
2542,5226
2543,-25
2545,87
2546,18
2547,106
2548,464
2596,0
2597,10
2601,8305
2603,7735
2605,1082
2606,2740
2607,138
2608,-35
2609,33875
2610,8528
2611,44
2612,386
2613,1766
2614,146
2615,17682
2616,8
2617,655
2618,8595
2630,-413
2633,469
2634,-28204
2636,109
2637,2502
2640,-1
2641,1543
2642,9
2643,5
2645,-454
2646,1285
2701,-1
2702,2
2704,-3
2705,3
2706,-9
2707,263
2712,0
2718,-1
2719,-14
2722,-44
2723,361
2724,0
2726,-2
2727,37
2729,-1
2731,12
2732,0
2734,2
2736,41
2739,123
2740,0
2743,0
2745,-1
2748,0
2751,0
2752,-1
2753,46
2754,0
2755,-6
2756,0
2762,-1
2801,4088
2812,669
2816,284
2820,-8
2832,-9
2834,-4670
2836,84
2838,328
2845,2284
2849,5
2850,49
2851,1115
2852,251
2855,412
2880,5453
2881,17697
2882,8601
2883,32321
2884,3332
2885,3418
2886,1764
2887,24969
2889,955
2890,1160
2891,10336
2892,3269
2897,22
2901,-1
2903,940
2904,-4
2905,-1
2906,7
2908,7
2910,0
2911,-3
2912,1997
2913,60
2915,37
2916,0
2923,1
2924,0
2926,0
2929,2
2937,0
2939,0
2941,0
2945,0
2947,-1
2948,0
2949,0
3002,2
3003,-55
3004,-65
3005,-187
3006,1090
3008,-49
3010,-14
3011,0
3013,44
3014,-106
3015,-31
3016,-438
3017,-270
3018,-13
3019,-267
3021,-6
3022,-403
3023,22
3024,53
3025,-65
3026,-1253
3027,-9
3028,119
3029,28
3030,-40
3031,-125
3032,47
3033,-156
3034,137
3035,-40
3036,-127
3037,1061
3038,-3
3040,-1
3041,-5
3042,1582
3043,1
3044,-1219
3045,2069
3046,-26
3047,-29
3048,-7
3049,-777
3050,28
3051,28
3052,-22
3054,4
3055,-122
3056,155
3057,5
3058,75
3059,-194
3060,-49
3062,-41
3064,0
3066,-54
3067,0
3071,-25
3073,0
3078,293
3081,240
3083,-5
3085,0
3086,-8
3088,-93
3090,-2004
3092,8
3093,-49
3094,16
3095,0
3105,-1619
3114,-14
3115,0
3118,0
3122,0
3128,-4
3130,-7
3131,-17
3138,0
3141,-29
3147,-111
3149,-455
3152,-141
3162,-85
3163,282
3164,-1
3167,-1164
3168,0
3169,4
3171,-1
3176,111
3178,20
3188,22
3189,-1769
3191,0
3205,-6
3206,0
3207,4
3209,-355
3211,-821
3213,-133
3217,-69
3218,8
3219,11
3221,-101
3224,0
3226,0
3227,-429
3228,11
3229,-579
3230,176
3231,-8339
3232,0
3234,432
3236,-409
3252,-3
3257,-12
3259,0
3260,10414
3264,-699
3265,-705
3266,0
3268,-4
3272,0
3276,-10
3284,4
3285,-1
3287,30
3288,1
3289,-39
3290,-51
3293,-988
3294,-3
3296,-1
3297,-2
3303,-6
3305,-171
3306,2
3308,-1
3310,0
3311,3
3312,-98
3313,10
3317,-37
3321,-10
3322,-27
3323,-3
3324,-369
3325,-5
3332,0
3338,-29
3339,14
3346,17
3349,22
3354,-8
3356,-16
3357,-139
3360,9
3362,165
3363,-138
3372,-3
3373,0
3374,68
3376,-672
3379,-15
3380,-110
3388,22
3390,-6
3402,-96
3406,-76
3413,-458
3416,-27
3419,15
3430,-21
3432,0
3434,1
3437,77
3438,-9
3441,-1228
3443,-20
3444,-8
3447,-2
3450,593
3455,-26
3465,0
3466,-2
3479,-110
3481,-7807
3483,-61
3484,-78
3489,31
3490,171
3491,0
3492,-3
3494,0
3498,244
3499,-4
3501,1
3504,89
3508,-117
3511,-5
3512,0
3515,19
3516,0
3518,-82
3520,100
3521,0
3522,0
3523,0
3526,-44
3527,-1
3528,-1
3529,-194
3530,-5
3531,0
3532,15
3533,-251
3535,-38
3537,-35
3540,-31
3541,0
3543,166
3545,81
3546,-12
3548,7
3550,38
3551,4
3552,-10
3555,-7
3556,40
3557,-1
3558,-11
3563,4
3564,3
3567,-1
3570,-1
3576,2889
3577,-59
3580,7
3581,-22
3583,-25
3587,2
3588,-36
3591,76
3592,-22
3593,0
3594,-75
3596,-254
3597,-1
3605,-803
3607,-1
3609,-68
3611,-2
3615,20
3617,-82
3622,-7
3623,-7
3624,646
3625,25
3628,-12
3629,0
3630,-41
3631,-6
3632,0
3645,-152
3646,-1
3652,-23
3653,45
3661,-176
3663,-31
3664,0
3665,-51
3666,0
3669,-10
3672,0
3673,-1859
3675,-106
3679,2
3680,-93
3684,0
3685,39
3686,12
3687,-41
3689,-32
3691,-15
3693,-23
3694,-28
3701,90
3702,2441
3703,-142
3704,-528
3705,23
3706,-16
3707,-411
3708,22
3709,-98
3710,19
3711,-294
3712,-47
3713,0
3714,-943
3715,-264
3716,-136
4102,0
4104,-8
4105,-54
4106,0
4107,-2
4108,109
4109,-3
4111,18
4113,-1
4114,-345
4116,0
4119,-15
4120,0
4121,-6
4123,243
4126,-1
4127,-11
4128,140
4129,3
4131,0
4133,-10
4137,-30
4138,-1
4139,0
4142,176
4147,-144
4148,0
4153,0
4154,0
4155,-38
4157,52
4160,-3
4161,6
4162,4
4163,-9
4164,18
4167,531
4168,-8
4171,-2
4173,-1
4174,-28
4175,-1
4188,55
4190,0
4192,0
4198,0
4205,-1
4207,4
4303,-113
4304,1
4305,0
4306,-14
4401,0
4402,-1
4406,0
4413,0
4414,18
4416,241
4417,-3
4419,0
4420,-1
4426,1
4430,-18
4432,0
4433,-82
4438,-1
4439,10
4440,-1
4442,-35
4502,0
4503,-17
4506,-1
4510,-15
4513,-28
4523,-1
4526,-123
4527,0
4528,-1
4529,0
4530,0
4532,-12
4533,-86
4534,-130
4535,0
4536,32
4538,0
4540,-76
4541,279
4542,-16
4543,15
4545,-2
4549,0
4550,0
4551,-130
4552,2
4554,-5
4555,-61
4556,-12
4557,0
4558,0
4560,-5
4561,-25
4562,-26
4563,-5
4564,3
4566,-474
4568,0
4569,-1
4571,-35
4572,-1
4576,-191
4577,-48
4580,0
4581,0
4583,-20
4584,0
4588,-1
4609,0
4702,-1
4706,7
4707,223
4711,-1
4714,150
4716,18
4720,19
4721,-25
4722,33
4726,4
4728,0
4729,-7
4735,-5
4736,-120
4737,0
4739,-227
4741,4
4743,600
4744,-5
4745,0
4746,-172
4749,-13
4754,0
4755,14
4760,11
4763,-612
4764,78
4766,118
4767,0
4768,96
4770,-30
4771,-13
4772,63
4806,0
4807,-5
4903,-81
4904,148
4905,-1
4906,-498
4907,13
4908,-20
4909,-29
4911,-1
4912,-21
4915,-63
4916,-95
4919,-354
4923,-44
4924,0
4927,134
4930,-1
4931,344
4933,2
4934,34
4935,-13
4938,-1483
4939,920
4942,-7
4943,0
4946,6
4949,-37
4950,0
4951,-16
4952,-466
4953,-11
4956,943
4958,-3844
4960,58
4961,5
4966,-158
4967,1100
4968,-17
4971,-638
4972,-1
4973,428
4974,-6
4976,-428
4977,-904
4979,-29
4989,84
4991,-2279
4994,-1
4995,0
4999,-1
5007,0
5009,2106
5011,-6
5013,0
5014,18
5015,0
5016,0
5201,0
5202,-5
5203,-11
5205,0
5206,-49
5209,1
5210,1
5211,0
5212,0
5213,25
5215,0
5220,0
5222,-23
5223,0
5225,-124
5227,-24
5228,-36
5230,-4
5234,-23
5236,-26
5243,-43
5244,23
5245,0
5251,-1
5258,-61
5263,153
5269,-47
5272,-16
5274,-21
5276,0
5278,-3
5283,4
5284,349
5285,-168
5287,-8
5288,-2
5289,770
5291,38
5292,110
5299,-1
5301,0
5302,-14
5306,-4
5309,-15
5310,0
5312,-1
5314,562
5315,3
5321,252
5324,1
5328,5
5340,-311
5344,0
5345,0
5347,-237
5348,0
5351,1927
5353,0
5355,-1
5356,0
5364,0
5371,-153
5381,39
5386,96
5388,-1121
5392,160
5398,-1
5403,-1
5410,61
5425,-1173
5426,15
5432,-10
5434,-289
5438,-5
5439,-351
5443,35
5450,-10
5452,69
5455,0
5457,-49
5460,0
5464,-87
5465,-1
5468,-8
5469,-264
5471,-309
5474,-38
5475,7
5478,-9
5481,5
5483,-10375
5484,-48
5487,-2
5488,27
5489,3
5490,-305
5493,-10
5498,-1179
5508,19
5511,2
5512,67
5514,0
5515,29
5516,0
5519,-7
5520,0
