排名,股票代碼,公司名稱,公司產業,上市櫃,今日主力買超(張),5日累積買超(張)
1,1815,富喬,電子零組件業,上櫃,25803,37301
2,4167,松瑞藥,生技醫療業,上櫃,1365,2149
3,8932,智通*,其他業,上櫃,126,1914
4,4931,新盛力,電腦及週邊設備業,上櫃,63,1632
5,4991,環宇-KY,半導體業,上櫃,82,751
6,6840,東研信超,其他電子業,上櫃,46,666
7,8415,大國鋼,鋼鐵工業,上櫃,88,201
8,8074,鉅橡,電子零組件業,上櫃,12,164
9,4714,永捷,化學工業,上櫃,63,163
10,5511,德昌,建材營造業,上櫃,77,144
11,6101,寬魚國際,文化創意業,上櫃,14,124
12,6913,鴻呈,電子零組件業,上櫃,26,123
13,4549,桓達,電機機械,上櫃,16,102
14,6263,普萊德,通信網路業,上櫃,6,64
15,5324,士開,建材營造業,上櫃,14,62
16,6576,逸達,生技醫療業,上櫃,14,35
17,6418,詠昇,電子零組件業,上櫃,3,24
18,3073,天方能源,綠能環保,上櫃,2,23
