股票代碼,公司名稱,突破日期,突破日股價,今日收盤價,今日至突破日漲跌幅,突破日成交量(張),20MA成交量(張),成交量倍數
1316,上曜,2026-08-21,10.75,11.2,4.19%,10948,2384,4.59
2609,陽明,2026-08-21,60.7,64.0,5.44%,198985,44248,4.5
6278,台表科,2026-08-21,180.0,187.0,3.89%,17236,5716,3.02
5608,四維航,2026-08-21,17.15,18.75,9.33%,54906,8220,6.68
3049,精金,2026-08-21,11.25,11.55,2.67%,9199,2941,3.13
2851,中再保,2026-08-21,48.5,47.1,-2.89%,23729,3325,7.14
2641,正德,2026-08-21,18.35,18.95,3.27%,13943,2305,6.05
2637,慧洋-KY,2026-08-21,93.5,102.0,9.09%,17870,3954,4.52
2615,萬海,2026-08-21,113.0,124.5,10.18%,87111,24393,3.57
2611,志信,2026-08-21,15.9,17.2,8.18%,6954,1054,6.6
8103,瀚荃,2026-08-21,91.5,94.0,2.73%,6918,1560,4.43
2606,裕民,2026-08-21,70.5,72.6,2.98%,15910,4790,3.32
1808,潤隆,2026-08-21,34.65,37.0,6.78%,7419,1869,3.97
2605,新興,2026-08-21,36.25,37.8,4.28%,37504,12217,3.07
2601,益航,2026-08-21,6.78,7.39,9.0%,12206,3413,3.58
1815,富喬,2026-08-21,107.0,112.0,4.67%,121035,33224,3.64
3167,大量,2026-08-20,696.0,725.0,4.17%,9929,2147,4.62
6177,達麗,2026-08-20,46.35,47.5,2.48%,6585,2046,3.22
6173,信昌電,2026-08-20,219.0,212.0,-3.2%,39928,11108,3.59
6125,廣運,2026-08-20,53.9,54.7,1.48%,7360,1341,5.49
6108,競國,2026-08-20,25.25,25.95,2.77%,9855,2166,4.55
5608,四維航,2026-08-20,18.35,18.75,2.18%,36807,5530,6.66
2609,陽明,2026-08-20,59.9,64.0,6.84%,153031,35645,4.29
2641,正德,2026-08-20,18.7,18.95,1.34%,5216,1651,3.16
1815,富喬,2026-08-20,102.0,112.0,9.8%,134497,27687,4.86
2428,興勤,2026-08-20,259.0,253.5,-2.12%,5192,1434,3.62
2615,萬海,2026-08-20,106.5,124.5,16.9%,76406,21171,3.61
6108,競國,2026-08-19,23.75,25.95,9.26%,5933,1711,3.47
8070,長華*,2026-08-19,53.8,48.8,-9.29%,22770,4171,5.46
2609,陽明,2026-08-19,55.6,64.0,15.11%,114832,28595,4.02
2605,新興,2026-08-19,35.9,37.8,5.29%,70856,10264,6.9
6141,柏承,2026-08-19,39.0,45.4,16.41%,7784,2554,3.05
2601,益航,2026-08-19,6.86,7.39,7.73%,12759,2797,4.56
2637,慧洋-KY,2026-08-19,88.9,102.0,14.74%,11208,2860,3.92
3167,大量,2026-08-19,728.0,725.0,-0.41%,8196,1833,4.47
5608,四維航,2026-08-19,16.2,18.75,15.74%,36193,3750,9.65
1727,中華化,2026-08-19,88.0,90.2,2.5%,18357,3553,5.17
2641,正德,2026-08-19,17.85,18.95,6.16%,6160,1426,4.32
5425,台半,2026-08-19,90.2,88.2,-2.22%,44297,11224,3.95
3388,崇越電,2026-08-19,98.0,91.3,-6.84%,8403,2088,4.02
3265,台星科,2026-08-19,171.0,167.5,-2.05%,5818,1583,3.67
