股票代碼,公司名稱,收盤價,近10日漲幅,成交量(張),量能比
1815,富喬,125.5,37.16%,128743,2.64
2301,光寶科,317.5,18.91%,50424,1.61
3406,玉晶光,917.0,49.11%,14487,2.05
3450,聯鈞,635.0,24.51%,19408,1.58
4939,亞電,92.8,51.14%,82048,2.08
6179,亞通,30.4,12.38%,11108,1.88
6547,高端疫苗,65.0,26.21%,11985,3.27
