股票代碼,公司名稱,突破日期,突破日股價,今日收盤價,今日至突破日漲跌幅,突破日成交量(張),20MA成交量(張),成交量倍數
1312,國喬,2026-08-28,15.7,14.15,-9.87%,212554,14973,14.19
3094,聯傑,2026-08-28,38.05,40.8,7.23%,11056,2175,5.08
3406,玉晶光,2026-08-28,840.0,917.0,9.17%,14487,4495,3.22
3504,揚明光,2026-08-28,92.5,89.5,-3.24%,12150,3822,3.18
4303,信立,2026-08-28,43.95,39.0,-11.26%,6519,1439,4.53
4716,大立,2026-08-28,17.9,19.15,6.98%,5146,1345,3.83
4908,前鼎,2026-08-28,195.0,190.0,-2.56%,11244,3230,3.48
4927,泰鼎-KY,2026-08-28,40.4,43.0,6.44%,11801,3777,3.12
4939,亞電,2026-08-28,91.8,92.8,1.09%,82048,19658,4.17
5291,邑昇,2026-08-28,67.0,68.5,2.24%,5725,1067,5.36
5314,世紀,2026-08-28,41.8,34.2,-18.18%,22431,4195,5.35
6108,競國,2026-08-28,24.3,25.7,5.76%,11060,3672,3.01
6179,亞通,2026-08-28,27.9,30.4,8.96%,11108,2252,4.93
6217,中探針,2026-08-28,178.0,175.0,-1.69%,9752,2249,4.33
6269,台郡,2026-08-28,77.1,75.0,-2.72%,21744,6554,3.32
6668,中揚光,2026-08-28,43.6,44.6,2.29%,10978,1255,8.74
8033,雷虎,2026-08-28,202.0,189.5,-6.19%,25691,8341,3.08
3376,新日興,2026-08-28,210.0,217.0,3.33%,18184,3896,4.67
3645,達邁,2026-08-28,69.7,76.6,9.9%,8568,1581,5.42
3049,精金,2026-08-28,13.25,13.5,1.89%,54731,9579,5.71
2375,凱美,2026-08-28,136.0,133.0,-2.21%,19479,5932,3.28
1514,亞力,2026-08-28,111.0,105.0,-5.41%,6054,1469,4.12
1597,直得,2026-08-28,151.0,152.0,0.66%,6997,2112,3.31
2421,建準,2026-08-27,153.0,163.5,6.86%,13351,3259,4.1
2017,官田鋼,2026-08-27,9.92,9.32,-6.05%,7055,789,8.94
2371,大同,2026-08-27,27.95,28.5,1.97%,36297,9623,3.77
6015,宏遠證,2026-08-27,16.1,16.4,1.86%,15414,2215,6.96
2351,順德,2026-08-27,214.5,239.5,11.66%,19231,4647,4.14
6168,宏齊,2026-08-27,28.7,28.85,0.52%,10372,3319,3.12
1711,永光,2026-08-27,44.4,43.9,-1.13%,21854,5672,3.85
6209,今國光,2026-08-27,75.5,76.7,1.59%,25952,6151,4.22
2426,鼎元,2026-08-27,101.5,96.1,-5.32%,96713,29370,3.29
6547,高端疫苗,2026-08-27,61.9,65.0,5.01%,22760,5109,4.45
1519,華城,2026-08-27,727.0,755.0,3.85%,6179,1652,3.74
7402,邑錡,2026-08-27,111.0,112.5,1.35%,5659,968,5.84
8033,雷虎,2026-08-27,193.0,189.5,-1.81%,28081,7108,3.95
8103,瀚荃,2026-08-27,115.0,108.5,-5.65%,10582,3254,3.25
4927,泰鼎-KY,2026-08-27,38.25,43.0,12.42%,11969,3352,3.57
8937,合騏,2026-08-27,29.8,28.4,-4.7%,5489,381,14.39
4714,永捷,2026-08-27,11.05,11.4,3.17%,6643,1470,4.52
2491,吉祥全,2026-08-27,45.75,56.4,23.28%,5064,1332,3.8
1316,上曜,2026-08-27,11.75,11.15,-5.11%,15123,3804,3.97
3504,揚明光,2026-08-27,89.0,89.5,0.56%,10734,3322,3.23
4908,前鼎,2026-08-27,184.5,190.0,2.98%,11394,2689,4.24
2889,國票金,2026-08-27,15.8,15.9,0.63%,36308,8680,4.18
3376,新日興,2026-08-27,196.5,217.0,10.43%,18387,3129,5.88
4908,前鼎,2026-08-26,163.5,190.0,16.21%,10358,2213,4.68
2889,國票金,2026-08-26,15.7,15.9,1.27%,22821,7310,3.12
8103,瀚荃,2026-08-26,102.0,108.5,6.37%,10909,2802,3.89
3162,精確,2026-08-26,72.5,72.6,0.14%,6223,939,6.63
3229,晟鈦,2026-08-26,57.8,55.4,-4.15%,5671,1865,3.04
3339,泰谷,2026-08-26,39.2,43.0,9.69%,6917,1875,3.69
3362,先進光,2026-08-26,192.0,199.5,3.91%,31327,8721,3.59
2491,吉祥全,2026-08-26,42.75,56.4,31.93%,5839,1115,5.24
6168,宏齊,2026-08-26,27.6,28.85,4.53%,9726,2901,3.35
3714,富采,2026-08-26,61.3,62.6,2.12%,27039,8478,3.19
2489,瑞軒,2026-08-26,40.9,40.2,-1.71%,127754,23791,5.37
2426,鼎元,2026-08-26,89.8,96.1,7.02%,82191,24982,3.29
4956,光鋐,2026-08-26,36.3,36.95,1.79%,9758,2377,4.1
3049,精金,2026-08-26,13.35,13.5,1.12%,22879,6579,3.48
8105,凌巨,2026-08-18,13.6,16.65,22.43%,48154,5033,9.57
