股票代碼,公司名稱,突破日期,突破日股價,今日收盤價,今日至突破日漲跌幅,突破日成交量(張),20MA成交量(張),成交量倍數
3059,華晶科,2026-01-22,45.35,44.95,-0.88%,31908,4658,6.85
6435,大中,2026-01-22,159.5,159.5,0.0%,5795,824,7.03
2444,兆勁,2026-01-22,13.8,15.0,8.7%,5805,1057,5.49
4533,協易機,2026-01-22,31.7,35.35,11.51%,48391,7002,6.91
4540,全球傳動,2026-01-22,51.3,48.5,-5.46%,23404,4178,5.6
2363,矽統,2026-01-22,59.3,55.1,-7.08%,55115,8684,6.35
2356,英業達,2026-01-22,48.65,51.2,5.24%,141656,25225,5.62
4934,太極,2026-01-22,17.55,16.4,-6.55%,10155,1874,5.42
6202,盛群,2026-01-22,40.35,44.2,9.54%,8349,1095,7.62
6142,友勁,2026-01-22,10.1,10.95,8.42%,5385,896,6.0
1618,合機,2026-01-22,49.8,49.3,-1.0%,20766,2502,8.3
1569,濱川,2026-01-22,59.2,57.5,-2.87%,8199,1231,6.66
8933,愛地雅,2026-01-22,9.49,9.19,-3.16%,11838,1567,7.55
1529,樂事綠能,2026-01-22,25.95,26.85,3.47%,15413,2968,5.19
1514,亞力,2026-01-22,143.5,140.5,-2.09%,72094,12959,5.56
6753,龍德造船,2026-01-21,148.0,152.5,3.04%,17130,2951,5.8
3059,華晶科,2026-01-21,40.85,44.95,10.04%,17481,3135,5.57
8249,菱光,2026-01-21,62.1,60.6,-2.42%,18353,2140,8.57
8927,北基,2026-01-21,28.25,27.5,-2.65%,5016,979,5.12
4540,全球傳動,2026-01-21,46.8,48.5,3.63%,15315,3021,5.07
3707,漢磊,2026-01-21,63.4,65.7,3.63%,73301,13168,5.57
3704,合勤控,2026-01-21,37.1,38.35,3.37%,50333,4996,10.07
3434,哲固,2026-01-21,37.15,34.35,-7.54%,5367,433,12.37
3317,尼克森,2026-01-21,54.6,55.5,1.65%,13903,1563,8.89
1513,中興電,2026-01-21,177.0,184.0,3.95%,91704,12735,7.2
1529,樂事綠能,2026-01-21,24.25,26.85,10.72%,15659,2224,7.04
1609,大亞,2026-01-21,42.55,47.3,11.16%,48425,9183,5.27
2457,飛宏,2026-01-21,34.0,38.55,13.38%,71697,13401,5.35
2426,鼎元,2026-01-21,20.15,19.0,-5.71%,12599,2099,6.0
2356,英業達,2026-01-21,45.1,51.2,13.53%,101310,18675,5.42
1809,中釉,2026-01-21,29.8,26.3,-11.74%,34416,4904,7.02
2351,順德,2026-01-21,85.0,88.9,4.59%,8691,1515,5.73
3016,嘉晶,2026-01-21,68.2,70.4,3.23%,36059,6515,5.53
2342,茂矽,2026-01-21,36.95,38.95,5.41%,40831,6860,5.95
2302,麗正,2026-01-21,20.3,20.9,2.96%,7441,1197,6.21
1513,中興電,2026-01-20,160.5,184.0,14.64%,46776,8291,5.64
1809,中釉,2026-01-20,26.5,26.3,-0.75%,16334,3215,5.08
8249,菱光,2026-01-20,53.8,60.6,12.64%,7577,1246,6.08
1612,宏泰,2026-01-20,37.4,38.25,2.27%,12104,1511,8.01
8034,榮群,2026-01-20,26.6,26.65,0.19%,10703,2050,5.22
6122,擎邦,2026-01-20,62.0,58.3,-5.97%,10693,1275,8.38
6217,中探針,2026-01-20,59.5,61.4,3.19%,46476,8390,5.54
4540,全球傳動,2026-01-20,42.8,48.5,13.32%,12564,2266,5.54
2426,鼎元,2026-01-20,18.6,19.0,2.15%,9136,1486,6.14
3704,合勤控,2026-01-20,35.8,38.35,7.12%,15910,2523,6.3
2457,飛宏,2026-01-20,30.5,38.55,26.39%,50969,10035,5.08
2484,希華,2026-01-20,30.15,27.9,-7.46%,16926,2734,6.19
3317,尼克森,2026-01-20,49.35,55.5,12.46%,7560,875,8.64
8933,愛地雅,2026-01-20,8.0,9.19,14.87%,8253,771,10.69
