股票代碼,公司名稱,突破日期,突破日股價,今日收盤價,今日至突破日漲跌幅,突破日成交量(張),20MA成交量(張),成交量倍數
6202,盛群,2026-01-26,44.15,48.4,9.63%,10004,1947,5.14
3630,新鉅科,2026-01-26,37.3,38.5,3.22%,16096,3011,5.35
2453,凌群,2026-01-26,64.5,59.4,-7.91%,8587,1355,6.34
2355,敬鵬,2026-01-26,40.0,39.5,-1.25%,50040,8023,6.24
6271,同欣電,2026-01-26,159.0,152.5,-4.09%,31451,6051,5.2
3338,泰碩,2026-01-23,57.5,56.4,-1.91%,6456,819,7.88
2489,瑞軒,2026-01-23,23.1,24.2,4.76%,95842,18406,5.21
2453,凌群,2026-01-23,60.2,59.4,-1.33%,6453,937,6.88
6202,盛群,2026-01-23,45.0,48.4,7.56%,7810,1470,5.31
2365,昆盈,2026-01-23,38.05,40.7,6.96%,22726,3701,6.14
1337,再生-KY,2026-01-23,6.33,5.6,-11.53%,6216,745,8.34
3323,加百裕,2026-01-23,42.55,40.95,-3.76%,18503,3299,5.61
6271,同欣電,2026-01-23,143.5,152.5,6.27%,29238,4671,6.26
1618,合機,2026-01-23,51.2,48.7,-4.88%,17642,3361,5.25
1609,大亞,2026-01-23,49.6,42.6,-14.11%,84577,15787,5.36
6470,宇智,2026-01-23,54.8,53.5,-2.37%,5313,440,12.06
2356,英業達,2026-01-23,54.5,46.55,-14.59%,187442,33715,5.56
6202,盛群,2026-01-22,40.35,48.4,19.95%,8349,1095,7.62
4934,太極,2026-01-22,17.55,17.9,1.99%,10155,1874,5.42
6435,大中,2026-01-22,159.5,148.5,-6.9%,5795,824,7.03
6142,友勁,2026-01-22,10.1,10.3,1.98%,5385,896,6.0
3059,華晶科,2026-01-22,45.35,42.85,-5.51%,31908,4658,6.85
4540,全球傳動,2026-01-22,51.3,50.6,-1.36%,23404,4178,5.6
4533,協易機,2026-01-22,31.7,36.7,15.77%,48391,7002,6.91
1514,亞力,2026-01-22,143.5,139.0,-3.14%,72094,12959,5.56
2444,兆勁,2026-01-22,13.8,13.7,-0.72%,5805,1057,5.49
2363,矽統,2026-01-22,59.3,55.0,-7.25%,55115,8684,6.35
2356,英業達,2026-01-22,48.65,46.55,-4.32%,141656,25225,5.62
1618,合機,2026-01-22,49.8,48.7,-2.21%,20766,2502,8.3
1569,濱川,2026-01-22,59.2,57.8,-2.36%,8199,1231,6.66
1529,樂事綠能,2026-01-22,25.95,26.5,2.12%,15413,2968,5.19
8933,愛地雅,2026-01-22,9.49,7.82,-17.6%,11838,1567,7.55
