股票代碼,公司名稱,收盤價,近10日漲幅,成交量(張),量能比
2889,國票金,16.7,6.03%,14881,2.08
3006,晶豪科,306.5,12.07%,17234,1.94
6179,亞通,36.4,30.23%,25974,3.23
