排名,股票代碼,公司名稱,公司產業,上市櫃,今日主力買超(張),5日累積買超(張)
1,2884,玉山金,金融保險業,上市,15214,54980
2,5880,合庫金,金融保險業,上市,6006,45226
3,2885,元大金,金融保險業,上市,4071,32711
4,2892,第一金,金融保險業,上市,6100,29676
5,2883,凱基金,金融保險業,上市,3305,28531
6,2880,華南金,金融保險業,上市,5330,19959
7,5876,上海商銀,金融保險業,上市,7659,18793
8,2330,台積電,半導體業,上市,6702,12112
9,2412,中華電,通信網路業,上市,3692,10723
10,2408,南亞科,半導體業,上市,30791,7114
11,3045,台灣大,通信網路業,上市,823,7050
12,5314,世紀,半導體業,上櫃,4044,6770
13,2855,統一證,金融保險業,上市,861,5905
14,2605,新興,航運業,上市,1195,4890
15,3167,大量,電機機械,上市,2494,3980
16,6505,台塑化,油電燃氣業,上市,1155,3764
17,8431,匯鑽科,其他電子業,上櫃,581,3747
18,3374,精材,半導體業,上櫃,351,3116
19,6426,統新,通信網路業,上市,1331,2987
20,6538,倉和,電子零組件業,上櫃,56,2298
21,3693,營邦,電腦及週邊設備業,上櫃,468,2197
22,4967,十銓,半導體業,上市,1992,1933
23,6214,精誠,資訊服務業,上市,69,1874
24,9910,豐泰,運動休閒,上市,1382,1565
25,6116,彩晶,光電業,上市,6934,1490
26,1528,恩德,電機機械,上市,1048,1243
27,1721,三晃,化學工業,上市,903,1236
28,2511,太子,建材營造業,上市,157,1168
29,2023,燁輝,鋼鐵工業,上市,411,1044
30,4912,聯德控股-KY,電子零組件業,上市,39,793
31,6023,元大期,金融保險業,上櫃,371,725
32,6026,福邦證,金融保險業,上櫃,389,705
33,1210,大成,食品工業,上市,566,605
34,2461,光群雷,其他電子業,上市,95,390
35,1809,中釉,玻璃陶瓷,上市,351,375
36,6743,安普新,其他電子業,上市,119,370
37,1604,聲寶,電器電纜,上市,43,352
38,1513,中興電,電機機械,上市,64,345
39,3229,晟鈦,電子零組件業,上市,303,334
40,6223,旺矽,半導體業,上櫃,193,329
41,2849,安泰銀,金融保險業,上市,116,315
42,2601,益航,貿易百貨業,上市,298,314
43,2543,皇昌,建材營造業,上市,227,309
44,9919,康那香,其他業,上市,52,298
45,3228,金麗科,半導體業,上櫃,66,259
46,6021,美好證,金融保險業,上櫃,155,250
47,6617,共信-KY,生技醫療業,上櫃,69,244
48,8358,金居,電子零組件業,上櫃,475,238
49,2207,和泰車,汽車工業,上市,5,229
50,2613,中櫃,航運業,上市,69,215
51,8277,商丞,半導體業,上櫃,62,211
52,5432,新門,綠能環保,上櫃,12,206
53,6838,台新藥,生技醫療業,上市,5,200
54,1558,伸興,電機機械,上市,13,200
55,6840,東研信超,其他電子業,上櫃,98,197
56,4974,亞泰,電子零組件業,上櫃,1,173
57,5263,智崴,文化創意業,上櫃,39,165
58,3702,大聯大,電子通路業,上市,58,144
59,3705,永信,生技醫療業,上市,18,140
60,6231,系微,資訊服務業,上櫃,212,137
61,2206,三陽工業,汽車工業,上市,58,128
62,2545,皇翔,建材營造業,上市,35,127
63,3546,宇峻,文化創意業,上櫃,67,118
64,1219,福壽,食品工業,上市,55,106
65,2748,雲品,觀光餐旅,上市,69,87
66,1598,岱宇,運動休閒,上市,33,77
67,1442,名軒,建材營造業,上市,25,75
68,3188,鑫龍騰,建材營造業,上櫃,10,74
69,1586,和勤,電機機械,上櫃,28,65
70,2597,潤弘,建材營造業,上市,44,60
71,1459,聯發,紡織纖維,上市,8,57
72,3609,三一東林,電子零組件業,上櫃,24,55
73,2923,鼎固-KY,建材營造業,上市,7,52
74,1234,黑松,食品工業,上市,5,49
75,6506,雙邦,紡織纖維,上櫃,2,43
76,3002,歐格,電腦及週邊設備業,上市,8,39
77,9912,偉聯,電腦及週邊設備業,上市,2,37
78,2453,凌群,資訊服務業,上市,17,37
79,3338,泰碩,電子零組件業,上市,38,36
80,2505,國揚,建材營造業,上市,19,36
81,7734,印能科技,半導體業,上櫃,2,34
82,3206,志豐,電子零組件業,上櫃,7,34
83,1340,勝悅-KY,塑膠工業,上市,11,34
84,2516,新建,建材營造業,上市,7,34
85,6928,攸泰科技,電腦及週邊設備業,上市,4,29
86,2337,旺宏,半導體業,上市,6087,29
87,3092,鴻碩,電子零組件業,上市,19,27
88,5213,亞昕,建材營造業,上櫃,44,23
89,2430,燦坤,電子通路業,上市,6,21
90,3628,盈正,其他電子業,上櫃,11,20
91,6203,海韻電,電子零組件業,上櫃,5,15
92,6283,淳安,其他電子業,上市,1,11
93,1452,宏益,紡織纖維,上市,1,10
94,2704,國賓,觀光餐旅,上市,1,9
95,2524,京城,建材營造業,上市,9,2
96,6785,昱展新藥,生技醫療業,上櫃,1,-1
97,6689,伊雲谷,數位雲端,上市,3,-3
98,9943,好樂迪,觀光餐旅,上市,3,-4
99,5474,聰泰,電腦及週邊設備業,上櫃,13,-62
100,5340,建榮,電子零組件業,上櫃,355,-107
101,6933,AMAX-KY,電腦及週邊設備業,上市,46,-110
102,1736,喬山,運動休閒,上市,5,-110
103,8054,安國,半導體業,上櫃,77,-115
104,6245,立端,通信網路業,上櫃,132,-233
105,1514,亞力,電機機械,上市,78,-258
106,8105,凌巨,光電業,上市,244,-541
107,3016,嘉晶,半導體業,上市,137,-664
108,4991,環宇-KY,半導體業,上櫃,12,-1021
109,3149,正達,光電業,上市,9,-2181
