股票代碼,公司名稱,突破日期,突破日股價,今日收盤價,今日至突破日漲跌幅,突破日成交量(張),20MA成交量(張),成交量倍數
1442,名軒,2025-12-17,30.85,30.55,-0.97%,9434,1653,5.7
3047,訊舟,2025-12-17,20.65,19.35,-6.3%,37843,3076,12.3
6903,巨漢,2025-12-17,230.0,222.5,-3.26%,6886,1096,6.28
6788,華景電,2025-12-17,300.5,291.0,-3.16%,7069,1313,5.38
6244,茂迪,2025-12-17,23.45,21.2,-9.59%,79156,7452,10.62
6190,萬泰科,2025-12-17,46.6,46.75,0.32%,29523,4637,6.37
6182,合晶,2025-12-17,29.0,31.5,8.62%,22738,4160,5.46
6152,百一,2025-12-17,10.75,10.3,-4.19%,7524,1082,6.95
6134,萬旭,2025-12-17,27.0,26.9,-0.37%,6449,821,7.85
5522,遠雄,2025-12-17,66.5,71.8,7.97%,9449,1849,5.11
4909,新復興,2025-12-17,53.0,50.5,-4.72%,23888,2045,11.68
3576,聯合再生,2025-12-17,9.1,8.38,-7.91%,59857,9975,6.0
3305,昇貿,2025-12-17,116.0,109.0,-6.03%,43277,8069,5.36
3138,耀登,2025-12-17,110.0,107.5,-2.27%,7734,545,14.18
8074,鉅橡,2025-12-17,45.0,42.35,-5.89%,55716,10057,5.54
3016,嘉晶,2025-12-17,50.3,54.6,8.55%,8414,1305,6.45
1611,中電,2025-12-17,14.0,13.1,-6.43%,8564,973,8.8
2887,台新金,2025-12-17,20.2,21.25,5.2%,641237,112602,5.69
2520,冠德,2025-12-17,33.1,33.05,-0.15%,11773,2318,5.08
3047,訊舟,2025-12-16,18.4,19.35,5.16%,6816,1242,5.48
3050,鈺德,2025-12-16,14.25,13.65,-4.21%,12667,1820,6.96
6788,華景電,2025-12-16,290.0,291.0,0.34%,8713,974,8.94
6426,統新,2025-12-16,107.0,102.0,-4.67%,13400,2592,5.17
2313,華通,2025-12-16,89.0,94.9,6.63%,103801,17006,6.1
2349,錸德,2025-12-16,15.9,14.6,-8.18%,64105,12080,5.31
6164,華興,2025-12-16,11.85,13.3,12.24%,6152,566,10.86
6152,百一,2025-12-16,9.75,10.3,5.64%,6130,727,8.42
2419,仲琦,2025-12-16,25.25,24.85,-1.58%,11089,1347,8.23
6133,金橋,2025-12-16,22.5,21.3,-5.33%,30413,4865,6.25
6127,九豪,2025-12-16,32.5,32.0,-1.54%,39259,6896,5.69
2520,冠德,2025-12-16,32.45,33.05,1.85%,9623,1794,5.36
5521,工信,2025-12-16,20.7,21.95,6.04%,74534,10604,7.03
5381,合正,2025-12-16,24.6,25.6,4.07%,11690,1965,5.95
4157,太景*-KY,2025-12-16,15.2,13.05,-14.14%,29517,4184,7.05
1442,名軒,2025-12-16,31.2,30.55,-2.08%,9545,1231,7.75
2887,台新金,2025-12-16,19.25,21.25,10.39%,435583,83160,5.24
3305,昇貿,2025-12-16,108.0,109.0,0.93%,60686,6064,10.01
3011,今皓,2025-12-16,13.5,13.8,2.22%,5083,611,8.31
4906,正文,2025-12-15,27.2,28.45,4.6%,18675,3644,5.12
3615,安可,2025-12-15,23.0,23.45,1.96%,7463,645,11.57
2331,精英,2025-12-15,25.15,22.9,-8.95%,52860,6837,7.73
6244,茂迪,2025-12-15,18.3,21.2,15.85%,16714,3049,5.48
6426,統新,2025-12-15,97.5,102.0,4.62%,14910,1947,7.66
3050,鈺德,2025-12-15,12.75,13.65,7.06%,6281,1208,5.2
1514,亞力,2025-12-15,103.0,98.3,-4.56%,20744,3320,6.25
3701,大眾控,2025-12-15,37.75,39.5,4.64%,10112,1051,9.62
