股票代碼,公司名稱,當下價格,當下漲跌幅(%),外資昨日買超(張),外資前三日總買超(張),投信昨日買超(張),投信前三日總買超(張)
2347,聯強,77.2,9.97,-1037.7,347.27,39.66,-646.68
4906,正文,28.75,9.94,-1940.0,1148.39,-6.35,-12.7
3702,大聯大,81.9,9.93,-2052.75,-3196.18,2180.0,3664.0
3376,新日興,216.5,9.89,-279.32,-410.34,0.0,14.0
8240,華宏,49.3,7.4,209.0,-298.15,0.0,0.0
