股票代碼,公司名稱,當下價格,當下漲跌幅(%),外資昨日買超(張),外資前三日總買超(張),投信昨日買超(張),投信前三日總買超(張)
1785,光洋科,69.3,10.0,698.0,-1675.8,0.0,444.0
3450,聯鈞,261.0,6.75,-744.0,-2739.2,-2.0,-271.0
