股票代碼,公司名稱,突破日期,突破日股價,今日收盤價,今日至突破日漲跌幅,突破日成交量(張),20MA成交量(張),成交量倍數
3257,虹冠電,2025-12-22,72.8,72.5,-0.41%,7849,891,8.81
4729,熒茂,2025-12-22,22.85,23.85,4.38%,6259,591,10.57
1316,上曜,2025-12-19,15.7,16.1,2.55%,16071,2907,5.53
6558,興能高,2025-12-19,41.0,39.8,-2.93%,13131,2537,5.18
5876,上海商銀,2025-12-19,40.0,41.2,3.0%,91210,11852,7.7
5871,中租-KY,2025-12-19,106.0,108.5,2.36%,49513,9646,5.13
5386,青雲,2025-12-19,79.5,76.3,-4.03%,5254,957,5.49
3323,加百裕,2025-12-19,44.6,43.95,-1.46%,36457,6543,5.57
4545,銘鈺,2025-12-19,41.8,42.45,1.56%,10480,902,11.61
2548,華固,2025-12-19,111.5,114.5,2.69%,6655,1137,5.85
2537,聯上發,2025-12-19,11.2,11.75,4.91%,11862,1472,8.06
2201,裕隆,2025-12-19,35.9,34.55,-3.76%,31298,5149,6.08
8163,達方,2025-12-19,33.2,31.35,-5.57%,5896,735,8.01
3049,精金,2025-12-18,8.41,7.35,-12.6%,9447,1789,5.28
1442,名軒,2025-12-18,30.9,30.05,-2.75%,11288,2180,5.18
2548,華固,2025-12-18,106.0,114.5,8.02%,6397,826,7.74
5508,永信建,2025-12-18,72.0,63.5,-11.81%,5434,1080,5.03
5522,遠雄,2025-12-18,75.7,76.3,0.79%,16548,2615,6.33
2537,聯上發,2025-12-18,10.75,11.75,9.3%,9297,917,10.13
6164,華興,2025-12-18,13.9,12.85,-7.55%,14089,1476,9.54
6182,合晶,2025-12-18,31.6,31.4,-0.63%,52322,6629,7.89
