股票代碼,公司名稱,收盤價,近10日漲幅,成交量(張),量能比
2327,國巨,420.0,28.64%,53261,1.75
2472,立隆電,233.5,33.43%,11128,2.6
2492,華新科,200.0,40.85%,56730,3.15
3090,日電貿,122.5,22.87%,15912,3.27
3305,昇貿,130.5,23.7%,27455,2.69
3357,臺慶科,213.0,25.66%,10424,2.27
8043,蜜望實,98.9,13.03%,22819,3.5
