股票代碼,公司名稱,突破日期,突破日股價,今日收盤價,今日至突破日漲跌幅,突破日成交量(張),20MA成交量(張),成交量倍數
1432,大魯閣,2026-03-12,19.0,19.0,0.0%,6497,887,7.32
2468,華經,2026-03-12,37.25,39.3,5.5%,7747,719,10.77
3339,泰谷,2026-03-12,29.0,31.35,8.1%,5655,818,6.91
4973,廣穎,2026-03-12,57.0,61.1,7.19%,20461,3304,6.19
5521,工信,2026-03-12,13.8,14.4,4.35%,69698,13283,5.25
6147,頎邦,2026-03-12,55.6,61.0,9.71%,24163,3881,6.22
6168,宏齊,2026-03-12,20.2,21.6,6.93%,6277,1104,5.69
8240,華宏,2026-03-12,42.8,45.9,7.24%,5566,725,7.67
2305,全友,2026-03-11,13.95,14.5,3.94%,5586,944,5.91
3313,斐成,2026-03-11,12.3,13.4,8.94%,8273,794,10.42
1589,永冠-KY,2026-03-10,5.99,7.26,21.2%,9205,1109,8.3
1785,光洋科,2026-03-10,69.8,83.5,19.63%,82164,14414,5.7
2426,鼎元,2026-03-10,25.15,30.9,22.86%,56727,7055,8.04
