股票代碼,公司名稱,當下價格,當下漲跌幅(%),外資昨日買超(張),外資前三日總買超(張),投信昨日買超(張),投信前三日總買超(張)
3663,鑫科,72.6,10.0,374.0,409.0,0.0,0.0
4938,和碩,77.1,9.98,-714.78,838.33,-44.0,188.05
6531,愛普*,485.5,9.96,600.01,1182.41,-4.0,22.0
1727,中華化,55.3,9.94,2616.4,2832.4,2.0,0.0
3714,富采,43.65,9.94,5301.9,4578.24,0.0,0.0
6147,頎邦,61.0,9.9,1918.0,-485.9,310.78,344.67
4973,廣穎,61.1,9.89,-91.0,1417.9,0.0,0.0
1708,東鹼,38.45,8.46,-600.0,-1360.0,0.0,-1.0
9933,中鼎,34.25,6.03,5010.89,5712.77,9.0,53.0
