股票代碼,公司名稱,族群,今日漲跌幅,近三交易日漲跌幅,今日成交量
6781,AES-KY,BBU_電池模組,5.73,4.8,1510
4931,新盛力,BBU_電池模組,3.24,1.06,2545
6558,興能高,BBU_電池模組,3.01,-0.73,723
3323,加百裕,BBU_電池模組,2.93,2.11,1619
6121,新普,BBU_電池模組,2.73,1.8,905
3625,西勝,BBU_電池模組,1.33,0.53,233
3211,順達,BBU_電池模組,0.0,-2.61,6534
5309,系統電,BBU_電源供應器與整合,5.26,3.81,13253
2308,台達電,BBU_電源供應器與整合,3.57,10.59,22078
2301,光寶科,BBU_電源供應器與整合,2.79,6.34,39472
3305,昇貿,BBU_電源供應器與整合,1.83,0.0,3235
3625,西勝,BBU_電源供應器與整合,1.33,0.53,233
6451,訊芯-KY,CPO_先進封裝測試,9.94,5.49,2799
3363,上詮,CPO_先進封裝測試,9.87,13.99,5570
3265,台星科,CPO_先進封裝測試,6.3,5.13,3346
6257,矽格,CPO_先進封裝測試,1.18,1.98,8577
6515,穎崴,CPO_先進封裝測試,-6.19,-0.53,781
4979,華星光,CPO_光通訊,10.0,5.61,25333
3163,波若威,CPO_光通訊,9.85,20.48,1013
3081,聯亞,CPO_光通訊,9.68,8.68,812
6442,光聖,CPO_光通訊,4.36,10.0,984
4977,眾達-KY,CPO_光通訊,3.98,-0.76,10225
2455,全新,CPO_光通訊,3.89,8.09,26196
3529,力旺,IC設計,9.82,16.27,663
2388,威盛,IC設計,2.85,-0.59,3411
3035,智原,IC設計,2.78,6.05,3806
3035,智原,IC設計,2.78,6.05,3806
6531,愛普*,IC設計,1.64,-0.74,1596
6533,晶心科,IC設計,1.57,0.89,455
8054,安國,IC設計,-0.83,-5.16,2734
3661,世芯-KY,IC設計,-1.48,1.37,2062
3661,世芯-KY,IC設計,-1.48,1.37,2062
2454,聯發科,IC設計,-3.23,-1.91,17358
6643,M31,IC設計,-3.31,-11.17,1238
3443,創意,IC設計,-4.24,-3.07,3458
3443,創意,IC設計,-4.24,-3.07,3458
8046,南電,PCB,9.98,9.84,6258
3189,景碩,PCB,9.98,14.51,23267
2313,華通,PCB,9.92,18.84,61600
3037,欣興,PCB,9.89,16.69,51972
4958,臻鼎-KY,PCB,9.83,7.42,31638
1815,富喬,PCB,9.73,19.1,98869
2367,燿華,PCB,6.1,4.11,129188
5469,瀚宇博,PCB,3.68,3.35,5756
6274,台燿,PCB,1.32,2.08,7844
8358,金居,PCB,1.3,9.4,9996
2316,楠梓電,PCB,1.15,-1.12,1992
6213,聯茂,PCB,0.41,2.97,10140
3715,定穎投控,PCB,-0.35,-2.09,32180
2383,台光電,PCB,-0.91,4.57,4407
2368,金像電,PCB,-1.33,2.63,8530
3037,欣興,TPU_伺服器主板與印刷電路板,9.89,16.69,51972
5469,瀚宇博,TPU_伺服器主板與印刷電路板,3.68,3.35,5756
3715,定穎投控,TPU_伺服器主板與印刷電路板,-0.35,-2.09,32180
2383,台光電,TPU_伺服器主板與印刷電路板,-0.91,4.57,4407
2368,金像電,TPU_伺服器主板與印刷電路板,-1.33,2.63,8530
3081,聯亞,TPU_光通訊與連接器,9.68,8.68,812
6442,光聖,TPU_光通訊與連接器,4.36,10.0,984
2345,智邦,TPU_光通訊與連接器,-3.45,7.28,7796
6805,富世達,TPU_光通訊與連接器,-4.21,-4.52,1666
6831,未知,TPU_散熱,3.13,13.38,1922
6805,富世達,TPU_散熱,-4.21,-4.52,1666
3324,雙鴻,TPU_散熱,-4.69,-8.14,5440
3017,奇鋐,TPU_散熱,-5.3,-5.0,6287
2313,華通,低軌衛星,9.92,18.84,61600
2485,兆赫,低軌衛星,9.78,3.32,34949
6190,萬泰科,低軌衛星,7.38,5.82,12395
3491,昇達科,低軌衛星,6.43,15.06,874
6443,元晶,低軌衛星,6.33,0.13,45597
2367,燿華,低軌衛星,6.1,4.11,129188
2345,智邦,低軌衛星,-3.45,7.28,7796
4979,華星光,光學元件或組裝,10.0,5.61,25333
6451,訊芯-KY,光學元件或組裝,9.94,5.49,2799
3081,聯亞,光學元件或組裝,9.68,8.68,812
3450,聯鈞,光學元件或組裝,8.44,7.77,14933
4976,佳凌,光學元件或組裝,5.3,2.42,1130
6209,今國光,光學元件或組裝,4.63,2.87,4203
6442,光聖,光學元件或組裝,4.36,10.0,984
