股票代碼,公司名稱,當下價格,當下漲跌幅(%),外資昨日買超(張),外資前三日總買超(張),投信昨日買超(張),投信前三日總買超(張)
4919,新唐,66.3,9.95,-65.0,1328.32,0.0,0.0
4927,泰鼎-KY,36.6,9.9,891.9,469.9,0.0,0.0
2369,菱生,27.2,7.72,841.0,529.0,0.0,0.0
6190,萬泰科,50.9,7.38,307.0,-250.0,0.0,0.0
2883,凱基金,20.55,6.75,43057.07,108047.16,425.0,-2982.0
2887,台新金,25.3,5.41,28066.77,66788.7,-1068.0,-6132.0
2105,正新,30.95,0.32,5501.45,5689.97,-2811.0,-5514.7
