公司名稱,股票代碼,最新收盤價,標的債券,債券代號,轉換價格,差異百分比,股票成交量,股票5MA,可轉債成交量,可轉債5MA
三洋實業,1472,96.8,三洋實業三,14723,101.5,4.86,58030,23780.0,10,4.0
