股票代碼,公司名稱,當下價格,當下漲跌幅(%),外資昨日買超(張),外資前三日總買超(張),投信昨日買超(張),投信前三日總買超(張)
8086,宏捷科,138.0,9.96,607.0,737.4,0.0,0.0
3673,TPK-KY,48.7,9.93,1155.19,2179.06,0.0,0.0
4956,光鋐,35.8,8.64,681.0,1568.11,0.0,0.0
