股票代碼,公司名稱,族群,今日漲跌幅,近三交易日漲跌幅,今日成交量
3211,順達,BBU_電池模組,7.53,3.48,6680
3323,加百裕,BBU_電池模組,1.42,-1.07,453
6121,新普,BBU_電池模組,0.44,2.7,297
4931,新盛力,BBU_電池模組,0.38,0.38,2236
6781,AES-KY,BBU_電池模組,0.31,-2.54,1646
6558,興能高,BBU_電池模組,-0.74,-2.17,339
3625,西勝,BBU_電池模組,-2.13,-5.87,226
2308,台達電,BBU_電源供應器與整合,5.94,9.78,11190
3305,昇貿,BBU_電源供應器與整合,0.49,-4.67,946
5309,系統電,BBU_電源供應器與整合,0.0,-0.71,1232
2301,光寶科,BBU_電源供應器與整合,-1.72,1.42,14927
3625,西勝,BBU_電源供應器與整合,-2.13,-5.87,226
3363,上詮,CPO_先進封裝測試,10.0,20.0,577
6451,訊芯-KY,CPO_先進封裝測試,9.98,9.8,8928
6515,穎崴,CPO_先進封裝測試,7.49,-0.7,237
6257,矽格,CPO_先進封裝測試,2.65,3.68,20017
3265,台星科,CPO_先進封裝測試,0.35,1.05,2000
3081,聯亞,CPO_光通訊,9.86,27.3,3109
2455,全新,CPO_光通訊,9.85,15.42,16536
3163,波若威,CPO_光通訊,9.77,32.61,11325
4979,華星光,CPO_光通訊,5.34,18.45,1185
4977,眾達-KY,CPO_光通訊,5.34,5.93,6893
6442,光聖,CPO_光通訊,4.75,10.26,2764
6531,愛普*,IC設計,7.16,6.67,3430
3529,力旺,IC設計,6.27,6.27,897
3443,創意,IC設計,1.94,9.24,971
3443,創意,IC設計,1.94,9.24,971
6533,晶心科,IC設計,1.43,2.91,246
3035,智原,IC設計,0.72,-0.71,1224
3035,智原,IC設計,0.72,-0.71,1224
2454,聯發科,IC設計,0.34,-1.34,7645
3661,世芯-KY,IC設計,0.0,8.85,1339
3661,世芯-KY,IC設計,0.0,8.85,1339
6643,M31,IC設計,-1.7,-2.53,825
8054,安國,IC設計,-1.74,-0.44,1030
2388,威盛,IC設計,-3.31,-4.79,3203
6213,聯茂,PCB,10.0,25.93,26964
6274,台燿,PCB,9.98,20.04,10357
8046,南電,PCB,9.86,19.54,23582
3037,欣興,PCB,8.67,26.88,36593
3189,景碩,PCB,6.7,14.54,9917
8358,金居,PCB,5.87,2.96,12871
2313,華通,PCB,5.77,10.89,110531
1815,富喬,PCB,5.59,6.47,29364
3715,定穎投控,PCB,5.52,3.71,28276
