股票代碼,公司名稱,突破日期,突破日股價,今日收盤價,今日至突破日漲跌幅,突破日成交量(張),20MA成交量(張),成交量倍數
1210,大成,2026-06-03,53.4,53.7,0.56%,11137,3013,3.7
2427,三商電,2026-06-03,24.7,23.7,-4.05%,5302,1204,4.4
6269,台郡,2026-06-03,75.2,77.5,3.06%,24865,6989,3.56
6214,精誠,2026-06-03,162.0,153.0,-5.56%,9993,2039,4.9
3059,華晶科,2026-06-03,54.0,50.6,-6.3%,45397,11371,3.99
6150,撼訊,2026-06-03,83.6,72.1,-13.76%,6709,1743,3.85
2349,錸德,2026-06-03,14.95,16.15,8.03%,36103,8906,4.05
2353,宏碁,2026-06-03,44.0,43.4,-1.36%,302713,66598,4.55
2362,藍天,2026-06-03,52.1,50.4,-3.26%,10068,2890,3.48
6126,信音,2026-06-03,38.8,42.65,9.92%,15724,2913,5.4
2371,大同,2026-06-03,30.0,31.65,5.5%,67765,21949,3.09
6026,福邦證,2026-06-03,18.2,19.3,6.04%,17346,5390,3.22
2390,云辰,2026-06-03,12.0,12.85,7.08%,6834,1511,4.52
2405,輔信,2026-06-03,20.8,21.7,4.33%,40433,7972,5.07
2474,可成,2026-06-03,241.0,257.0,6.64%,45226,12842,3.52
2009,第一銅,2026-06-03,41.9,45.2,7.88%,15999,3431,4.66
4707,磐亞,2026-06-03,21.6,19.8,-8.33%,12193,3681,3.31
3706,神達,2026-06-03,97.6,100.0,2.46%,99764,29569,3.37
2601,益航,2026-06-03,6.89,6.4,-7.11%,17416,3508,4.96
3607,谷崧,2026-06-03,19.55,18.3,-6.39%,6893,998,6.9
2820,華票,2026-06-03,17.0,17.15,0.88%,5493,1666,3.3
2836,高雄銀,2026-06-03,11.9,12.05,1.26%,5227,1494,3.5
2867,三商壽,2026-06-03,7.8,8.0,2.56%,42223,11259,3.75
3338,泰碩,2026-06-03,93.1,85.8,-7.84%,11483,2766,4.15
3311,閎暉,2026-06-03,37.2,39.2,5.38%,5429,1049,5.17
3047,訊舟,2026-06-03,17.5,17.0,-2.86%,7063,1992,3.54
3049,精金,2026-06-03,15.8,15.8,0.0%,55988,11454,4.89
3060,銘異,2026-06-03,34.55,33.75,-2.32%,21825,4085,5.34
2323,中環,2026-06-03,12.05,12.75,5.81%,72297,13255,5.45
6205,詮欣,2026-06-03,89.0,91.2,2.47%,13657,3827,3.57
1809,中釉,2026-06-03,57.8,56.2,-2.77%,44368,12259,3.62
1528,恩德,2026-06-03,32.7,30.7,-6.12%,48918,8374,5.84
1227,佳格,2026-06-03,28.35,28.4,0.18%,5841,1573,3.71
9941,裕融,2026-06-03,78.2,82.7,5.75%,10531,2456,4.29
9933,中鼎,2026-06-03,40.55,42.7,5.3%,20359,5956,3.42
1313,聯成,2026-06-03,11.3,11.9,5.31%,19178,4476,4.28
1314,中石化,2026-06-03,7.62,8.08,6.04%,180153,30187,5.97
9910,豐泰,2026-06-03,79.0,82.5,4.43%,14216,3669,3.87
8454,富邦媒,2026-06-03,267.0,292.0,9.36%,6858,1921,3.57
1440,南紡,2026-06-03,15.0,15.6,4.0%,21199,4574,4.63
1444,力麗,2026-06-03,6.8,7.48,10.0%,10898,2162,5.04
8104,錸寶,2026-06-03,40.45,44.6,10.26%,11336,2957,3.83
8076,伍豐,2026-06-03,25.3,27.4,8.3%,6573,1795,3.66
1513,中興電,2026-06-03,171.0,184.5,7.89%,45937,13039,3.52
3050,鈺德,2026-06-03,13.45,14.1,4.83%,7133,1201,5.94
1618,合機,2026-06-03,42.7,45.2,5.85%,6154,1442,4.27
1608,華榮,2026-06-03,36.8,39.4,7.07%,32966,6155,5.36
8070,長華*,2026-06-03,60.7,60.0,-1.15%,30031,7695,3.9
1714,和桐,2026-06-03,10.1,11.0,8.91%,48728,7475,6.52
1612,宏泰,2026-06-03,37.7,39.5,4.77%,5769,1299,4.44
1710,東聯,2026-06-03,15.1,16.0,5.96%,34746,7258,4.79
1708,東鹼,2026-06-03,39.9,43.35,8.65%,20426,4097,4.99
