排名,股票代碼,公司名稱,公司產業,上市櫃,5天正天數,今日主力買超(張),5日累積買超(張)
1,3231,緯創,電腦及週邊設備業,上市,5,75951,156049
2,2408,南亞科,半導體業,上市,5,15473,119289
3,1303,南亞,塑膠工業,上市,4,3855,117865
4,2353,宏碁,電腦及週邊設備業,上市,5,30519,107130
5,2324,仁寶,電腦及週邊設備業,上市,5,389,101723
6,2337,旺宏,半導體業,上市,4,24143,75657
7,1326,台化,塑膠工業,上市,4,18528,57553
8,2886,兆豐金,金融保險業,上市,5,18037,56910
9,2883,凱基金,金融保險業,上市,4,27180,52275
10,2891,中信金,金融保險業,上市,5,9908,42512
11,2603,長榮,航運業,上市,5,9647,30677
12,3706,神達,電腦及週邊設備業,上市,3,8229,29209
13,1101,台泥,水泥工業,上市,4,6202,28481
14,1409,新纖,紡織纖維,上市,4,7610,27547
15,2382,廣達,電腦及週邊設備業,上市,3,13449,21981
16,8112,至上,電子通路業,上市,5,11000,20357
17,4938,和碩,電腦及週邊設備業,上市,5,4718,19998
18,2027,大成鋼,鋼鐵工業,上市,4,1699,19112
19,6548,長科*,半導體業,上櫃,4,4388,16209
20,2498,宏達電,通信網路業,上市,5,9950,15462
21,3049,精金,光電業,上市,4,8094,14380
22,3059,華晶科,光電業,上市,3,6605,13108
23,2105,正新,橡膠工業,上市,5,3831,12378
24,6505,台塑化,油電燃氣業,上市,4,4343,12280
25,2867,三商壽,金融保險業,上市,4,7175,12040
26,2323,中環,光電業,上市,4,7902,11646
27,1314,中石化,塑膠工業,上市,4,5869,11465
28,2357,華碩,電腦及週邊設備業,上市,5,2638,11326
29,2834,臺企銀,金融保險業,上市,4,7867,11317
30,2890,永豐金,金融保險業,上市,3,7218,9953
31,1528,恩德,電機機械,上市,3,7431,9530
32,8131,福懋科,半導體業,上市,5,1428,9213
33,2354,鴻準,其他電子業,上市,3,6562,9116
34,2646,星宇航空,航運業,上市,4,1732,8871
35,3260,威剛,半導體業,上櫃,3,9977,8714
36,2349,錸德,光電業,上市,5,636,8450
37,2492,華新科,電子零組件業,上市,5,872,7993
38,6026,福邦證,金融保險業,上櫃,5,1922,7719
39,2615,萬海,航運業,上市,4,289,7701
40,3234,光環,通信網路業,上櫃,3,3643,7624
41,2606,裕民,航運業,上市,4,512,7408
42,5871,中租-KY,其他業,上市,3,5902,7078
43,3704,合勤控,通信網路業,上市,4,1660,6848
44,3149,正達,光電業,上市,3,5158,6548
45,1563,巧新,汽車工業,上市,5,197,6101
46,3689,湧德,電子零組件業,上櫃,5,509,5308
47,2385,群光,電子零組件業,上市,4,939,5258
48,3535,晶彩科,光電業,上市,3,394,4102
49,5876,上海商銀,金融保險業,上市,3,9987,4082
50,6214,精誠,資訊服務業,上市,4,1829,4046
51,6120,達運,光電業,上市,5,1425,3975
52,4707,磐亞,化學工業,上櫃,5,246,3878
53,8088,品安,半導體業,上櫃,3,2749,3695
54,4967,十銓,半導體業,上市,3,1547,3653
55,2201,裕隆,汽車工業,上市,4,952,3568
56,6805,富世達,電子零組件業,上市,4,921,3427
57,3060,銘異,電腦及週邊設備業,上市,4,2889,3318
58,1904,正隆,造紙工業,上市,4,1754,3292
59,2880,華南金,金融保險業,上市,3,6704,3276
60,1444,力麗,紡織纖維,上市,4,969,3047
61,2601,益航,貿易百貨業,上市,5,1315,3025
62,3324,雙鴻,其他電子業,上櫃,4,1692,2921
63,2399,映泰,電腦及週邊設備業,上市,3,98,2836
64,4306,炎洲,塑膠工業,上市,5,295,2759
65,1608,華榮,電器電纜,上市,4,717,2708
66,3338,泰碩,電子零組件業,上市,3,1858,2687
67,3090,日電貿,電子零組件業,上市,5,156,2596
68,1722,台肥,化學工業,上市,4,478,2583
69,3034,聯詠,半導體業,上市,4,1390,2285
70,1216,統一,食品工業,上市,3,707,2267
71,1714,和桐,化學工業,上市,3,1729,2262
72,6126,信音,電子零組件業,上櫃,3,1015,2184
73,1440,南紡,紡織纖維,上市,4,738,2115
74,3293,鈊象,文化創意業,上櫃,3,2061,2049
75,2495,普安,電腦及週邊設備業,上市,3,185,2029
76,2206,三陽工業,汽車工業,上市,5,388,2028
77,3312,弘憶股,電子通路業,上市,3,849,1994
78,3056,富華新,建材營造業,上市,5,358,1885
79,1708,東鹼,化學工業,上市,3,1097,1864
80,1312,國喬,塑膠工業,上市,3,5004,1824
81,1316,上曜,建材營造業,上市,4,105,1736
82,2478,大毅,電子零組件業,上市,4,175,1736
83,9941,裕融,其他業,上市,3,2000,1734
84,2104,國際中橡,橡膠工業,上市,3,543,1734
85,2009,第一銅,鋼鐵工業,上市,4,714,1690
86,3047,訊舟,通信網路業,上市,5,898,1686
87,2520,冠德,建材營造業,上市,4,685,1680
88,5522,遠雄,建材營造業,上市,5,408,1672
89,2597,潤弘,建材營造業,上市,3,1120,1625
90,3022,威強電,電腦及週邊設備業,上市,5,503,1556
91,2387,精元,電腦及週邊設備業,上市,4,545,1479
92,1709,和益,化學工業,上市,4,138,1422
93,2838,聯邦銀,金融保險業,上市,4,647,1398
94,6550,北極星藥業-KY,生技醫療業,上市,4,26,1386
95,5475,德宏,電子零組件業,上櫃,3,850,1374
96,1612,宏泰,電器電纜,上市,4,16,1372
97,3147,大綜,資訊服務業,上櫃,4,750,1299
98,6414,樺漢,電腦及週邊設備業,上市,5,229,1270
99,6121,新普,電腦及週邊設備業,上櫃,5,137,1234
100,3515,華擎,電腦及週邊設備業,上市,4,465,1210
101,2390,云辰,其他電子業,上市,4,141,1190
102,4729,熒茂,光電業,上櫃,5,331,1162
103,8454,富邦媒,數位雲端,上市,5,656,1141
104,2379,瑞昱,半導體業,上市,4,872,1069
105,2915,潤泰全,貿易百貨業,上市,3,234,1048
106,1307,三芳,塑膠工業,上市,3,453,1047
107,4167,松瑞藥,生技醫療業,上櫃,5,196,1029
108,2031,新光鋼,鋼鐵工業,上市,3,19,1017
109,1460,宏遠,紡織纖維,上市,5,481,990
110,2017,官田鋼,鋼鐵工業,上市,5,25,948
111,8021,尖點,其他電子業,上市,4,50,893
112,2491,吉祥全,光電業,上市,5,64,881
113,2636,台驊控股,航運業,上市,5,79,868
114,6196,帆宣,其他電子業,上市,5,363,865
115,3322,建舜電,電子零組件業,上櫃,4,393,860
116,3607,谷崧,電子零組件業,上市,5,439,853
117,3010,華立,電子通路業,上市,4,278,839
118,8044,網家,數位雲端,上櫃,3,771,823
119,6112,邁達特,資訊服務業,上市,3,28,813
120,6890,來億-KY,運動休閒,上市,5,575,793
121,6592,和潤企業,其他業,上市,5,232,791
122,9933,中鼎,其他業,上市,4,167,776
123,9910,豐泰,運動休閒,上市,4,758,742
124,3218,大學光,生技醫療業,上櫃,5,9,734
125,1524,耿鼎,汽車工業,上市,4,68,704
126,6152,百一,通信網路業,上市,5,20,690
127,6670,復盛應用,運動休閒,上市,5,204,686
128,3372,典範,半導體業,上櫃,4,19,666
129,1905,華紙,造紙工業,上市,4,171,664
130,8927,北基,油電燃氣業,上櫃,5,266,658
131,2360,致茂,其他電子業,上市,4,94,627
132,4123,晟德,生技醫療業,上櫃,4,49,599
133,8163,達方,電腦及週邊設備業,上市,3,299,598
134,8121,越峰,電子零組件業,上櫃,4,396,597
135,3207,耀勝,電子零組件業,上櫃,4,156,591
136,4919,新唐,半導體業,上市,3,883,577
137,5607,遠雄港,航運業,上市,4,27,569
138,1907,永豐餘,造紙工業,上市,4,76,566
139,1584,精剛,其他業,上櫃,4,114,560
140,7709,榮田,電機機械,上櫃,5,61,556
141,2527,宏璟,建材營造業,上市,5,60,528
142,2420,新巨,電子零組件業,上市,4,25,523
143,3045,台灣大,通信網路業,上市,3,1911,514
144,3066,李洲,光電業,上櫃,5,81,514
145,5426,振發,電腦及週邊設備業,上櫃,4,214,511
146,4545,銘鈺,電子零組件業,上市,4,128,505
147,2537,聯上發,建材營造業,上市,3,68,504
148,2727,王品,觀光餐旅,上市,5,108,484
149,6869,雲豹能源,綠能環保,上市,4,65,481
150,1618,合機,電器電纜,上市,4,153,468
151,2461,光群雷,其他電子業,上市,4,208,467
152,2468,華經,資訊服務業,上市,4,61,462
153,1734,杏輝,生技醫療業,上市,5,117,454
154,6768,志強-KY,運動休閒,上市,3,398,450
155,6113,亞矽,電子通路業,上櫃,5,23,443
156,2611,志信,航運業,上市,5,7,420
157,1617,榮星,電器電纜,上市,3,69,418
158,1789,神隆,生技醫療業,上市,4,102,418
159,3511,矽瑪,電子零組件業,上櫃,4,403,415
160,1442,名軒,建材營造業,上市,3,216,415
161,3050,鈺德,光電業,上市,3,151,405
162,6270,倍微,電子通路業,上櫃,5,33,404
163,2108,南帝,橡膠工業,上市,3,245,393
164,3057,喬鼎,電腦及週邊設備業,上市,5,23,389
165,6541,泰福-KY,生技醫療業,上市,4,8,386
166,2511,太子,建材營造業,上市,4,98,383
167,2912,統一超,貿易百貨業,上市,3,2405,383
168,3710,連展投控,電子零組件業,上櫃,4,161,379
169,4716,大立,化學工業,上櫃,3,199,379
170,6491,晶碩,生技醫療業,上市,4,67,371
171,9914,美利達,運動休閒,上市,4,211,370
172,5302,太欣,半導體業,上櫃,3,324,368
173,3546,宇峻,文化創意業,上櫃,5,78,365
174,6024,群益期,金融保險業,上市,4,54,350
175,6143,振曜,通信網路業,上櫃,4,68,344
176,3564,其陽,通信網路業,上櫃,3,115,343
177,3213,茂訊,電腦及週邊設備業,上櫃,5,115,341
178,6136,富爾特,通信網路業,上市,5,75,341
179,3537,堡達,電子零組件業,上櫃,3,31,338
180,9940,信義,其他業,上市,5,11,331
181,9802,鈺齊-KY,運動休閒,上市,3,102,327
182,5321,美而快,數位雲端,上櫃,4,66,322
183,6606,建德工業,電機機械,上市,5,46,320
184,3533,嘉澤,電子零組件業,上市,5,1,319
185,5701,劍湖山,觀光餐旅,上櫃,5,121,313
186,6469,大樹,生技醫療業,上櫃,4,63,306
187,3169,亞信,半導體業,上櫃,4,114,299
188,4974,亞泰,電子零組件業,上櫃,4,18,282
189,6870,騰雲,數位雲端,上櫃,4,37,274
190,3434,哲固,光電業,上櫃,5,246,273
191,5530,龍巖,其他業,上櫃,3,119,265
192,2460,建通,電子零組件業,上市,4,205,263
193,4155,訊映,生技醫療業,上市,5,10,259
194,6170,統振,通信網路業,上櫃,4,71,259
195,1231,聯華食,食品工業,上市,4,25,257
196,4163,鐿鈦,生技醫療業,上櫃,3,224,253
197,6142,友勁,通信網路業,上市,4,33,244
198,1540,喬福,電機機械,上市,3,78,238
199,8908,欣雄,油電燃氣業,上櫃,5,16,223
200,3306,鼎天,通信網路業,上櫃,4,43,223
201,5324,士開,建材營造業,上櫃,5,34,210
202,3484,崧騰,電子零組件業,上櫃,5,71,209
203,4104,佳醫,生技醫療業,上市,4,61,209
204,5706,鳳凰,觀光餐旅,上市,4,26,207
205,8476,台境*,綠能環保,上市,4,19,206
206,1103,嘉泥,水泥工業,上市,5,3,199
207,3311,閎暉,通信網路業,上市,3,128,197
208,9946,三發地產,建材營造業,上市,4,48,192
209,1529,樂事綠能,電機機械,上市,4,108,190
210,5381,合正,電子零組件業,上櫃,3,175,185
211,1467,南緯,紡織纖維,上市,3,37,177
212,8183,精星,其他電子業,上櫃,4,65,176
213,1762,中化生,生技醫療業,上市,4,7,176
214,6259,百徽,電子零組件業,上櫃,4,121,173
215,1337,再生-KY,塑膠工業,上市,5,46,169
216,6873,泓德能源,綠能環保,上市,3,24,167
217,4142,國光生,生技醫療業,上市,3,47,167
218,1598,岱宇,運動休閒,上市,3,9,166
219,3625,西勝,電腦及週邊設備業,上櫃,4,8,164
220,6204,艾華,電子零組件業,上櫃,4,27,159
