排名,股票代碼,公司名稱,公司產業,上市櫃,今日主力買超(張),5日累積買超(張)
1,6505,台塑化,油電燃氣業,上市,18285,41454
2,5880,合庫金,金融保險業,上市,7165,34421
3,1301,台塑,塑膠工業,上市,5720,30718
4,5483,中美晶,半導體業,上櫃,7093,23423
5,2603,長榮,航運業,上市,7482,22600
6,3576,聯合再生,光電業,上市,6013,20999
7,5876,上海商銀,金融保險業,上市,1808,20225
8,2883,凱基金,金融保險業,上市,7855,19364
9,1718,中纖,化學工業,上市,2652,18265
10,2867,三商壽,金融保險業,上市,2526,17461
11,2845,遠東銀,金融保險業,上市,6191,12524
12,2880,華南金,金融保險業,上市,93,11987
13,2618,長榮航,航運業,上市,11198,11734
14,2884,玉山金,金融保險業,上市,2220,10700
15,1216,統一,食品工業,上市,2123,10619
16,2105,正新,橡膠工業,上市,39,8357
17,2637,慧洋-KY,航運業,上市,256,6922
18,2367,燿華,電子零組件業,上市,465,6695
19,5388,中磊,通信網路業,上市,2877,5323
20,5871,中租-KY,其他業,上市,1395,5027
21,2605,新興,航運業,上市,3524,4728
22,2023,燁輝,鋼鐵工業,上市,71,3669
23,2485,兆赫,通信網路業,上市,58,3552
24,2376,技嘉,電腦及週邊設備業,上市,1381,3244
25,4938,和碩,電腦及週邊設備業,上市,794,3227
26,3189,景碩,半導體業,上市,424,2874
27,2912,統一超,貿易百貨業,上市,639,2573
28,2520,冠德,建材營造業,上市,755,2109
29,2357,華碩,電腦及週邊設備業,上市,295,2049
30,2006,東和鋼鐵,鋼鐵工業,上市,798,1990
31,3022,威強電,電腦及週邊設備業,上市,112,1990
32,8932,智通*,其他業,上櫃,2410,1910
33,6443,元晶,光電業,上市,297,1872
34,6226,光鼎,光電業,上市,397,1809
35,2478,大毅,電子零組件業,上市,89,1752
36,4114,健喬,生技醫療業,上櫃,573,1594
37,9938,百和,其他業,上市,346,1532
38,2646,星宇航空,航運業,上市,998,1517
39,2476,鉅祥,電子零組件業,上市,781,1502
40,2031,新光鋼,鋼鐵工業,上市,472,1462
41,1909,榮成,造紙工業,上市,356,1318
42,3551,世禾,綠能環保,上櫃,1322,1291
43,5522,遠雄,建材營造業,上市,176,1138
44,3685,元創精密,電機機械,上櫃,195,1095
45,3059,華晶科,光電業,上市,225,1044
46,8415,大國鋼,鋼鐵工業,上櫃,301,997
47,4919,新唐,半導體業,上市,750,973
48,2103,台橡,橡膠工業,上市,1069,941
49,2836,高雄銀,金融保險業,上市,150,858
50,3029,零壹,資訊服務業,上市,225,850
51,2101,南港,橡膠工業,上市,107,767
52,1808,潤隆,建材營造業,上市,412,711
53,3030,德律,其他電子業,上市,121,679
54,3055,蔚華科,電子通路業,上市,542,660
55,6261,久元,半導體業,上櫃,49,656
56,2206,三陽工業,汽車工業,上市,73,652
57,4977,眾達-KY,通信網路業,上市,14,604
58,3032,偉訓,電子零組件業,上市,159,596
59,8462,柏文,運動休閒,上市,19,591
60,8021,尖點,其他電子業,上市,121,588
61,4971,IET-KY,半導體業,上櫃,17,584
62,5269,祥碩,半導體業,上市,54,565
63,2482,連宇,其他電子業,上市,365,553
64,3163,波若威,通信網路業,上櫃,105,549
65,4162,智擎,生技醫療業,上櫃,214,537
66,6177,達麗,建材營造業,上市,142,534
67,9939,宏全,其他業,上市,79,534
68,9925,新保,其他業,上市,46,514
69,5210,寶碩,資訊服務業,上櫃,189,508
70,1773,勝一,化學工業,上市,517,452
71,3430,奇鈦科,化學工業,上櫃,339,444
72,2851,中再保,金融保險業,上市,521,439
73,3303,岱稜,其他電子業,上櫃,255,425
74,1540,喬福,電機機械,上市,192,418
75,2536,宏普,建材營造業,上市,184,417
76,4707,磐亞,化學工業,上櫃,402,414
77,3484,崧騰,電子零組件業,上櫃,54,412
78,2221,大甲,其他業,上櫃,404,408
79,1232,大統益,食品工業,上市,25,407
80,4105,東洋,生技醫療業,上櫃,95,406
81,9941,裕融,其他業,上市,329,395
82,2348,海悅,其他業,上市,2,349
83,1442,名軒,建材營造業,上市,38,346
84,1733,五鼎,生技醫療業,上市,117,341
85,6469,大樹,生技醫療業,上櫃,39,339
86,4104,佳醫,生技醫療業,上市,68,332
87,5014,建錩,鋼鐵工業,上櫃,8,331
88,2611,志信,航運業,上市,7,323
89,3701,大眾控,電腦及週邊設備業,上市,137,318
90,2015,豐興,鋼鐵工業,上市,167,314
91,2231,為升,汽車工業,上市,290,290
92,8240,華宏,光電業,上櫃,27,278
93,6491,晶碩,生技醫療業,上市,5,259
94,8930,青鋼,鋼鐵工業,上櫃,41,256
95,2207,和泰車,汽車工業,上市,47,236
96,1702,南僑,食品工業,上市,143,234
97,2608,嘉里大榮,航運業,上市,48,231
98,5227,立凱-KY,電子零組件業,上櫃,93,227
99,5306,桂盟,運動休閒,上市,45,215
100,6174,安碁,電子零組件業,上櫃,38,212
101,1527,鑽全,電機機械,上市,43,204
102,6576,逸達,生技醫療業,上櫃,27,204
103,1569,濱川,電腦及週邊設備業,上櫃,10,197
104,1615,大山,電器電纜,上市,17,193
105,6957,裕慶-KY,其他業,上市,33,191
106,2107,厚生,橡膠工業,上市,50,191
107,9914,美利達,運動休閒,上市,12,182
108,4127,天良,生技醫療業,上櫃,196,176
109,2850,新產,金融保險業,上市,90,173
110,5609,中菲行,航運業,上櫃,30,170
111,6625,必應,其他業,上市,18,165
112,7715,裕山,綠能環保,上櫃,74,160
113,2908,特力,貿易百貨業,上市,29,139
114,2923,鼎固-KY,建材營造業,上市,53,139
115,6205,詮欣,電子零組件業,上市,28,138
116,5288,豐祥-KY,電機機械,上市,43,130
117,6426,統新,通信網路業,上市,29,125
118,2029,盛餘,鋼鐵工業,上市,31,115
119,3138,耀登,通信網路業,上市,11,108
120,3349,寶德,電腦及週邊設備業,上櫃,115,106
121,1110,東泥,水泥工業,上市,80,98
122,9942,茂順,其他業,上市,31,92
123,9802,鈺齊-KY,運動休閒,上市,1,91
124,3705,永信,生技醫療業,上市,61,88
125,4744,皇將,生技醫療業,上櫃,67,84
126,3276,宇環,電子零組件業,上櫃,51,82
127,8074,鉅橡,電子零組件業,上櫃,21,76
128,8111,立碁,光電業,上櫃,200,72
129,1604,聲寶,電器電纜,上市,59,69
130,4207,環泰,食品工業,上櫃,15,67
131,3169,亞信,半導體業,上櫃,12,56
132,1558,伸興,電機機械,上市,29,55
133,6208,日揚,電子零組件業,上櫃,35,54
134,6508,惠光,農業科技業,上櫃,30,53
135,1598,岱宇,運動休閒,上市,44,50
136,1452,宏益,紡織纖維,上市,11,49
137,6958,日盛台駿,其他業,上市,34,44
138,4583,台灣精銳,電機機械,上市,5,44
139,5278,尚凡*,數位雲端,上櫃,32,43
140,1528,恩德,電機機械,上市,68,42
141,8404,百和興業-KY,其他業,上市,38,40
142,2748,雲品,觀光餐旅,上市,25,39
143,5403,中菲,資訊服務業,上櫃,15,38
144,1737,臺鹽,食品工業,上市,10,35
145,1464,得力,紡織纖維,上市,71,35
146,4572,駐龍,電機機械,上市,13,33
147,3073,天方能源,綠能環保,上櫃,2,28
148,2534,宏盛,建材營造業,上市,99,28
149,2704,國賓,觀光餐旅,上市,2,23
150,2506,太設,建材營造業,上市,23,22
151,2705,六福,觀光餐旅,上市,9,21
152,2106,建大,橡膠工業,上市,66,20
153,6698,旭暉應材,其他電子業,上市,2,16
154,3296,勝德,電子零組件業,上市,1,16
155,7709,榮田,電機機械,上櫃,7,13
156,9927,泰銘,其他業,上市,13,12
157,1201,味全,食品工業,上市,46,9
158,6516,勤崴國際,資訊服務業,上櫃,5,4
159,5487,通泰,半導體業,上櫃,1,1
160,5283,禾聯碩,電器電纜,上市,17,0
161,3228,金麗科,半導體業,上櫃,21,-3
162,4909,新復興,通信網路業,上櫃,18,-15
163,9924,福興,居家生活,上市,3,-18
164,4109,加捷生醫,生技醫療業,上櫃,18,-42
165,3548,兆利,電子零組件業,上櫃,2,-68
166,8354,冠好,其他業,上櫃,1,-74
167,6472,保瑞,生技醫療業,上市,143,-113
168,3665,貿聯-KY,其他電子業,上市,138,-131
169,3167,大量,電機機械,上市,233,-222
170,3046,建碁,電腦及週邊設備業,上市,30,-244
171,9933,中鼎,其他業,上市,194,-494
172,3363,上詮,通信網路業,上櫃,25,-742
173,2882,國泰金,金融保險業,上市,816,-2273
